tissec/tissec20,February 2017,Number 1,Authentication Challenges in a Global Environment.,Stephanos Matsumoto;Raphael M. Reischuk;Pawel Szalachowski;Tiffany Hyun-Jin Kim;Adrian Perrig;,http://doi.acm.org/10.1145/3007208
tissec/tissec20,February 2017,Number 1,Evaluating the Strength of Genomic Privacy Metrics.,Isabel Wagner;,http://doi.acm.org/10.1145/3020003
tissec/tissec20,February 2017,Number 1,Quantifying Interdependent Risks in Genomic Privacy.,Mathias Humbert;Erman Ayday;Jean-Pierre Hubaux;Amalio Telenti;,http://doi.acm.org/10.1145/3035538
tissec/tissec20,May 2017,Number 2,BLC: Private Matrix Factorization Recommenders via Automatic Group Learning.,Alessandro Checco;Giuseppe Bianchi;Douglas J. Leith;,http://doi.acm.org/10.1145/3041760
tissec/tissec20,May 2017,Number 2,Iterative Analysis to Improve Key Properties of Critical Human-Intensive Processes: An Election Security Example.,Leon J. Osterweil;Matt Bishop;Heather M. Conboy;Huong Phan;Borislava I. Simidchieva;George S. Avrunin;Lori A. Clarke;Sean Peisert;,http://doi.acm.org/10.1145/3041041
tissec/tissec20,May 2017,Number 2,Pulse-Response: Exploring Human Body Impedance for Biometric Recognition.,Ivan Martinovic;Kasper Bonne Rasmussen;Marc Roeschlin;Gene Tsudik;,http://doi.acm.org/10.1145/3064645
tissec/tissec20,August 2017,Number 3,Sancus 2.0: A Low-Cost Security Architecture for IoT Devices.,Job Noorman;Jo Van Bulck;Jan Tobias Mühlberg;Frank Piessens;Pieter Maene;Bart Preneel;Ingrid Verbauwhede;Johannes Götzfried;Tilo Müller;Felix C. Freiling;,http://doi.acm.org/10.1145/3079763
tissec/tissec20,August 2017,Number 3,"Don't Trust the Cloud, Verify: Integrity and Consistency for Cloud Object Stores.",Marcus Brandenburger;Christian Cachin;Nikola Knezevic;,http://doi.acm.org/10.1145/3079762
tissec/tissec20,August 2017,Number 3,Texture to the Rescue: Practical Paper Fingerprinting Based on Texture Patterns.,Ehsan Toreini;Siamak F. Shahandashti;Feng Hao;,http://doi.acm.org/10.1145/3092816
tissec/tissec20,August 2017,Number 3,Efficient Attack Graph Analysis through Approximate Inference.,Luis Muñoz-González;Daniele Sgandurra;Andrea Paudice;Emil C. Lupu;,http://doi.acm.org/10.1145/3105760
tissec/tissec20,August 2017,Number 3,"Mo(bile) Money, Mo(bile) Problems: Analysis of Branchless Banking Applications.",Bradley Reaves;Jasmine Bowers;Nolen Scaife;Adam M. Bates;Arnav Bhartiya;Patrick Traynor;Kevin R. B. Butler;,http://doi.acm.org/10.1145/3092368
