tissec/tissec9,February 2006,Number 1,Improved proxy re-encryption schemes with applications to secure distributed storage.,Giuseppe Ateniese;Kevin Fu;Matthew Green;Susan Hohenberger;,http://doi.acm.org/10.1145/1127345.1127346
tissec/tissec9,February 2006,Number 1,Auditing sum-queries to make a statistical database secure.,Francesco M. Malvestuto;Mauro Mezzini;Marina Moscarini;,http://doi.acm.org/10.1145/1127345.1127347
tissec/tissec9,February 2006,Number 1,Anomalous system call detection.,Darren Mutz;Fredrik Valeur;Giovanni Vigna;Christopher Krügel;,http://doi.acm.org/10.1145/1127345.1127348
tissec/tissec9,February 2006,Number 1,Foundations and applications for secure triggers.,Ariel Futoransky;Emiliano Kargieman;Carlos Sarraute;Ariel Waissbein;,http://doi.acm.org/10.1145/1127345.1127349
tissec/tissec9,May 2006,Number 2,An effective role administration model using organization structure.,Sejong Oh;Ravi S. Sandhu;Xinwen Zhang;,http://doi.acm.org/10.1145/1151414.1151415
tissec/tissec9,May 2006,Number 2,Accountability protocols: Formalized and verified.,Giampaolo Bella;Lawrence C. Paulson;,http://doi.acm.org/10.1145/1151414.1151416
tissec/tissec9,May 2006,Number 2,Battery power-aware encryption.,Rajarathnam Chandramouli;Satish Bapatla;K. P. Subbalakshmi;R. N. Uma;,http://doi.acm.org/10.1145/1151414.1151417
tissec/tissec9,May 2006,Number 2,A framework for password-based authenticated key exchange1.,Rosario Gennaro;Yehuda Lindell;,http://doi.acm.org/10.1145/1151414.1151418
tissec/tissec9,August 2006,Number 3,On countering online dictionary attacks with login histories and humans-in-the-loop.,Paul C. van Oorschot;Stuart G. Stubblebine;,http://doi.acm.org/10.1145/1178618.1178619
tissec/tissec9,August 2006,Number 3,Methods and limitations of security policy reconciliation.,Patrick D. McDaniel;Atul Prakash;,http://doi.acm.org/10.1145/1178618.1178620
tissec/tissec9,August 2006,Number 3,XML access control using static analysis.,Makoto Murata;Akihiko Tozawa;Michiharu Kudo;Satoshi Hada;,http://doi.acm.org/10.1145/1178618.1178621
tissec/tissec9,August 2006,Number 3,A practical revocation scheme for broadcast encryption using smartcards.,Noam Kogan;Yuval Shavitt;Avishai Wool;,http://doi.acm.org/10.1145/1178618.1178622
tissec/tissec9,August 2006,Number 3,Safety in automated trust negotiation.,William H. Winsborough;Ninghui Li;,http://doi.acm.org/10.1145/1178618.1178623
tissec/tissec9,November 2006,Number 4,Security analysis in role-based access control.,Ninghui Li;Mahesh V. Tripunitara;,http://doi.acm.org/10.1145/1187441.1187442
tissec/tissec9,November 2006,Number 4,Controlled and cooperative updates of XML documents in byzantine and failure-prone distributed systems.,Giovanni Mella;Elena Ferrari;Elisa Bertino;Yunhua Koglin;,http://doi.acm.org/10.1145/1187441.1187443
tissec/tissec9,November 2006,Number 4,Improved efficiency for revocation schemes via Newton interpolation.,Noam Kogan;Tamir Tassa;,http://doi.acm.org/10.1145/1187441.1187444
