tissec/tissec17,August 2014,Number 1,Comparing Vulnerability Severity and Exploits Using Case-Control Studies.,Luca Allodi;Fabio Massacci;,http://doi.acm.org/10.1145/2630069
tissec/tissec17,August 2014,Number 1,Rumpole: An Introspective Break-Glass Access Control Language.,Srdjan Marinovic;Naranker Dulay;Morris Sloman;,http://doi.acm.org/10.1145/2629502
tissec/tissec17,August 2014,Number 1,A Framework for Expressing and Enforcing Purpose-Based Privacy Policies.,Mohammad Jafari;Reihaneh Safavi-Naini;Philip W. L. Fong;Ken Barker;,http://doi.acm.org/10.1145/2629689
tissec/tissec17,August 2014,Number 1,Security Analysis of Accountable Anonymity in Dissent.,Ewa Syta;Henry Corrigan-Gibbs;Shu-Chun Weng;David Wolinsky;Bryan Ford;Aaron Johnson;,http://doi.acm.org/10.1145/2629621
tissec/tissec17,November 2014,Number 2,SpartanRPC: Remote Procedure Call Authorization in Wireless Sensor Networks.,Peter C. Chapin;Christian Skalka;,http://doi.acm.org/10.1145/2644809
tissec/tissec17,November 2014,Number 2,Mutual Authentication and Trust Bootstrapping towards Secure Disk Encryption.,Johannes Götzfried;Tilo Müller;,http://doi.acm.org/10.1145/2663348
tissec/tissec17,November 2014,Number 2,Know Your Enemy: Compromising Adversaries in Protocol Analysis.,David A. Basin;Cas Cremers;,http://doi.acm.org/10.1145/2658996
tissec/tissec17,November 2014,Number 2,StopWatch: A Cloud Architecture for Timing Channel Mitigation.,Peng Li;Debin Gao;Michael K. Reiter;,http://doi.acm.org/10.1145/2670940
tissec/tissec17,March 2015,Number 3,Silence is Golden: Exploiting Jamming and Radio Silence to Communicate.,Roberto Di Pietro;Gabriele Oligeri;,http://doi.acm.org/10.1145/2699906
tissec/tissec17,March 2015,Number 3,Cryptographic Theory Meets Practice: Efficient and Privacy-Preserving Payments for Public Transport.,Andy Rupp;Foteini Baldimtsi;Gesine Hinterwälder;Christof Paar;,http://doi.acm.org/10.1145/2699904
tissec/tissec17,March 2015,Number 3,Pareto-Optimal Adversarial Defense of Enterprise Systems.,Edoardo Serra;Sushil Jajodia;Andrea Pugliese;Antonino Rullo;V. S. Subrahmanian;,http://doi.acm.org/10.1145/2699907
tissec/tissec17,March 2015,Number 3,A Visualizable Evidence-Driven Approach for Authorship Attribution.,Steven H. H. Ding;Benjamin C. M. Fung;Mourad Debbabi;,http://doi.acm.org/10.1145/2699910
tissec/tissec17,April 2015,Number 4,Gatling: Automatic Performance Attack Discovery in Large-Scale Distributed Systems.,Hyojeong Lee;Jeff Seibert;Dylan Fistrovic;Charles Edwin Killian;Cristina Nita-Rotaru;,http://doi.acm.org/10.1145/2714565
tissec/tissec17,April 2015,Number 4,"Picture Gesture Authentication: Empirical Analysis, Automated Attacks, and Scheme Evaluation.",Ziming Zhao;Gail-Joon Ahn;Hongxin Hu;,http://doi.acm.org/10.1145/2701423
tissec/tissec17,April 2015,Number 4,Dynamic Provable Data Possession.,C. Christopher Erway;Alptekin Küpçü;Charalampos Papamanthou;Roberto Tamassia;,http://doi.acm.org/10.1145/2699909
tissec/tissec17,April 2015,Number 4,Attacking the Internet Using Broadcast Digital Television.,Yossef Oren;Angelos D. Keromytis;,http://doi.acm.org/10.1145/2723159
