ndss/ndss2003,2003,Defending Against Network Attacks,Fighting Spam by Encapsulating Policy in Email Addresses.,John Ioannidis;,http://www.isoc.org/isoc/conferences/ndss/03/proceedings/papers/1.pdf
ndss/ndss2003,2003,Defending Against Network Attacks,"Moderately Hard, Memory-Bound Functions.",Martín Abadi;Michael Burrows;Ted Wobber;,http://www.isoc.org/isoc/conferences/ndss/03/proceedings/papers/2.pdf
ndss/ndss2003,2003,Defending Against Network Attacks,Secure IP Telephony using Multi-layered Protection.,Brennen Reynolds;Dipak Ghosal;,http://www.isoc.org/isoc/conferences/ndss/03/proceedings/papers/3.pdf
ndss/ndss2003,2003,Mobility and Secure Routing,Efficient Security Mechanisms for Routing Protocolsa.,Yih-Chun Hu;Adrian Perrig;David B. Johnson;,http://www.isoc.org/isoc/conferences/ndss/03/proceedings/papers/4.pdf
ndss/ndss2003,2003,Mobility and Secure Routing,Working around BGP: An Incremental Approach to Improving Security and Accuracy in Interdomain Routing.,Geoffrey Goodell;William Aiello;Timothy Griffin;John Ioannidis;Patrick D. McDaniel;Aviel D. Rubin;,http://www.isoc.org/isoc/conferences/ndss/03/proceedings/papers/5.pdf
ndss/ndss2003,2003,Mobility and Secure Routing,"Integrating Security, Mobility and Multi-Homing in a HIP Way.",Pekka Nikander;Jukka Ylitalo;Jorma Wall;,http://www.isoc.org/isoc/conferences/ndss/03/proceedings/papers/6.pdf
ndss/ndss2003,2003,Access Control and Penetration Resistance,Access Control Based on Execution History.,Martín Abadi;Cédric Fournet;,http://www.isoc.org/isoc/conferences/ndss/03/proceedings/papers/7.pdf
ndss/ndss2003,2003,Access Control and Penetration Resistance,Testing C Programs for Buffer Overflow Vulnerabilities.,Eric Haugh;Matt Bishop;,http://www.isoc.org/isoc/conferences/ndss/03/proceedings/papers/8.pdf
ndss/ndss2003,2003,Access Control and Penetration Resistance,SiRiUS: Securing Remote Untrusted Storage.,Eu-Jin Goh;Hovav Shacham;Nagendra Modadugu;Dan Boneh;,http://www.isoc.org/isoc/conferences/ndss/03/proceedings/papers/9.pdf
ndss/ndss2003,2003,Network Monitoring and Intrusion Detection,A Comparison of Publicly Available Tools for Dynamic Buffer Overflow Prevention.,John Wilander;Mariam Kamkar;,http://www.isoc.org/isoc/conferences/ndss/03/proceedings/papers/10.pdf
ndss/ndss2003,2003,Network Monitoring and Intrusion Detection,Traps and Pitfalls: Practical Problems in System Call Interposition Based Security Tools.,Tal Garfinkel;,http://www.isoc.org/isoc/conferences/ndss/03/proceedings/papers/11.pdf
ndss/ndss2003,2003,Network Monitoring and Intrusion Detection,Detecting Service Violations and DoS Attacks.,Ahsan Habib;Mohamed Hefeeda;Bharat K. Bhargava;,http://www.isoc.org/isoc/conferences/ndss/03/proceedings/papers/12.pdf
ndss/ndss2003,2003,Network Monitoring and Intrusion Detection,A Virtual Machine Introspection Based Architecture for Intrusion Detection.,Tal Garfinkel;Mendel Rosenblum;,http://www.isoc.org/isoc/conferences/ndss/03/proceedings/papers/13.pdf
ndss/ndss2003,2003,Cryptographic Protocols and Constructs,Proxy Cryptography Revisited.,Anca-Andreea Ivan;Yevgeniy Dodis;,http://www.isoc.org/isoc/conferences/ndss/03/proceedings/papers/14.pdf
ndss/ndss2003,2003,Cryptographic Protocols and Constructs,Proactive Two-Party Signatures for User Authentication.,Antonio Nicolosi;Maxwell N. Krohn;Yevgeniy Dodis;David Mazières;,http://www.isoc.org/isoc/conferences/ndss/03/proceedings/papers/15.pdf
ndss/ndss2003,2003,Security in Multicast Protocols,Efficient Multicast Packet Authentication.,Alain Pannetrat;Refik Molva;,http://www.isoc.org/isoc/conferences/ndss/03/proceedings/papers/16.pdf
ndss/ndss2003,2003,Security in Multicast Protocols,Efficient Distribution of Key Chain Commitments for Broadcast Authentication in Distributed Sensor Networks.,Donggang Liu;Peng Ning;,http://www.isoc.org/isoc/conferences/ndss/03/proceedings/papers/17.pdf
