ccs/asiacpss2016,2016,Keynote 1,Risk Assessment of Cyber Access to Physical Infrastructure in Cyber-Physical Systems.,David M. Nicol;,http://doi.acm.org/10.1145/2899015.2899025
ccs/asiacpss2016,2016,Session 1:Threat Modelling and Vulnerability Analysis for CPS,A Risk Assessment Framework for Automotive Embedded Systems.,Mafijul Md. Islam;Aljoscha Lautenbach;Christian Sandberg;Tomas Olovsson;,http://doi.acm.org/10.1145/2899015.2899018
ccs/asiacpss2016,2016,Session 1:Threat Modelling and Vulnerability Analysis for CPS,Bypassing Parity Protected Cryptography using Laser Fault Injection in Cyber-Physical System.,Wei He;Jakub Breier;Shivam Bhasin;Anupam Chattopadhyay;,http://doi.acm.org/10.1145/2899015.2899019
ccs/asiacpss2016,2016,Keynote 2,N-version Obfuscation.,Hui Xu;Yangfan Zhou;Michael R. Lyu;,http://doi.acm.org/10.1145/2899015.2899026
ccs/asiacpss2016,2016,Session 2:Intrusion Detection for CPS,Behaviour-Based Attack Detection and Classification in Cyber Physical Systems Using Machine Learning.,Khurum Nazir Junejo;Jonathan Goh;,http://doi.acm.org/10.1145/2899015.2899016
ccs/asiacpss2016,2016,Session 2:Intrusion Detection for CPS,Exploiting Bro for Intrusion Detection in a SCADA System.,Robert Udd;Mikael Asplund;Simin Nadjm-Tehrani;Mehrdad Kazemtabrizi;Mathias Ekstedt;,http://doi.acm.org/10.1145/2899015.2899028
ccs/asiacpss2016,2016,Session 3:Availability and Privacy for CPS,A Simulation Study on Smart Grid Resilience under Software-Defined Networking Controller Failures.,Uttam Ghosh;Xinshu Dong;Rui Tan;Zbigniew Kalbarczyk;David K. Y. Yau;Ravishankar K. Iyer;,http://doi.acm.org/10.1145/2899015.2899020
ccs/asiacpss2016,2016,Session 3:Availability and Privacy for CPS,BES: Differentially Private and Distributed Event Aggregation in Advanced Metering Infrastructures.,Vincenzo Gulisano;Valentin Tudor;Magnus Almgren;Marina Papatriantafilou;,http://doi.acm.org/10.1145/2899015.2899021
ccs/asiacpss2016,2016,Session 4:Embedded Systems Security,Binding Hardware and Software to Prevent Firmware Modification and Device Counterfeiting.,Robert P. Lee;Konstantinos Markantonakis;Raja Naeem Akram;,http://doi.acm.org/10.1145/2899015.2899029
ccs/asiacpss2016,2016,Session 4:Embedded Systems Security,Enhancing TPM Security by Integrating SRAM PUFs Technology.,Dong Li;Huaqun Guo;Jia Xu;,http://doi.acm.org/10.1145/2899015.2899023
