ccs/ccsdrm2001,2001,Renewability,Discouraging Software Piracy Using Software Aging.,Markus Jakobsson;Michael K. Reiter;,https://doi.org/10.1007/3-540-47870-1_1
ccs/ccsdrm2001,2001,Fuzzy Hashing,New Iterative Geometric Methods for Robust Perceptual Image Hashing.,Mehmet Kivanç Mihçak;Ramarathnam Venkatesan;,https://doi.org/10.1007/3-540-47870-1_2
ccs/ccsdrm2001,2001,"Cryptographic Techniques, Fingerprinting",On Crafty Pirates and Foxy Tracers.,Aggelos Kiayias;Moti Yung;,https://doi.org/10.1007/3-540-47870-1_3
ccs/ccsdrm2001,2001,"Cryptographic Techniques, Fingerprinting",Efficient State Updates for Key Management.,Benny Pinkas;,https://doi.org/10.1007/3-540-47870-1_4
ccs/ccsdrm2001,2001,"Cryptographic Techniques, Fingerprinting",Collusion Secure q-ary Fingerprinting for Perceptual Content.,Reihaneh Safavi-Naini;Yejing Wang;,https://doi.org/10.1007/3-540-47870-1_5
ccs/ccsdrm2001,2001,"Privacy, Architectures",Privacy Engineering for Digital Rights Management Systems.,Joan Feigenbaum;Michael J. Freedman;Tomas Sander;Adam Shostack;,https://doi.org/10.1007/3-540-47870-1_6
ccs/ccsdrm2001,2001,"Privacy, Architectures",Secure Open Systems for Protecting Privacy and Digital Services.,David W. Kravitz;Kim-Ee Yeoh;Nicol So;,https://doi.org/10.1007/3-540-47870-1_7
ccs/ccsdrm2001,2001,"Privacy, Architectures",MPEG-4 IPMP Extensions.,James King;Panos Kudumakis;,https://doi.org/10.1007/3-540-47870-1_8
ccs/ccsdrm2001,2001,Software Tamper Resistance,Dynamic Self-Checking Techniques for Improved Tamper Resistance.,Bill G. Horne;Lesley R. Matheson;Casey Sheehan;Robert Endre Tarjan;,https://doi.org/10.1007/3-540-47870-1_9
ccs/ccsdrm2001,2001,Software Tamper Resistance,Protecting Software Code by Guards.,Hoi Chang;Mikhail J. Atallah;,https://doi.org/10.1007/3-540-47870-1_10
ccs/ccsdrm2001,2001,Software Tamper Resistance,How to Manage Persistent State in DRM Systems.,William Shapiro;Radek Vingralek;,https://doi.org/10.1007/3-540-47870-1_11
ccs/ccsdrm2001,2001,Cryptanalysis,A Cryptanalysis of the High-Bandwidth Digital Content Protection System.,Scott A. Crosby;Ian Goldberg;Robert Johnson;Dawn Xiaodong Song;David A. Wagner;,https://doi.org/10.1007/3-540-47870-1_12
ccs/ccsdrm2001,2001,"Economics, Legal Aspects",Implications of Digital Rights Management for Online Music - A Business Perspective.,Willms Buhse;,https://doi.org/10.1007/3-540-47870-1_13
ccs/ccsdrm2001,2001,"Economics, Legal Aspects",From Copyright to Information Law - Implications of Digital Rights Management.,Stefan Bechtold;,https://doi.org/10.1007/3-540-47870-1_14
ccs/ccsdrm2001,2001,"Economics, Legal Aspects",Taking the Copy Out of Copyright.,Ernest Miller;Joan Feigenbaum;,https://doi.org/10.1007/3-540-47870-1_15
