dcc/dcc70,January 2014,Numbers 1-2,Editorial: 3rd International Castle Meeting on Coding Theory and Applications.,Joaquim Borges;Mercè Villanueva;Victor A. Zinoviev;,https://doi.org/10.1007/s10623-012-9775-2
dcc/dcc70,January 2014,Numbers 1-2,Sphere coverings and identifying codes.,David Auger;Gérard D. Cohen;Sihem Mesnager;,https://doi.org/10.1007/s10623-012-9638-x
dcc/dcc70,January 2014,Numbers 1-2,Bounds on collaborative decoding of interleaved Hermitian codes and virtual extension.,Sabine Kampf;,https://doi.org/10.1007/s10623-012-9625-2
dcc/dcc70,January 2014,Numbers 1-2,Codes associated with circulant graphs and permutation decoding.,Padmapani Seneviratne;,https://doi.org/10.1007/s10623-012-9637-y
dcc/dcc70,January 2014,Numbers 1-2,Hulls of codes from incidence matrices of connected regular graphs.,Dina Ghinelli;Jennifer D. Key;T. P. McDonough;,https://doi.org/10.1007/s10623-012-9635-0
dcc/dcc70,January 2014,Numbers 1-2,Fast skew-feedback shift-register synthesis.,Vladimir Sidorenko;Martin Bossert;,https://doi.org/10.1007/s10623-012-9663-9
dcc/dcc70,January 2014,Numbers 1-2,On the classification of the extremal self-dual codes over small fields with 2-transitive automorphism groups.,Anton Malevich;Wolfgang Willems;,https://doi.org/10.1007/s10623-012-9655-9
dcc/dcc70,January 2014,Numbers 1-2,A generalization of Lee codes.,C. Araujo;Italo J. Dejter;Peter Horák;,https://doi.org/10.1007/s10623-012-9666-6
dcc/dcc70,January 2014,Numbers 1-2,Geometric WOM codes and coding strategies for multilevel flash memories.,Kathryn Haymaker;Christine A. Kelley;,https://doi.org/10.1007/s10623-012-9681-7
dcc/dcc70,January 2014,Numbers 1-2,Characterization of the automorphism group of quaternary linear Hadamard codes.,Jaume Pernas;Jaume Pujol;Mercè Villanueva;,https://doi.org/10.1007/s10623-012-9678-2
dcc/dcc70,January 2014,Numbers 1-2,On the Geil-Matsumoto bound and the length of AG codes.,Maria Bras-Amorós;Albert Vico-Oton;,https://doi.org/10.1007/s10623-012-9703-5
dcc/dcc70,January 2014,Numbers 1-2,Classification and nonexistence results for linear codes with prescribed minimum distances.,Thomas Feulner;,https://doi.org/10.1007/s10623-012-9700-8
dcc/dcc70,January 2014,Numbers 1-2,New families of completely regular codes and their corresponding distance regular coset graphs.,Joaquim Borges;Josep Rifà;Victor A. Zinoviev;,https://doi.org/10.1007/s10623-012-9713-3
dcc/dcc70,January 2014,Numbers 1-2,New binary codes from extended Goppa codes.,Martin Tomlinson;Mubarak Jibril;Cen Tjhai;Markus Grassl;Mohammed Zaki Ahmed;,https://doi.org/10.1007/s10623-012-9707-1
dcc/dcc70,January 2014,Numbers 1-2,On the subfield subcodes of Hermitian codes.,Fernando Piñero;Heeralal Janwa;,https://doi.org/10.1007/s10623-012-9736-9
dcc/dcc70,January 2014,Numbers 1-2,Information sets in abelian codes: defining sets and Groebner basis.,José Joaquín Bernal;Juan Jacobo Simón;,https://doi.org/10.1007/s10623-012-9735-x
dcc/dcc70,January 2014,Numbers 1-2,Evaluation codes defined by finite families of plane valuations at infinity.,Carlos Galindo;F. Monserrat;,https://doi.org/10.1007/s10623-012-9738-7
dcc/dcc70,January 2014,Numbers 1-2,On the unique representation of very strong algebraic geometry codes.,Irene Marquez Corbella;Edgar Martínez-Moro;Ruud Pellikaan;,https://doi.org/10.1007/s10623-012-9758-3
dcc/dcc70,January 2014,Numbers 1-2,Modified Niederreiter type of GPT cryptosystem based on reducible rank codes.,Eraj Khan;Ernst M. Gabidulin;Bahram Honary;Hassan Ahmed;,https://doi.org/10.1007/s10623-012-9757-4
dcc/dcc70,January 2014,Numbers 1-2,Realization of 2D convolutional codes of rate $$\frac{1}{n}$$ by separable Roesser models.,Telma Pinho;Raquel Pinto;Paula Rocha;,https://doi.org/10.1007/s10623-012-9768-1
dcc/dcc70,March 2014,Number 3,Internal differential collision attacks on the reduced-round Grøstl-0 hash function.,Kota Ideguchi;Elmar Tischhauser;Bart Preneel;,https://doi.org/10.1007/s10623-012-9674-6
dcc/dcc70,March 2014,Number 3,Proofs of two conjectures on the dimensions of binary codes.,Junhua Wu;,https://doi.org/10.1007/s10623-012-9682-6
dcc/dcc70,March 2014,Number 3,Local duality theorem for q-ary 1-perfect codes.,Soohak Choi;Jong Yoon Hyun;Hyun Kwang Kim;,https://doi.org/10.1007/s10623-012-9683-5
dcc/dcc70,March 2014,Number 3,The exponent of a polarizing matrix constructed from the Kronecker product.,Myung-Kyu Lee;Kyeongcheol Yang;,https://doi.org/10.1007/s10623-012-9689-z
dcc/dcc70,March 2014,Number 3,"Signcryption schemes with threshold unsigncryption, and applications.",Javier Herranz;Alexandre Ruiz;Germán Sáez;,https://doi.org/10.1007/s10623-012-9688-0
dcc/dcc70,March 2014,Number 3,On self-dual cyclic codes over finite chain rings.,Aicha Batoul;Kenza Guenda;T. Aaron Gulliver;,https://doi.org/10.1007/s10623-012-9696-0
dcc/dcc70,March 2014,Number 3,On the distinctness of modular reductions of primitive sequences over Z/(232-1).,Qun-Xiong Zheng;Wen-Feng Qi;Tian Tian;,https://doi.org/10.1007/s10623-012-9698-y
dcc/dcc70,March 2014,Number 3,Linear hulls with correlation zero and linear cryptanalysis of block ciphers.,Andrey Bogdanov;Vincent Rijmen;,https://doi.org/10.1007/s10623-012-9697-z
dcc/dcc70,March 2014,Number 3,Finite number of fibre products of Kummer covers and curves with many points over finite fields.,Ferruh Özbudak;Burcu Gülmez Temur;,https://doi.org/10.1007/s10623-012-9706-2
dcc/dcc70,March 2014,Number 3,Linear codes using skew polynomials with automorphisms and derivations.,Delphine Boucher;Felix Ulmer;,https://doi.org/10.1007/s10623-012-9704-4
