dsn/dsn2008,2008,None,Message from the conference general chair and coordinator.,Philip Koopman;Henrique Madeira;,https://doi.org/10.1109/DSN.2008.4630051
dsn/dsn2008,2008,None,Message from the DCCS program chair.,Neeraj Suri;,https://doi.org/10.1109/DSN.2008.4630052
dsn/dsn2008,2008,None,Message from the PDS program chair.,Kimberly Keeton;,https://doi.org/10.1109/DSN.2008.4630053
dsn/dsn2008,2008,None,Dependability on the last frontier.,Alex Hills;,https://doi.org/10.1109/DSN.2008.4630063
dsn/dsn2008,2008,None,Automotive Enhanced Vision Systems - Issues arising from placing users in the loop.,Thomas Seder;,https://doi.org/10.1109/DSN.2008.4630064
dsn/dsn2008,2008,Hardware and Diagnosis,Coverage of a microarchitecture-level fault check regimen in a superscalar processor.,Vimal K. Reddy;Eric Rotenberg;,https://doi.org/10.1109/DSN.2008.4630065
dsn/dsn2008,2008,Hardware and Diagnosis,Analysis and solutions to issue queue process variation.,Niranjan Soundararajan;Aditya Yanamandra;Chrysostomos Nicopoulos;Narayanan Vijaykrishnan;Anand Sivasubramaniam;Mary Jane Irwin;,https://doi.org/10.1109/DSN.2008.4630066
dsn/dsn2008,2008,Hardware and Diagnosis,Trace-based microarchitecture-level diagnosis of permanent hardware faults.,Man-Lap Li;Pradeep Ramachandran;Swarup Kumar Sahoo;Sarita V. Adve;Vikram S. Adve;Yuanyuan Zhou;,https://doi.org/10.1109/DSN.2008.4630067
dsn/dsn2008,2008,Modeling 1,A study of cognitive resilience in a JPEG compressor.,Damian Nowroth;Ilia Polian;Bernd Becker;,https://doi.org/10.1109/DSN.2008.4630068
dsn/dsn2008,2008,Modeling 1,Scheduling algorithms for unpredictably heterogeneous CMP architectures.,Jonathan A. Winter;David H. Albonesi;,https://doi.org/10.1109/DSN.2008.4630069
dsn/dsn2008,2008,Modeling 1,Automated duplicate detection for bug tracking systems.,Nicholas Jalbert;Westley Weimer;,https://doi.org/10.1109/DSN.2008.4630070
dsn/dsn2008,2008,Hardware Reliability,Validation of hardware error recovery mechanisms for the SPARC64 V microprocessor.,Hisashige Ando;Ryuji Kan;Yoshiharu Tosaka;Keiji Takahisa;Kichiji Hatanaka;,https://doi.org/10.1109/DSN.2008.4630071
dsn/dsn2008,2008,Hardware Reliability,Using likely program invariants to detect hardware errors.,Swarup Kumar Sahoo;Man-Lap Li;Pradeep Ramachandran;Sarita V. Adve;Vikram S. Adve;Yuanyuan Zhou;,https://doi.org/10.1109/DSN.2008.4630072
dsn/dsn2008,2008,Hardware Reliability,Detouring: Translating software to circumvent hard faults in simple cores.,Albert Meixner;Daniel J. Sorin;,https://doi.org/10.1109/DSN.2008.4630073
dsn/dsn2008,2008,Practical Experience Reports,Towards assessing the security of DBMS configurations.,Afonso Araújo Neto;Marco Vieira;,https://doi.org/10.1109/DSN.2008.4630074
dsn/dsn2008,2008,Practical Experience Reports,Experiences with formal specification of fault-tolerant file systems.,Roxana Geambasu;Andrew Birrell;John MacCormick;,https://doi.org/10.1109/DSN.2008.4630075
dsn/dsn2008,2008,Practical Experience Reports,Using an assurance case to support independent assessment of the transition to a new GPS ground control system.,Elisabeth A. Nguyen;William S. Greenwell;Myron Hecht;,https://doi.org/10.1109/DSN.2008.4630076
dsn/dsn2008,2008,Panel,Silent Data Corruption - Myth or reality?,Cristian Constantinescu;Ishwar Parulkar;R. Harper;Sarah Michalak;,https://doi.org/10.1109/DSN.2008.4630077
dsn/dsn2008,2008,Tools and Practical Experience Reports,End-system tools for enhancing email reliability.,Tim Moors;Patrick Chu;,https://doi.org/10.1109/DSN.2008.4630078
dsn/dsn2008,2008,Tools and Practical Experience Reports,Tempest: Towards early identification of failure-prone binaries.,Thirumalesh Bhat;Nachiappan Nagappan;,https://doi.org/10.1109/DSN.2008.4630079
dsn/dsn2008,2008,Tools and Practical Experience Reports,Statistical Fault Injection.,Pradeep Ramachandran;Prabhakar Kudva;Jeffrey W. Kellington;John Schumann;Pia Sanda;,https://doi.org/10.1109/DSN.2008.4630080
dsn/dsn2008,2008,Soft-Errors,An accurate flip-flop selection technique for reducing logic SER.,Eric L. Hill;Mikko H. Lipasti;Kewal K. Saluja;,https://doi.org/10.1109/DSN.2008.4630081
dsn/dsn2008,2008,Soft-Errors,Combined circuit and microarchitecture techniques for effective soft error robustness in SMT processors.,Xin Fu;Tao Li;José A. B. Fortes;,https://doi.org/10.1109/DSN.2008.4630082
dsn/dsn2008,2008,Storage and Server Dependability,Reliability of flat XOR-based erasure codes on heterogeneous devices.,Kevin M. Greenan;Ethan L. Miller;Jay J. Wylie;,https://doi.org/10.1109/DSN.2008.4630083
