eurocrypt/eurocrypt2017-2,2017,Functional Encryption,On Removing Graded Encodings from Functional Encryption.,Nir Bitansky;Huijia Lin;Omer Paneth;,https://doi.org/10.1007/978-3-319-56614-6_1
eurocrypt/eurocrypt2017-2,2017,Functional Encryption,Functional Encryption: Deterministic to Randomized Functions from Simple Assumptions.,Shashank Agrawal;David J. Wu;,https://doi.org/10.1007/978-3-319-56614-6_2
eurocrypt/eurocrypt2017-2,2017,Lattice Attacks and Constructions IV,Random Sampling Revisited: Lattice Enumeration with Discrete Pruning.,Yoshinori Aono;Phong Q. Nguyen;,https://doi.org/10.1007/978-3-319-56614-6_3
eurocrypt/eurocrypt2017-2,2017,Lattice Attacks and Constructions IV,On Dual Lattice Attacks Against Small-Secret LWE and Parameter Choices in HElib and SEAL.,Martin R. Albrecht;,https://doi.org/10.1007/978-3-319-56614-6_4
eurocrypt/eurocrypt2017-2,2017,Lattice Attacks and Constructions IV,Small CRT-Exponent RSA Revisited.,Atsushi Takayasu;Yao Lu;Liqiang Peng;,https://doi.org/10.1007/978-3-319-56614-6_5
eurocrypt/eurocrypt2017-2,2017,Multiparty Computation,"Group-Based Secure Computation: Optimizing Rounds, Communication, and Computation.",Elette Boyle;Niv Gilboa;Yuval Ishai;,https://doi.org/10.1007/978-3-319-56614-6_6
eurocrypt/eurocrypt2017-2,2017,Multiparty Computation,On the Exact Round Complexity of Self-composable Two-Party Computation.,Sanjam Garg;Susumu Kiyoshima;Omkant Pandey;,https://doi.org/10.1007/978-3-319-56614-6_7
eurocrypt/eurocrypt2017-2,2017,Multiparty Computation,High-Throughput Secure Three-Party Computation for Malicious Adversaries and an Honest Majority.,Jun Furukawa;Yehuda Lindell;Ariel Nof;Or Weinstein;,https://doi.org/10.1007/978-3-319-56614-6_8
eurocrypt/eurocrypt2017-2,2017,Symmetric Cryptanalysis,Conditional Cube Attack on Reduced-Round Keccak Sponge Function.,Senyang Huang;Xiaoyun Wang;Guangwu Xu;Meiqin Wang;Jingyuan Zhao;,https://doi.org/10.1007/978-3-319-56614-6_9
eurocrypt/eurocrypt2017-2,2017,Symmetric Cryptanalysis,A New Structural-Differential Property of 5-Round AES.,Lorenzo Grassi;Christian Rechberger;Sondre Rønjom;,https://doi.org/10.1007/978-3-319-56614-6_10
eurocrypt/eurocrypt2017-2,2017,Zero Knowledge,Removing the Strong RSA Assumption from Arguments over the Integers.,Geoffroy Couteau;Thomas Peters;David Pointcheval;,https://doi.org/10.1007/978-3-319-56614-6_11
eurocrypt/eurocrypt2017-2,2017,Zero Knowledge,Magic Adversaries Versus Individual Reduction: Science Wins Either Way.,Yi Deng;,https://doi.org/10.1007/978-3-319-56614-6_12
eurocrypt/eurocrypt2017-2,2017,Provable Security for Symmetric Cryptography,The Multi-user Security of Double Encryption.,Viet Tung Hoang;Stefano Tessaro;,https://doi.org/10.1007/978-3-319-56614-6_13
eurocrypt/eurocrypt2017-2,2017,Provable Security for Symmetric Cryptography,Public-Seed Pseudorandom Permutations.,Pratik Soni;Stefano Tessaro;,https://doi.org/10.1007/978-3-319-56614-6_14
eurocrypt/eurocrypt2017-2,2017,Security Models,Cryptography with Updates.,Prabhanjan Ananth;Aloni Cohen;Abhishek Jain;,https://doi.org/10.1007/978-3-319-56614-6_15
eurocrypt/eurocrypt2017-2,2017,Security Models,"Fixing Cracks in the Concrete: Random Oracles with Auxiliary Input, Revisited.",Yevgeniy Dodis;Siyao Guo;Jonathan Katz;,https://doi.org/10.1007/978-3-319-56614-6_16
eurocrypt/eurocrypt2017-2,2017,Provable Security for Symmetric Cryptography,Modifying an Enciphering Scheme After Deployment.,Paul Grubbs;Thomas Ristenpart;Yuval Yarom;,https://doi.org/10.1007/978-3-319-56614-6_17
eurocrypt/eurocrypt2017-2,2017,Provable Security for Symmetric Cryptography,Separating Semantic and Circular Security for Symmetric-Key Bit Encryption from the Learning with Errors Assumption.,Rishab Goyal;Venkata Koppula;Brent Waters;,https://doi.org/10.1007/978-3-319-56614-6_18
eurocrypt/eurocrypt2017-2,2017,Security Models,Toward Fine-Grained Blackbox Separations Between Semantic and Circular-Security Notions.,Mohammad Hajiabadi;Bruce M. Kapron;,https://doi.org/10.1007/978-3-319-56614-6_19
eurocrypt/eurocrypt2017-2,2017,Security Models,A Note on Perfect Correctness by Derandomization.,Nir Bitansky;Vinod Vaikuntanathan;,https://doi.org/10.1007/978-3-319-56614-6_20
eurocrypt/eurocrypt2017-2,2017,Blockchain,Decentralized Anonymous Micropayments.,Alessandro Chiesa;Matthew Green;Jingcheng Liu;Peihan Miao;Ian Miers;Pratyush Mishra;,https://doi.org/10.1007/978-3-319-56614-6_21
eurocrypt/eurocrypt2017-2,2017,Blockchain,Analysis of the Blockchain Protocol in Asynchronous Networks.,Rafael Pass;Lior Seeman;Abhi Shelat;,https://doi.org/10.1007/978-3-319-56614-6_22
