esorics/esorics2003,2003,None,Signature and Access Control Policies for XML Documents.,Elisa Bertino;Elena Ferrari;Loredana Parasiliti Provenza;,https://doi.org/10.1007/978-3-540-39650-5_1
esorics/esorics2003,2003,None,Authorization and Access Control in Adaptive Workflows.,Dulce Domingos;António Rito Silva;Pedro Veiga;,https://doi.org/10.1007/978-3-540-39650-5_2
esorics/esorics2003,2003,None,Flexible Regulation of Distributed Coalitions.,Xuhui Ao;Naftaly H. Minsky;,https://doi.org/10.1007/978-3-540-39650-5_3
esorics/esorics2003,2003,None,Initiator-Resilient Universally Composable Key Exchange.,Dennis Hofheinz;Jörn Müller-Quade;Rainer Steinwandt;,https://doi.org/10.1007/978-3-540-39650-5_4
esorics/esorics2003,2003,None,Multi-round Secure-Light Broadcast Exclusion Protocol with Pre-processing.,Yuji Watanabe;Masayuki Numao;,https://doi.org/10.1007/978-3-540-39650-5_5
esorics/esorics2003,2003,None,Precisely Answering Multi-dimensional Range Queries without Privacy Breaches.,Lingyu Wang;Yingjiu Li;Duminda Wijesekera;Sushil Jajodia;,https://doi.org/10.1007/978-3-540-39650-5_6
esorics/esorics2003,2003,None,Passive Attack Analysis for Connection-Based Anonymity Systems.,Andrei Serjantov;Peter Sewell;,https://doi.org/10.1007/978-3-540-39650-5_7
esorics/esorics2003,2003,None,Rapid Mixing and Security of Chaum's Visual Electronic Voting.,Marcin Gomulkiewicz;Marek Klonowski;Miroslaw Kutylowski;,https://doi.org/10.1007/978-3-540-39650-5_8
esorics/esorics2003,2003,None,Towards Accountable Management of Privacy and Identity Information.,Marco Casassa Mont;Siani Pearson;Pete Bramhall;,https://doi.org/10.1007/978-3-540-39650-5_9
esorics/esorics2003,2003,None,A Toolkit for Managing Enterprise Privacy Policies.,Michael Backes;Birgit Pfitzmann;Matthias Schunter;,https://doi.org/10.1007/978-3-540-39650-5_10
esorics/esorics2003,2003,None,Authenticating Mandatory Access Controls and Preserving Privacy for a High-Assurance Smart Card.,Helmut Scherzer;Ran Canetti;Paul A. Karger;Hugo Krawczyk;Tal Rabin;David C. Toll;,https://doi.org/10.1007/978-3-540-39650-5_11
esorics/esorics2003,2003,None,Hardware Encapsulation of Security Services.,Adrian Baldwin;Simon Shiu;,https://doi.org/10.1007/978-3-540-39650-5_12
esorics/esorics2003,2003,None,A Formal Security Model of the Infineon SLE 88 Smart Card Memory Managment.,David von Oheimb;Georg Walter;Volkmar Lotz;,https://doi.org/10.1007/978-3-540-39650-5_13
esorics/esorics2003,2003,None,Bridging Model-Based and Language-Based Security.,Rogardt Heldal;Fredrik Hultin;,https://doi.org/10.1007/978-3-540-39650-5_14
esorics/esorics2003,2003,None,An On-the-Fly Model-Checker for Security Protocol Analysis.,David A. Basin;Sebastian Mödersheim;Luca Viganò;,https://doi.org/10.1007/978-3-540-39650-5_15
esorics/esorics2003,2003,None,Symmetric Authentication within a Simulatable Cryptographic Library.,Michael Backes;Birgit Pfitzmann;Michael Waidner;,https://doi.org/10.1007/978-3-540-39650-5_16
esorics/esorics2003,2003,None,An Improved Reference Flow Control Model for Policy-Based Intrusion Detection.,Jacob Zimmermann;Ludovic Mé;Christophe Bidan;,https://doi.org/10.1007/978-3-540-39650-5_17
esorics/esorics2003,2003,None,Visualisation for Intrusion Detection.,Stefan Axelsson;,https://doi.org/10.1007/978-3-540-39650-5_18
esorics/esorics2003,2003,None,On the Detection of Anomalous System Call Arguments.,Christopher Krügel;Darren Mutz;Fredrik Valeur;Giovanni Vigna;,https://doi.org/10.1007/978-3-540-39650-5_19
