tifs/tifs2,March 2007,Number 1,Statistically Robust Detection of Multiplicative Spread-Spectrum Watermarks.,Xingliang Huang;Bo Zhang;,https://doi.org/10.1109/TIFS.2006.890309
tifs/tifs2,March 2007,Number 1,A Framework for Robust Watermarking of H.264-Encoded Video With Controllable Detection Performance.,Maneli Noorkami;Russell M. Mersereau;,https://doi.org/10.1109/TIFS.2006.890306
tifs/tifs2,March 2007,Number 1,A New Steganographic Method for Data Hiding in Microsoft Word Documents by a Change Tracking Technique.,Tsung-Yuan Liu;Wen-Hsiang Tsai;,https://doi.org/10.1109/TIFS.2006.890310
tifs/tifs2,March 2007,Number 1,Optimized Feature Extraction for Learning-Based Image Steganalysis.,Ying Wang;Pierre Moulin;,https://doi.org/10.1109/TIFS.2006.890517
tifs/tifs2,March 2007,Number 1,Steganalysis of Embedding in Two Least-Significant Bits.,Andrew D. Ker;,https://doi.org/10.1109/TIFS.2006.890519
tifs/tifs2,March 2007,Number 1,Learning Discriminant Person-Specific Facial Models Using Expandable Graphs.,Stefanos Zafeiriou;Anastasios Tefas;Ioannis Pitas;,https://doi.org/10.1109/TIFS.2006.890308
tifs/tifs2,March 2007,Number 1,A Parameter-Free Framework for General Supervised Subspace Learning.,Shuicheng Yan;Jianzhuang Liu;Xiaoou Tang;Thomas S. Huang;,https://doi.org/10.1109/TIFS.2006.890313
tifs/tifs2,March 2007,Number 1,On Generation and Analysis of Synthetic Iris Images.,Jinyu Zuo;Natalia A. Schmid;Xiaohan Chen;,https://doi.org/10.1109/TIFS.2006.890305
tifs/tifs2,March 2007,Number 1,Nonintrusive Component Forensics of Visual Sensors Using Output Images.,Ashwin Swaminathan;Min Wu;K. J. Ray Liu;,https://doi.org/10.1109/TIFS.2006.890307
tifs/tifs2,June 2007,Number 2,Noniterative Algorithms for Sensitivity Analysis Attacks.,Maha El Choubassi;Pierre Moulin;,https://doi.org/10.1109/TIFS.2007.897276
tifs/tifs2,June 2007,Number 2,Using Perceptual Models to Improve Fidelity and Provide Resistance to Valumetric Scaling for Quantization Index Modulation Watermarking.,Qiao Li;Ingemar J. Cox;,https://doi.org/10.1109/TIFS.2007.897266
tifs/tifs2,June 2007,Number 2,Derivation of Error Distribution in Least Squares Steganalysis.,Andrew D. Ker;,https://doi.org/10.1109/TIFS.2007.897265
tifs/tifs2,June 2007,Number 2,A Constructive and Unifying Framework for Zero-Bit Watermarking.,Teddy Furon;,https://doi.org/10.1109/TIFS.2007.897272
tifs/tifs2,June 2007,Number 2,Optical Watermarking for Printed Document Authentication.,S. Huang;J. K. Wu;,https://doi.org/10.1109/TIFS.2007.897255
tifs/tifs2,June 2007,Number 2,Using Support Vector Machines to Enhance the Performance of Bayesian Face Recognition.,Zhifeng Li;Xiaoou Tang;,https://doi.org/10.1109/TIFS.2007.897247
tifs/tifs2,June 2007,Number 2,Hand-Geometry Recognition Using Entropy-Based Discretization.,Ajay Kumar;David Zhang;,https://doi.org/10.1109/TIFS.2007.896915
tifs/tifs2,June 2007,Number 2,Human Identification From Dental X-Ray Images Based on the Shape and Appearance of the Teeth.,Omaima Nomir;Mohamed Abdel-Mottaleb;,https://doi.org/10.1109/TIFS.2007.897245
tifs/tifs2,June 2007,Number 2,Tracing Malicious Relays in Cooperative Wireless Communications.,Yinian Mao;Min Wu;,https://doi.org/10.1109/TIFS.2007.897242
tifs/tifs2,June 2007,Number 2,Analysis and Protection of Dynamic Membership Information for Group Key Distribution Schemes.,Yan Lindsay Sun;K. J. Ray Liu;,https://doi.org/10.1109/TIFS.2007.897274
tifs/tifs2,June 2007,Number 2,Defense Against Injecting Traffic Attacks in Wireless Mobile Ad-Hoc Networks.,Wei Yu;K. J. Ray Liu;,https://doi.org/10.1109/TIFS.2007.897269
tifs/tifs2,June 2007,Number 2,Securing Cooperative Ad-Hoc Networks Under Noise and Imperfect Monitoring: Strategies and Game Theoretic Analysis.,Wei Yu;Zhu Ji;K. J. Ray Liu;,https://doi.org/10.1109/TIFS.2007.897270
tifs/tifs2,June 2007,Number 2,Performance Analysis of Robust Audio Hashing.,Félix Balado;Neil J. Hurley;Elizabeth P. McCarthy;Guenole C. M. Silvestre;,https://doi.org/10.1109/TIFS.2007.897258
tifs/tifs2,June 2007,Number 2,A Cascade Framework for a Real-Time Statistical Plate Recognition System.,Shen-Zheng Wang;Hsi-Jian Lee;,https://doi.org/10.1109/TIFS.2007.897251
tifs/tifs2,June 2007,Number 2,Performance Analysis of Scalar DC-QIM for Zero-Bit Watermarking.,Jean-Philippe Boyer;Pierre Duhamel;Jacques Blanc-Talon;,https://doi.org/10.1109/TIFS.2007.897279
tifs/tifs2,September 2007,Number 3-1,Double-Sided Watermark Embedding and Detection.,Jidong Zhong;Shangteng Huang;,https://doi.org/10.1109/TIFS.2007.902663
tifs/tifs2,September 2007,Number 3-1,Reversible Data-Hiding Scheme for 2-D Vector Maps Based on Difference Expansion.,Xiao Tong Wang;Cheng Yong Shao;X. G. Xu;Xiamu Niu;,https://doi.org/10.1109/TIFS.2007.902677
tifs/tifs2,September 2007,Number 3-1,Reversible Image Watermarking Based on Integer-to-Integer Wavelet Transform.,Sunil Lee;Chang Dong Yoo;Ton Kalker;,https://doi.org/10.1109/TIFS.2007.905146
tifs/tifs2,September 2007,Number 3-1,Robust Wireless Transmission of Compressed Latent Fingerprint Images.,Nigel M. Allinson;Jeevandra Sivarajah;Ian Gledhill;Michael Carling;L. J. Allinson;,https://doi.org/10.1109/TIFS.2007.902684
tifs/tifs2,September 2007,Number 3-1,Lossless Data Embedding With High Embedding Capacity Based on Declustering for VQ-Compressed Codes.,Chin-Chen Chang;Yi-Pei Hsieh;Chih-Yang Lin;,https://doi.org/10.1109/TIFS.2007.902683
tifs/tifs2,September 2007,Number 3-1,Watermarking Protocol for Web Context.,Franco Frattolillo;,https://doi.org/10.1109/TIFS.2007.903849
tifs/tifs2,September 2007,Number 3-1,Channel Identification: Secret Sharing Using Reciprocity in Ultrawideband Channels.,Robert D. Wilson;David Tse;Robert A. Scholtz;,https://doi.org/10.1109/TIFS.2007.902666
tifs/tifs2,September 2007,Number 3-1,Robust and Secure Image Hashing via Non-Negative Matrix Factorizations.,Vishal Monga;Mehmet Kivanç Mihçak;,https://doi.org/10.1109/TIFS.2007.902670
tifs/tifs2,September 2007,Number 3-1,Statistical Models for Assessing the Individuality of Fingerprints.,Yongfang Zhu;Sarat C. Dass;Anil K. Jain;,https://doi.org/10.1109/TIFS.2007.903846
tifs/tifs2,September 2007,Number 3-1,A Memetic Fingerprint Matching Algorithm.,Weiguo Sheng;Gareth Howells;Michael C. Fairhurst;Farzin Deravi;,https://doi.org/10.1109/TIFS.2007.902681
