tifs/tifs9,January 2014,Number 1,Non-Interactive Key Establishment for Bundle Security Protocol of Space DTNs.,Xixiang Lv;Yi Mu;Hui Li;,https://doi.org/10.1109/TIFS.2013.2289993
tifs/tifs9,January 2014,Number 1,Gabor Ordinal Measures for Face Recognition.,Zhenhua Chai;Zhenan Sun;Heydi Mendez Vazquez;Ran He;Tieniu Tan;,https://doi.org/10.1109/TIFS.2013.2290064
tifs/tifs9,January 2014,Number 1,Building a Scalable System for Stealthy P2P-Botnet Detection.,Junjie Zhang;Roberto Perdisci;Wenke Lee;Xiapu Luo;Unum Sarfraz;,https://doi.org/10.1109/TIFS.2013.2290197
tifs/tifs9,January 2014,Number 1,Designing an Efficient Image Encryption-Then-Compression System via Prediction Error Clustering and Random Permutation.,Jiantao Zhou;Xianming Liu;Oscar C. Au;Yuan Yan Tang;,https://doi.org/10.1109/TIFS.2013.2291625
tifs/tifs9,January 2014,Number 1,Human Identity and Gender Recognition From Gait Sequences With Arbitrary Walking Directions.,Jiwen Lu;Gang Wang;Pierre Moulin;,https://doi.org/10.1109/TIFS.2013.2291969
tifs/tifs9,January 2014,Number 1,A High Performance Fingerprint Matching System for Large Databases Based on GPU.,Pablo David Gutiérrez;Miguel Lastra;Francisco Herrera;José Manuel Benítez;,https://doi.org/10.1109/TIFS.2013.2291220
tifs/tifs9,January 2014,Number 1,Data-Centric OS Kernel Malware Characterization.,Junghwan Rhee;Ryan Riley;Zhiqiang Lin;Xuxian Jiang;Dongyan Xu;,https://doi.org/10.1109/TIFS.2013.2291964
tifs/tifs9,January 2014,Number 1,Digital Image Sharing by Diverse Image Media.,Kai-Hui Lee;Pei-Ling Chiu;,https://doi.org/10.1109/TIFS.2013.2292509
tifs/tifs9,January 2014,Number 1,Catch Me If You Can: Evaluating Android Anti-Malware Against Transformation Attacks.,Vaibhav Rastogi;Yan Chen;Xuxian Jiang;,https://doi.org/10.1109/TIFS.2013.2290431
tifs/tifs9,January 2014,Number 1,Top-$k$ Query Result Completeness Verification in Tiered Sensor Networks.,Chia-Mu Yu;Guo-Kai Ni;Ing-Yi Chen;Erol Gelenbe;Sy-Yen Kuo;,https://doi.org/10.1109/TIFS.2013.2291326
tifs/tifs9,January 2014,Number 1,Privacy-Preserving Authenticated Key-Exchange Over Internet.,Andrew Chi-Chih Yao;Yunlei Zhao;,https://doi.org/10.1109/TIFS.2013.2293457
tifs/tifs9,February 2014,Number 2,A General Framework of Wiretap Channel With Helping Interference and State Information.,Peng Xu;Zhiguo Ding;Xuchu Dai;Kin K. Leung;,https://doi.org/10.1109/TIFS.2013.2295031
tifs/tifs9,February 2014,Number 2,Growing Grapes in Your Computer to Defend Against Malware.,Zhiyong Shan;Xin Wang;,https://doi.org/10.1109/TIFS.2013.2291066
tifs/tifs9,February 2014,Number 2,Role-Dependent Privacy Preservation for Secure V2G Networks in the Smart Grid.,Hong Liu;Huansheng Ning;Yan Zhang;Qingxu Xiong;Laurence T. Yang;,https://doi.org/10.1109/TIFS.2013.2295032
tifs/tifs9,February 2014,Number 2,The Silence of the LANs: Efficient Leakage Resilience for IPsec VPNs.,Steffen Schulz;Vijay Varadharajan;Ahmad-Reza Sadeghi;,https://doi.org/10.1109/TIFS.2013.2289978
tifs/tifs9,February 2014,Number 2,Learning Multi-Boosted HMMs for Lip-Password Based Speaker Verification.,Xin Liu;Yiu-ming Cheung;,https://doi.org/10.1109/TIFS.2013.2293025
