tifs/tifs3,March 2008,Number 1,Kerckhoffs-Based Embedding Security Classes for WOA Data Hiding.,François Cayre;Patrick Bas;,https://doi.org/10.1109/TIFS.2007.916006
tifs/tifs3,March 2008,Number 1,Color Image Watermarking Using Multidimensional Fourier Transforms.,Tsz Kin Tsui;Xiao-Ping Zhang;Dimitrios Androutsos;,https://doi.org/10.1109/TIFS.2007.916275
tifs/tifs3,March 2008,Number 1,New Additive Watermark Detectors Based On A Hierarchical Spatially Adaptive Image Model.,Antonis Mairgiotis;Nikolas P. Galatsanos;Yongyi Yang;,https://doi.org/10.1109/TIFS.2007.916290
tifs/tifs3,March 2008,Number 1,Physical-Layer Authentication.,Paul L. Yu;John S. Baras;Brian M. Sadler;,https://doi.org/10.1109/TIFS.2007.916273
tifs/tifs3,March 2008,Number 1,Effect of Severe Image Compression on Iris Recognition Performance.,John Daugman;Cathryn Downing;,https://doi.org/10.1109/TIFS.2007.916009
tifs/tifs3,March 2008,Number 1,A Region Ensemble for 3-D Face Recognition.,Timothy C. Faltemier;Kevin W. Bowyer;Patrick J. Flynn;,https://doi.org/10.1109/TIFS.2007.916287
tifs/tifs3,March 2008,Number 1,Determining Image Origin and Integrity Using Sensor Noise.,Mo Chen;Jessica J. Fridrich;Miroslav Goljan;Jan Lukás;,https://doi.org/10.1109/TIFS.2007.916285
tifs/tifs3,March 2008,Number 1,Classification and Feature Extraction by Simplexization.,Yun Fu;Shuicheng Yan;Thomas S. Huang;,https://doi.org/10.1109/TIFS.2007.916280
tifs/tifs3,March 2008,Number 1,Digital Image Forensics via Intrinsic Fingerprints.,Ashwin Swaminathan;Min Wu;K. J. Ray Liu;,https://doi.org/10.1109/TIFS.2007.916010
tifs/tifs3,March 2008,Number 1,An FPGA-Based Network Intrusion Detection Architecture.,Abhishek Das;David Nguyen;Joseph Zambreno;Gokhan Memik;Alok N. Choudhary;,https://doi.org/10.1109/TIFS.2007.916288
tifs/tifs3,June 2008,Number 2,Quantization-Based Data Hiding Robust to Linear-Time-Invariant Filtering.,Fernando Pérez-González;Carlos Mosquera;,https://doi.org/10.1109/TIFS.2008.922057
tifs/tifs3,June 2008,Number 2,"Insertion, Deletion Codes With Feature-Based Embedding: A New Paradigm for Watermark Synchronization With Applications to Speech Watermarking.",David J. Coumou;Gaurav Sharma;,https://doi.org/10.1109/TIFS.2008.920728
