tifs/tifs12,January 2017,Number 1,Authorship Attribution for Social Media Forensics.,Anderson Rocha;Walter J. Scheirer;Christopher W. Forstall;Thiago Cavalcante;Antonio Theophilo;Bingyu Shen;Ariadne Carvalho;Efstathios Stamatatos;,https://doi.org/10.1109/TIFS.2016.2603960
tifs/tifs12,January 2017,Number 1,A Key Distribution Scheme for Mobile Wireless Sensor Networks: q-Composite.,Filippo Gandino;Renato Ferrero;Maurizio Rebaudengo;,https://doi.org/10.1109/TIFS.2016.2601061
tifs/tifs12,January 2017,Number 1,Effective and Efficient Global Context Verification for Image Copy Detection.,Zhili Zhou;Yunlong Wang;Q. M. Jonathan Wu;Ching-Nung Yang;Xingming Sun;,https://doi.org/10.1109/TIFS.2016.2601065
tifs/tifs12,January 2017,Number 1,Physical Design Obfuscation of Hardware: A Comprehensive Investigation of Device and Logic-Level Techniques.,Arunkumar Vijayakumar;Vinay C. Patil;Daniel E. Holcomb;Christof Paar;Sandip Kundu;,https://doi.org/10.1109/TIFS.2016.2601067
tifs/tifs12,January 2017,Number 1,A Novel Efficient Remote Data Possession Checking Protocol in Cloud Storage.,Hao Yan;Jiguo Li;Jinguang Han;Yichen Zhang;,https://doi.org/10.1109/TIFS.2016.2601070
tifs/tifs12,January 2017,Number 1,Flicker Forensics for Camcorder Piracy.,Adi Hajj-Ahmad;Séverine Baudry;Bertrand Chupeau;Gwenaël J. Doërr;Min Wu;,https://doi.org/10.1109/TIFS.2016.2603603
tifs/tifs12,January 2017,Number 1,Distributed Segment-Based Anomaly Detection With Kullback-Leibler Divergence in Wireless Sensor Networks.,Miao Xie;Jiankun Hu;Song Guo;Albert Y. Zomaya;,https://doi.org/10.1109/TIFS.2016.2603961
tifs/tifs12,January 2017,Number 1,An Efficient Elliptic Curve Cryptography Signature Server With GPU Acceleration.,Wuqiong Pan;Fangyu Zheng;Yuan Zhao;Wen Tao Zhu;Jiwu Jing;,https://doi.org/10.1109/TIFS.2016.2603974
tifs/tifs12,January 2017,Number 1,JPEG Quantization Step Estimation and Its Applications to Digital Image Forensics.,Thanh Hai Thai;Rémi Cogranne;Florent Retraint;Thi-Ngoc-Canh Doan;,https://doi.org/10.1109/TIFS.2016.2604208
tifs/tifs12,January 2017,Number 1,Cognitive-Biometric Recognition From Language Usage: A Feasibility Study.,Neeti Pokhriyal;Kshitij Tayal;Ifeoma Nwogu;Venu Govindaraju;,https://doi.org/10.1109/TIFS.2016.2604213
tifs/tifs12,January 2017,Number 1,Twitter Trends Manipulation: A First Look Inside the Security of Twitter Trending.,Yubao Zhang;Xin Ruan;Haining Wang;Hui Wang;Su He;,https://doi.org/10.1109/TIFS.2016.2604226
tifs/tifs12,January 2017,Number 1,Optimal Generation of Iris Codes for Iris Recognition.,Yang Hu;Konstantinos Sirlantzis;Gareth Howells;,https://doi.org/10.1109/TIFS.2016.2606083
tifs/tifs12,January 2017,Number 1,Dynamic Differential Privacy for ADMM-Based Distributed Classification Learning.,Tao Zhang;Quanyan Zhu;,https://doi.org/10.1109/TIFS.2016.2607691
tifs/tifs12,January 2017,Number 1,Identity Deception Prevention Using Common Contribution Network Data.,Michail Tsikerdekis;,https://doi.org/10.1109/TIFS.2016.2607697
tifs/tifs12,January 2017,Number 1,Q-Learning-Based Vulnerability Analysis of Smart Grid Against Sequential Topology Attacks.,Jun Yan;Haibo He;Xiangnan Zhong;Yufei Tang;,https://doi.org/10.1109/TIFS.2016.2607701
tifs/tifs12,January 2017,Number 1,Probabilistically Robust SWIPT for Secrecy MISOME Systems.,Muhammad R. A. Khandaker;Kai-Kit Wong;Yangyang Zhang;Zhongbin Zheng;,https://doi.org/10.1109/TIFS.2016.2611478
tifs/tifs12,January 2017,Number 1,Secret-Key Generation Using Compound Sources and One-Way Public Communication.,Nima Tavangaran;Holger Boche;Rafael F. Schaefer;,https://doi.org/10.1109/TIFS.2016.2611484
tifs/tifs12,January 2017,Number 1,Bargaining Over the Fair Trade-Off Between Secrecy and Throughput in OFDM Communications.,Andrey Garnaev;Wade Trappe;,https://doi.org/10.1109/TIFS.2016.2611486
tifs/tifs12,February 2017,Number 2,Secrecy Analysis of MIMO Wiretap Channels With Low-Complexity Receivers Under Imperfect Channel Estimation.,Fawaz S. Al-Qahtani;Yuzhen Huang;Salah Hessien;Redha M. Radaydeh;Caijun Zhong;Hussein M. Alnuweiri;,https://doi.org/10.1109/TIFS.2016.2604490
tifs/tifs12,February 2017,Number 2,Dynamic Privacy Pricing: A Multi-Armed Bandit Approach With Time-Variant Rewards.,Lei Xu;Chunxiao Jiang;Yi Qian;Youjian Zhao;Jianhua Li;Yong Ren;,https://doi.org/10.1109/TIFS.2016.2611487
tifs/tifs12,February 2017,Number 2,We Can Track You if You Take the Metro: Tracking Metro Riders Using Accelerometers on Smartphones.,Jingyu Hua;Zhenyu Shen;Sheng Zhong;,https://doi.org/10.1109/TIFS.2016.2611489
tifs/tifs12,February 2017,Number 2,On Simultaneously Generating Multiple Keys in a Joint Source-Channel Model.,Wenwen Tu;Mario Goldenbaum;Lifeng Lai;H. Vincent Poor;,https://doi.org/10.1109/TIFS.2016.2612172
tifs/tifs12,February 2017,Number 2,Exploration of Benes Network in Cryptographic Processors: A Random Infection Countermeasure for Block Ciphers Against Fault Attacks.,Bo Wang;Leibo Liu;Chenchen Deng;Min Zhu;Shouyi Yin;Zhuoquan Zhou;Shaojun Wei;,https://doi.org/10.1109/TIFS.2016.2612638
