tifs/tifs4,March 2009,Number 1,Editorial.,Nasir D. Memon;,https://doi.org/10.1109/TIFS.2009.2014407
tifs/tifs4,March 2009,Number 1,Spread-spectrum watermarking security.,Luis Pérez-Freire;Fernando Pérez-González;,https://doi.org/10.1109/TIFS.2008.2009603
tifs/tifs4,March 2009,Number 1,Hyperbolic RDM for nonlinear valumetric distortions.,Pietro Guccione;Michele Scagliola;,https://doi.org/10.1109/TIFS.2008.2011080
tifs/tifs4,March 2009,Number 1,Robust blind watermarking of point-sampled geometry.,Parag Agarwal;Balakrishnan Prabhakaran;,https://doi.org/10.1109/TIFS.2008.2011081
tifs/tifs4,March 2009,Number 1,Detection of motion-incoherent components in video streams.,Vinod Pankajakshan;Gwenaël J. Doërr;Prabin Kumar Bora;,https://doi.org/10.1109/TIFS.2008.2012199
tifs/tifs4,March 2009,Number 1,Fingerprinting with minimum distance decoding.,Shih-Chun Lin;Mohammad Shahmohammadi;Hesham El Gamal;,https://doi.org/10.1109/TIFS.2008.2012201
tifs/tifs4,March 2009,Number 1,Coding schemes for relay-assisted information embedding.,Abdellatif Zaidi;Luc Vandendorpe;,https://doi.org/10.1109/TIFS.2008.2009588
tifs/tifs4,March 2009,Number 1,On the implementation of the discrete Fourier transform in the encrypted domain.,Tiziano Bianchi;Alessandro Piva;Mauro Barni;,https://doi.org/10.1109/TIFS.2008.2011087
tifs/tifs4,March 2009,Number 1,Personal authentication using finger knuckle surface.,Ajay Kumar;Ch. Ravikanth;,https://doi.org/10.1109/TIFS.2008.2011089
tifs/tifs4,March 2009,Number 1,Improving face recognition via narrowband spectral range selection using Jeffrey divergence.,Hong Chang;Yi Yao;Andreas F. Koschan;Besma R. Abidi;Mongi A. Abidi;,https://doi.org/10.1109/TIFS.2008.2012211
tifs/tifs4,March 2009,Number 1,Scanner identification using feature-based processing and analysis.,Nitin Khanna;Aravind K. Mikkilineni;Edward J. Delp;,https://doi.org/10.1109/TIFS.2008.2009604
tifs/tifs4,March 2009,Number 1,SMOCK: a scalable method of cryptographic key management for mission-critical wireless ad-hoc networks.,Wenbo He;Ying Huang;Ravishankar Sathyam;Klara Nahrstedt;Whay Chiou Lee;,https://doi.org/10.1109/TIFS.2008.2009601
tifs/tifs4,March 2009,Number 1,Asymptotic behavior of the ZZW embedding construction.,Jessica J. Fridrich;,https://doi.org/10.1109/TIFS.2008.2011082
tifs/tifs4,March 2009,Number 1,Exposing digital forgeries from JPEG ghosts.,Hany Farid;,https://doi.org/10.1109/TIFS.2008.2012215
tifs/tifs4,2009,Number 2,A game theoretical framework on intrusion detection in heterogeneous networks.,Lin Chen;Jean Leneutre;,https://doi.org/10.1109/TIFS.2009.2019154
tifs/tifs4,2009,Number 2,A hypothesis testing approach to semifragile watermark-based authentication.,Chuhong Fei;Raymond H. Kwong;Deepa Kundur;,https://doi.org/10.1109/TIFS.2009.2015039
tifs/tifs4,2009,Number 2,Unseen visible watermarking: a novel methodology for auxiliary information delivery via visual contents.,Chun-Hsiang Huang;Shang-Chih Chuang;Yen-Lin Huang;Ja-Ling Wu;,https://doi.org/10.1109/TIFS.2009.2020778
tifs/tifs4,2009,Number 2,Watermarking robustness evaluation based on perceptual quality via genetic algorithms.,Giulia Boato;Valentina Conotter;Francesco G. B. De Natale;Claudio Fontanari;,https://doi.org/10.1109/TIFS.2009.2020362
tifs/tifs4,2009,Number 2,Face recognition under occlusions and variant expressions with partial similarity.,Xiaoyang Tan;Songcan Chen;Zhi-Hua Zhou;Jun Liu;,https://doi.org/10.1109/TIFS.2009.2020772
tifs/tifs4,2009,Number 2,A parametric correlation framework for the statistical evaluation and estimation of biometric-based classification performance in a single environment.,Michael E. Schuckers;,https://doi.org/10.1109/TIFS.2008.2012206
tifs/tifs4,2009,Number 2,Wireless secrecy in cellular systems with infrastructure-aided cooperation.,Petar Popovski;Osvaldo Simeone;,https://doi.org/10.1109/TIFS.2009.2020776
tifs/tifs4,2009,Number 2,A graph approach to quantitative analysis of control-flow obfuscating transformations.,Hsin-Yi Tsai;Yu-Lun Huang;David A. Wagner;,https://doi.org/10.1109/TIFS.2008.2011077
tifs/tifs4,2009,Number 3,On reliability and security of randomized detectors against sensitivity analysis attacks.,Maha El Choubassi;Pierre Moulin;,https://doi.org/10.1109/TIFS.2009.2021783
tifs/tifs4,2009,Number 3,On estimation accuracy of desynchronization attack channel parameters.,Shankar Sadasivam;Pierre Moulin;,https://doi.org/10.1109/TIFS.2009.2025852
tifs/tifs4,2009,Number 3,Performance of orthogonal fingerprinting codes under worst-case noise.,Negar Kiyavash;Pierre Moulin;,https://doi.org/10.1109/TIFS.2009.2026462
tifs/tifs4,2009,Number 3,Robust MC-CDMA-based fingerprinting against time-varying collusion attacks.,Byung-Ho Cha;C.-C. Jay Kuo;,https://doi.org/10.1109/TIFS.2009.2025849
tifs/tifs4,2009,Number 3,Regular simplex fingerprints and their optimality properties.,Negar Kiyavash;Pierre Moulin;Ton Kalker;,https://doi.org/10.1109/TIFS.2009.2025855
tifs/tifs4,2009,Number 3,Fingerprinting compressed multimedia signals.,Avinash L. Varna;Shan He;Ashwin Swaminathan;Min Wu;,https://doi.org/10.1109/TIFS.2009.2025860
tifs/tifs4,2009,Number 3,MPSteg-color: data hiding through redundant basis decomposition.,Giacomo Cancelli;Mauro Barni;,https://doi.org/10.1109/TIFS.2009.2024028
tifs/tifs4,2009,Number 3,Temporal derivative-based spectrum and mel-cepstrum audio steganalysis.,Qingzhong Liu;Andrew H. Sung;Mengyu Qiao;,https://doi.org/10.1109/TIFS.2009.2024718
tifs/tifs4,2009,Number 3,Steganalysis of YASS.,Bin Li;Jiwu Huang;Yun-Qing Shi;,https://doi.org/10.1109/TIFS.2009.2025841
tifs/tifs4,2009,Number 3,Halftone visual cryptography via error diffusion.,Zhongmin Wang;Gonzalo R. Arce;Giovanni Di Crescenzo;,https://doi.org/10.1109/TIFS.2009.2024721
tifs/tifs4,2009,Number 3,Fingerprint verification using spectral minutiae representations.,Haiyun Xu;Raymond N. J. Veldhuis;Asker M. Bazen;Tom A. M. Kevenaar;Anton H. M. Akkermans;Berk Gökberk;,https://doi.org/10.1109/TIFS.2009.2021692
tifs/tifs4,2009,Number 3,Low-complexity iris coding and recognition based on directionlets.,Vladan Velisavljevic;,https://doi.org/10.1109/TIFS.2009.2024025
tifs/tifs4,2009,Number 3,Fast algorithm for updating the discriminant vectors of dual-space LDA.,Wenming Zheng;Xiaoou Tang;,https://doi.org/10.1109/TIFS.2009.2025844
tifs/tifs4,2009,Number 3,A channel coding approach for human authentication from gait sequences.,Savvas Argyropoulos;Dimitrios Tzovaras;Dimosthenis Ioannidis;Michael G. Strintzis;,https://doi.org/10.1109/TIFS.2009.2025858
tifs/tifs4,2009,Number 3,Fast Haar transform based feature extraction for face representation and recognition.,Yanwei Pang;Xuelong Li;Yuan Yuan;Dacheng Tao;Jing Pan;,https://doi.org/10.1109/TIFS.2009.2026455
tifs/tifs4,2009,Number 3,A sensing seat for human authentication.,Marcello Ferro;Giovanni Pioggia;Alessandro Tognetti;Nicola Carbonaro;Danilo De Rossi;,https://doi.org/10.1109/TIFS.2009.2019156
tifs/tifs4,2009,Number 3,Digital image source coder forensics via intrinsic fingerprints.,W. Sabrina Lin;Steven K. Tjoa;H. Vicky Zhao;K. J. Ray Liu;,https://doi.org/10.1109/TIFS.2009.2024715
tifs/tifs4,2009,Number 3,Intrinsic sensor noise features for forensic analysis on scanners and scanned images.,Hongmei Gou;Ashwin Swaminathan;Min Wu;,https://doi.org/10.1109/TIFS.2009.2026458
