tifs/tifs5,March 2010,Number 1,Efficient general print-scanning resilient data hiding based on uniform log-polar mapping.,Xiangui Kang;Jiwu Huang;Wenjun Zeng;,https://doi.org/10.1109/TIFS.2009.2039604
tifs/tifs5,March 2010,Number 1,Secure client-side ST-DM watermark embedding.,Alessandro Piva;Tiziano Bianchi;Alessia De Rosa;,https://doi.org/10.1109/TIFS.2009.2038761
tifs/tifs5,March 2010,Number 1,Step construction of visual cryptography schemes.,Feng Liu;Chuan Kun Wu;Xi Jun Lin;,https://doi.org/10.1109/TIFS.2009.2037660
tifs/tifs5,March 2010,Number 1,The subset keys and identity tickets (SKIT) key distribution scheme.,Mahalingam Ramkumar;,https://doi.org/10.1109/TIFS.2009.2039603
tifs/tifs5,March 2010,Number 1,Mosaicing touchless and mirror-reflected fingerprint images.,Hee-seung Choi;Kyoungtaek Choi;Jaihie Kim;,https://doi.org/10.1109/TIFS.2009.2038758
tifs/tifs5,March 2010,Number 1,Assessing fingerprint individuality in presence of noisy minutiae.,Sarat C. Dass;,https://doi.org/10.1109/TIFS.2009.2039598
tifs/tifs5,March 2010,Number 1,A doubly weighted approach for appearance-based subspace learning methods.,Jiwen Lu;Yap-Peng Tan;,https://doi.org/10.1109/TIFS.2009.2035976
tifs/tifs5,March 2010,Number 1,Face verification across age progression using discriminative methods.,Haibin Ling;Stefano Soatto;Narayanan Ramanathan;David W. Jacobs;,https://doi.org/10.1109/TIFS.2009.2038751
tifs/tifs5,March 2010,Number 1,A new framework for adaptive multimodal biometrics management.,Ajay Kumar;Vivek Kanhangad;David Zhang;,https://doi.org/10.1109/TIFS.2009.2031892
tifs/tifs5,March 2010,Number 1,A hybrid approach for generating secure and discriminating face template.,Yi Cheng Feng;Pong Chi Yuen;Anil K. Jain;,https://doi.org/10.1109/TIFS.2009.2038760
tifs/tifs5,March 2010,Number 1,Fuzzy key binding strategies based on quantization index modulation (QIM) for biometric encryption (BE) applications.,Francis Minhthang Bui;Karl Martin;Haiping Lu;Konstantinos N. Plataniotis;Dimitrios Hatzinakos;,https://doi.org/10.1109/TIFS.2009.2037662
tifs/tifs5,March 2010,Number 1,Fragility analysis of adaptive quantization-based image hashing.,Guopu Zhu;Jiwu Huang;Sam Kwong;Jianquan Yang;,https://doi.org/10.1109/TIFS.2009.2038742
tifs/tifs5,March 2010,Number 1,On the location of an eavesdropper in multiterminal networks.,Santhanakrishnan Anand;Rajarathnam Chandramouli;,https://doi.org/10.1109/TIFS.2009.2038571
tifs/tifs5,March 2010,Number 1,An abuse-free fair contract-signing protocol based on the RSA signature.,Guilin Wang;,https://doi.org/10.1109/TIFS.2009.2035972
tifs/tifs5,March 2010,Number 1,Insiders behaving badly: addressing bad actors and their actions.,Shari Lawrence Pfleeger;Joel B. Predd;Jeffrey Hunker;Carla Bulford;,https://doi.org/10.1109/TIFS.2009.2039591
tifs/tifs5,March 2010,Number 1,Composite signal representation for fast and storage-efficient processing of encrypted signals.,Tiziano Bianchi;Alessandro Piva;Mauro Barni;,https://doi.org/10.1109/TIFS.2009.2036230
tifs/tifs5,March 2010,Number 1,Reversible image watermarking using interpolation technique.,Lixin Luo;Zhenyong Chen;Ming Chen;Xiao Zeng;Zhang Xiong;,https://doi.org/10.1109/TIFS.2009.2035975
tifs/tifs5,March 2010,Number 1,Corrections to scantegrity II: end-to-end verifiability by voters of optical scan elections through confirmation codes.,David Chaum;Richard Carback;Jeremy Clark;Aleksander Essex;Stefan Popoveniuc;Ronald L. Rivest;Peter Y. A. Ryan;Emily Shen;Alan T. Sherman;Poorvi L. Vora;,https://doi.org/10.1109/TIFS.2010.2040672
tifs/tifs5,March 2010,Number 1,Corrections to TPM meets DRE: reducing the trust base for electronic voting using trusted platform modules.,Russell A. Fink;Alan T. Sherman;Richard Carback;,https://doi.org/10.1109/TIFS.2010.2040670
tifs/tifs5,June 2010,Number 2,Edge adaptive image steganography based on LSB matching revisited.,Weiqi Luo;Fangjun Huang;Jiwu Huang;,https://doi.org/10.1109/TIFS.2010.2041812
