csfw/csf2015,2015,None,Analyzing First-Order Role Based Access Control.,Carlos Cotrini Jiménez;Thilo Weghorn;David A. Basin;Manuel Clavel;,https://doi.org/10.1109/CSF.2015.8
csfw/csf2015,2015,None,"Decomposing, Comparing, and Synthesizing Access Control Expressiveness Simulations.",William C. Garrison III;Adam J. Lee;,https://doi.org/10.1109/CSF.2015.9
csfw/csf2015,2015,None,Compositional Typed Analysis of ARBAC Policies.,Stefano Calzavara;Alvise Rabitti;Michele Bugliesi;,https://doi.org/10.1109/CSF.2015.10
csfw/csf2015,2015,None,Policy Privacy in Cryptographic Access Control.,Anna Lisa Ferrara;Georg Fuchsbauer;Bin Liu;Bogdan Warinschi;,https://doi.org/10.1109/CSF.2015.11
csfw/csf2015,2015,None,Location Privacy via Differential Private Perturbation of Cloaking Area.,Hoa Ngo;Jong Kim;,https://doi.org/10.1109/CSF.2015.12
csfw/csf2015,2015,None,Automatic Proofs of Privacy of Secure Multi-party Computation Protocols against Active Adversaries.,Martin Pettai;Peeter Laud;,https://doi.org/10.1109/CSF.2015.13
csfw/csf2015,2015,None,A Game-Theoretic Study on Non-monetary Incentives in Data Analytics Projects with Privacy Implications.,Michela Chessa;Jens Grossklags;Patrick Loiseau;,https://doi.org/10.1109/CSF.2015.14
csfw/csf2015,2015,None,A Cut Principle for Information Flow.,Joshua D. Guttman;Paul D. Rowe;,https://doi.org/10.1109/CSF.2015.15
csfw/csf2015,2015,None,The Anatomy and Facets of Dynamic Policies.,Niklas Broberg;Bart van Delft;David Sands;,https://doi.org/10.1109/CSF.2015.16
csfw/csf2015,2015,None,Hybrid Monitors for Concurrent Noninterference.,Aslan Askarov;Stephen Chong;Heiko Mantel;,https://doi.org/10.1109/CSF.2015.17
csfw/csf2015,2015,None,Du-Vote: Remote Electronic Voting with Untrusted Computers.,Gurchetan S. Grewal;Mark Dermot Ryan;Liqun Chen;Michael R. Clarkson;,https://doi.org/10.1109/CSF.2015.18
csfw/csf2015,2015,None,Decidability of Trace Equivalence for Protocols with Nonces.,Rémy Chrétien;Véronique Cortier;Stéphanie Delaune;,https://doi.org/10.1109/CSF.2015.19
csfw/csf2015,2015,None,Set-Pi: Set Membership p-Calculus.,Alessandro Bruni;Sebastian Mödersheim;Flemming Nielson;Hanne Riis Nielson;,https://doi.org/10.1109/CSF.2015.20
csfw/csf2015,2015,None,A Complete Characterization of Secure Human-Server Communication.,David A. Basin;Sasa Radomirovic;Michael Schläpfer;,https://doi.org/10.1109/CSF.2015.21
