infocom/infocom1995-2,1995,Session 4A:Optical Networks:Routing and Performance,Models of Blocking Probability in All-Optical Networks with and without Wavelength Changers.,Richard A. Barry;Pierre A. Humblet;,None
infocom/infocom1995-2,1995,Session 4A:Optical Networks:Routing and Performance,On Wavelength Translation in All-Optical Networks.,Milan Kovacevic;Anthony S. Acampora;,None
infocom/infocom1995-2,1995,Session 4A:Optical Networks:Routing and Performance,Optimization of a WDM Optical Packet Switch with Wavelength Converters.,Kuo Chun Lee;Victor O. K. Li;,None
infocom/infocom1995-2,1995,Session 4A:Optical Networks:Routing and Performance,Routing and Wavelength Assignment Methods in Single-Hop All-Optical Networks with Blocking.,Alexander Birman;Aaron Kershenbaum;,None
infocom/infocom1995-2,1995,Session 4B:Multiplexing and Admission Control,Video Aggregation: An Integrated Video Compression and Multiplexing Scheme for Broadband Networks.,Derek Chi-yin Tse;Soung C. Liew;,None
infocom/infocom1995-2,1995,Session 4B:Multiplexing and Admission Control,A Framework for Statistical Multiplexing onto a Variable-Bit Rate Output Channel.,Chan-weng Lai;Soung C. Liew;,None
infocom/infocom1995-2,1995,Session 4B:Multiplexing and Admission Control,Statistical Characteristics and Multiplexing of MPEG Streams.,Marwan Krunz;Ron Sass;Herman D. Hughes;,None
infocom/infocom1995-2,1995,Session 4B:Multiplexing and Admission Control,"Analysis, Approximations and Admission Control of a Multi-Service Multiplexing System with Priorities.",Anwar Elwalid;Debasis Mitra;,None
infocom/infocom1995-2,1995,Session 4C:Wireless 2:Mobility,Performance of Data Querying Operations in Universal Mobile Telecommunication Systems (UMTS).,Carlo Eynard;M. Lenti;Alfio Lombardo;O. Marengo;Sergio Palazzo;,None
infocom/infocom1995-2,1995,Session 4C:Wireless 2:Mobility,A Forwarding Strategy to Reduce Network Impacts of PCS.,Ravi Jain;Yi-Bing Lin;Charles N. Lo;Seshadri Mohan;,None
infocom/infocom1995-2,1995,Session 4C:Wireless 2:Mobility,Paging Cost Minimization Under Delay Constraints.,Christopher Rose;Roy D. Yates;,None
infocom/infocom1995-2,1995,Session 4C:Wireless 2:Mobility,Handover in a Micro-Cell Packet Switched Mobile Network.,Reuven Cohen;Baiju V. Patel;Adrian Segall;,None
infocom/infocom1995-2,1995,Session 4D:Special Topics 1,The Use of Communications Networks to Increase Personal Privacy.,Nicholas F. Maxemchuk;Steven H. Low;,None
infocom/infocom1995-2,1995,Session 4D:Special Topics 1,An Inversion Algorithm for Loss Networks with State-Dependent Rates.,Gagan L. Choudhury;Kin K. Leung;Ward Whitt;,None
infocom/infocom1995-2,1995,Session 4D:Special Topics 1,Locating Faults in a Systematic Manner in a Large Heterogeneous Network.,Sanjoy Paul;Raymond E. Miller;,None
infocom/infocom1995-2,1995,Session 4D:Special Topics 1,Modified Tree Structure for Location Management in Mobile Environments.,Shlomi Dolev;Dhiraj K. Pradhan;Jennifer L. Welch;,None
infocom/infocom1995-2,1995,Session 5A:Network Management,Mulilevel Network Management by Means of System Identification.,Makoto Takano;Katsumi Fujita;,None
infocom/infocom1995-2,1995,Session 5A:Network Management,Information Exchange Protocol: A New Approch for Future Network Management.,Deh-Min Wu;,None
infocom/infocom1995-2,1995,Session 5A:Network Management,Automatic Alarm Correlation for Fault Identification.,Isabelle Rouvellou;George W. Hart;,None
infocom/infocom1995-2,1995,Session 5A:Network Management,The Designer's Perspective to Noncooperative Networks.,Yannis A. Korilis;Aurel A. Lazar;Ariel Orda;,None
infocom/infocom1995-2,1995,Session 5B:Routing 2,Adaptive Multicast Routing in Single Rate Loss Networks.,Ren-Hung Hwang;,None
infocom/infocom1995-2,1995,Session 5B:Routing 2,Scheduled Hot-Potato Routing.,Joseph Naor;Ariel Orda;Raphael Rom;,None
infocom/infocom1995-2,1995,Session 5B:Routing 2,LLR Routing in Homogeneous VP-Based ATM Networks.,Ren-Hung Hwang;,None
infocom/infocom1995-2,1995,Session 5B:Routing 2,A New HAD Algorithm for Optimal Routing of Hierarchically Structured Data Networks.,Garng M. Huang;Shan Zhu;,None
infocom/infocom1995-2,1995,Session 5C:Queueing Analysis and Tools,On the Convergence of Traffic Measurement and Queueing Analysis: A Statistical-MAtch Queueing (SMAQ) Tool.,Chia-lin Hwang;San-qi Li;,None
infocom/infocom1995-2,1995,Session 5C:Queueing Analysis and Tools,The Linearity of Low Frequency Traffic Flow: An Intrinsic I/O Property in Queueing Systems.,James D. Pruneski;San-qi Li;,None
infocom/infocom1995-2,1995,Session 5C:Queueing Analysis and Tools,Measuring the Performance of Parallel Message-Based Process Architectures.,Douglas C. Schmidt;Tatsuya Suda;,None
infocom/infocom1995-2,1995,Session 5C:Queueing Analysis and Tools,Modeling and Analysis of a Single Server Queue with Autocorrelated Traffic.,Benjamin Melamed;Qiang Ren;Bhaskar Sengupta;,None
infocom/infocom1995-2,1995,Session 5D:ATM Switching Architectures and Analysis,DIRSMIN: A Fault-Tolerant Switch for B-ISDN Applications Using Dilated Reduced-Stage MIN.,Tianming Zhang;Arun K. Somani;,None
infocom/infocom1995-2,1995,Session 5D:ATM Switching Architectures and Analysis,Computing Approximate Blocking Probabilities for a Class of All-Optical Networks.,Alexander Birman;,None
infocom/infocom1995-2,1995,Session 5D:ATM Switching Architectures and Analysis,The Fat Banyan ATM Switch.,M. Alimuddin;Hussein M. Alnuweiri;Robert W. Donaldson;,None
infocom/infocom1995-2,1995,Session 5D:ATM Switching Architectures and Analysis,Performance of Multistage ATM Switch Architectures Under Nonuniform Bursty Traffic.,Blair R. Collier;Hyong S. Kim;,None
infocom/infocom1995-2,1995,Session 6A:Multihop Optical Networks,On Multihop Optical Network Topology Using Kautz Diagraphs.,Geetha Panchapakesan;Abhijit Sengupta;,None
infocom/infocom1995-2,1995,Session 6A:Multihop Optical Networks,Performance Impact of Partial Reconfigurability in Lightwave Networks.,Jean-François P. Labourdette;,None
infocom/infocom1995-2,1995,Session 6A:Multihop Optical Networks,Regular Multicast Multihop Lightwave Networks.,Shengming Jiang;Thomas E. Stern;,None
infocom/infocom1995-2,1995,Session 6A:Multihop Optical Networks,A Virtual Topology for WDM Multihop Lightwave Networks.,Sung-Woo Park;Young-Chon Kim;,None
infocom/infocom1995-2,1995,Session 6B:Performance Analysis,Queueing Analysis of ATM Tandem Queues with Correlated Arrivals.,Faouzi Kamoun;Mustafa K. Mehmet Ali;,None
infocom/infocom1995-2,1995,Session 6B:Performance Analysis,Delay Jitter Correlation Analysis for Traffic Transmission on High Speed Networks.,Cathy A. Fulton;San-qi Li;,None
infocom/infocom1995-2,1995,Session 6B:Performance Analysis,Performance Analysis of Two-Level Forward Error Correction for Lost Cell Recovery in ATM Networks.,Nihat Cem Oguz;Ender Ayanoglu;,None
infocom/infocom1995-2,1995,Session 6B:Performance Analysis,Analytical and Numerical Results for Feedback Based Flow Control of B-ISDN/ATM Networks with Significant Propagation Delays.,Rajesh S. Pazhyannur;Rajeev Agrawal;,None
infocom/infocom1995-2,1995,Session 6C:Video Modelling and Analysis,Automated TES Modeling of Compressed Video.,Predrag R. Jelenkovic;Benjamin Melamed;,None
infocom/infocom1995-2,1995,Session 6C:Video Modelling and Analysis,Performance of Packet Video with Combined Error Recovery and Concealment.,Gopalakrishnan Ramamurthy;Dipankar Raychaudhuri;,None
infocom/infocom1995-2,1995,Session 6C:Video Modelling and Analysis,Modelling Prioritized MPEG Video Using TES and a Frame Spreading Strategy for Transmission in ATM Networks.,M. Riyaz Ismail;Ioannis Lambadaris;Michael Devetsikiotis;A. Roger Kaye;,None
infocom/infocom1995-2,1995,Session 6C:Video Modelling and Analysis,Performance of a Mass Storage System for Video-On-Demand.,Jenwei Hsieh;Mengjou Lin;Jonathan C. L. Liu;David Hung-Chang Du;Thomas Ruwart;,None
infocom/infocom1995-2,1995,Session 6D:Modeling and Analysis,On Resource Management and QoS Guarantees for Long Range Dependent Traffic.,Abdelnaser Mohammad Adas;Amarnath Mukherjee;,None
infocom/infocom1995-2,1995,Session 6D:Modeling and Analysis,Flexible Storage Placement of Digital Video Media.,Jonathan C. L. Liu;David Hung-Chang Du;James A. Schnepf;,None
infocom/infocom1995-2,1995,Session 6D:Modeling and Analysis,Leaky Bucket Access Control for VBR MPEG Video.,Pramod Pancha;Magda El Zarki;,None
infocom/infocom1995-2,1995,Session 6D:Modeling and Analysis,Approximation Formulae for Blocking Probabilities in a Large Erlang Loss System: A Probabilistic Approach.,François Théberge;Ravi Mazumdar;,None
infocom/infocom1995-2,1995,Session 7A:Admission Control,Estimation of Aggregate Effective Bandwidth for Traffic Admission in ATM Networks.,Zbigniew Dziong;Boris Shukhman;Lorne Mason;,None
infocom/infocom1995-2,1995,Session 7A:Admission Control,Design of Real-Time Admission Control Algorithms with Priority Support.,Apostolos Dailianas;Andreas D. Bovopoulos;,None
infocom/infocom1995-2,1995,Session 7A:Admission Control,Preemption-Based Admission Control in Multimedia Multiparty Communications.,Nachum Shacham;,None
infocom/infocom1995-2,1995,Session 7A:Admission Control,"(sigma, rho) - Characterization Based Connection Control for Guaranteed Services in High Speed Networks.",Song Chong;San-qi Li;,None
infocom/infocom1995-2,1995,Session 7B:Application,An Investigation of Application Level Performance in ATM Networks.,Israel Cidon;Roch Guérin;Asad Khamisy;,None
infocom/infocom1995-2,1995,Session 7B:Application,Document Marking and Identification Using Both Line and Word Shifting.,Steven H. Low;Nicholas F. Maxemchuk;Jack Brassil;Lawrence O'Gorman;,None
infocom/infocom1995-2,1995,Session 7B:Application,Usage of VSAT for TCP/IP Based LAN Interconnection.,Javier Gavilán;Alejandro Becerra;Ignacio Berberana;,None
infocom/infocom1995-2,1995,Session 7B:Application,Usage-Based Pricing of Packet Data Generated by a Heterogeneous User Population.,Michael L. Honig;Kenneth Steiglitz;,None
infocom/infocom1995-2,1995,Session 7C:Special Topics 2,A Polynominal-Time Optimal Synchronous Bandwidth Allocation Scheme for the Timed-Token MAC Protocol.,Ching-Chih Han;Kang G. Shin;,None
infocom/infocom1995-2,1995,Session 7C:Special Topics 2,On Optimal Placement of Erasure Nodes on a Dual Bus Network.,Sibabrata Ray;Sarit Mukherjee;,None
infocom/infocom1995-2,1995,Session 7C:Special Topics 2,Local Fairness in General-Topology Networks with Convergence Routing.,Alain J. Mayer;Yoram Ofek;Moti Yung;,None
infocom/infocom1995-2,1995,Session 7C:Special Topics 2,"Multi-Hour, Multi-Traffic Class Network Design for VP-Based Wide-Area Dynamically Reconfigurable ATM Networks.",Deep Medhi;,None
infocom/infocom1995-2,1995,Session 7D:Multi-Channel Optical Networks,DTCAP - A Distributed Tunable-Channel Access Protocol for Multi-Channel Photonic Dual Bus Networks.,Nen-Fu Huang;Shiann-Tsong Sheu;,None
infocom/infocom1995-2,1995,Session 7D:Multi-Channel Optical Networks,Optical Local Area Networks (LANS) Using Wavelength-Selective Couplers.,Terence D. Todd;Adrian Grah;Oliver Barkovic;,None
infocom/infocom1995-2,1995,Session 7D:Multi-Channel Optical Networks,Analysis of Multipath Impulse Response of Diffuse and Quasi-Diffuse Optical Links for IRR-WLAN.,Rafael Pérez Jiménez;Victor M. Melián;Manuel J. Betancor;,None
infocom/infocom1995-2,1995,Session 7D:Multi-Channel Optical Networks,"Multi-Channel Copy Networks: Architecture, Performance Model, Fairness, and Cell Sequencing.",Paul S. Min;Hossein Saidi;Alex Chandra;Manju V. Hegde;,None
