compsec/compsec61,August 2016,August 2016,An HMM and structural entropy based detector for Android malware: An empirical study.,Gerardo Canfora;Francesco Mercaldo;Corrado Aaron Visaggio;,https://doi.org/10.1016/j.cose.2016.04.009
compsec/compsec61,August 2016,August 2016,Cyber resilience recovery model to combat zero-day malware attacks.,Hiep Tran;Enrique Campos-Náñez;Pavel Fomin;James S. Wasek;,https://doi.org/10.1016/j.cose.2016.05.001
compsec/compsec61,August 2016,August 2016,The future of information security incident management training: A case study of electrical power companies.,Maria Bartnes Line;Nils Brede Moe;Poul E. Heegaard;,https://doi.org/10.1016/j.cose.2016.05.004
compsec/compsec61,August 2016,August 2016,Can perceptual differences account for enigmatic information security behaviour in an organisation?,Wayne D. Kearney;Hennie A. Kruger;,https://doi.org/10.1016/j.cose.2016.05.006
compsec/compsec61,August 2016,August 2016,NIC displays to thwart malware attacks mounted from within the OS.,Julian L. Rrushi;,https://doi.org/10.1016/j.cose.2016.05.002
compsec/compsec61,August 2016,August 2016,Control flow obfuscation for Android applications.,Vivek Balachandran;Sufatrio;Darell J. J. Tan;Vrizlynn L. L. Thing;,https://doi.org/10.1016/j.cose.2016.05.003
compsec/compsec61,August 2016,August 2016,A survey of security solutions for distributed publish/subscribe systems.,Anton V. Uzunov;,https://doi.org/10.1016/j.cose.2016.04.008
compsec/compsec61,August 2016,August 2016,User practice in password security: An empirical study of real-life passwords in the wild.,Chao Shen;Tianwen Yu;Haodi Xu;Gengshan Yang;Xiaohong Guan;,https://doi.org/10.1016/j.cose.2016.05.007
compsec/compsec61,August 2016,August 2016,Íntegro: Leveraging victim prediction for robust fake account detection in large scale OSNs.,Yazan Boshmaf;Dionysios Logothetis;Georgos Siganos;Jorge Lería;José Lorenzo;Matei Ripeanu;Konstantin Beznosov;Hassan Halawa;,https://doi.org/10.1016/j.cose.2016.05.005
compsec/compsec61,August 2016,August 2016,"Information security policy development and implementation: The what, how and who.",Stephen V. Flowerday;Tite Tuyikeze;,https://doi.org/10.1016/j.cose.2016.06.002
