compsec/compsec37,September 2013,September 2013,A novel agent-based approach to detect sinkhole attacks in wireless sensor networks.,Sina Hamedheidari;Reza Rafeh;,https://doi.org/10.1016/j.cose.2013.04.002
compsec/compsec37,September 2013,September 2013,Mutual-friend based attacks in social network systems.,Lei Jin;James B. D. Joshi;Mohd Anwar;,https://doi.org/10.1016/j.cose.2013.04.003
compsec/compsec37,September 2013,September 2013,Monitoring information security risks within health care.,Nicole van Deursen;William J. Buchanan;Alistair Duff;,https://doi.org/10.1016/j.cose.2013.04.005
compsec/compsec37,September 2013,September 2013,A whitelist-based countermeasure scheme using a Bloom filter against SIP flooding attacks.,Byeong-Hee Roh;Ju Wan Kim;Ki-Yeol Ryu;Jea-Tek Ryu;,https://doi.org/10.1016/j.cose.2013.04.001
compsec/compsec37,September 2013,September 2013,A framework for prototyping and testing data-only rootkit attacks.,Ryan Riley;,https://doi.org/10.1016/j.cose.2013.04.006
compsec/compsec37,September 2013,September 2013,Active cyber defense with denial and deception: A cyber-wargame experiment.,Kristin E. Heckman;Michael J. Walsh;Frank J. Stech;Todd A. O'Boyle;Stephen R. DiCato;Audra F. Herber;,https://doi.org/10.1016/j.cose.2013.03.015
compsec/compsec37,September 2013,September 2013,Quality of security metrics and measurements.,Reijo M. Savola;,https://doi.org/10.1016/j.cose.2013.05.002
compsec/compsec37,September 2013,September 2013,Defeating line-noise CAPTCHAs with multiple quadratic snakes.,Yoichi Nakaguro;Matthew N. Dailey;Sanparith Marukatat;Stanislav S. Makhanov;,https://doi.org/10.1016/j.cose.2013.05.003
compsec/compsec37,September 2013,September 2013,Anonymous authentication for privacy-preserving IoT target-driven applications.,Almudena Alcaide;Esther Palomar;José Montero-Castillo;Arturo Ribagorda;,https://doi.org/10.1016/j.cose.2013.05.007
compsec/compsec37,September 2013,September 2013,Efficient authentication for fast handover in wireless mesh networks.,Celia Li;Uyen Trang Nguyen;Hoang Lan Nguyen;Md. Nurul Huda;,https://doi.org/10.1016/j.cose.2013.06.001
compsec/compsec37,September 2013,September 2013,Privacy-preserving publishing of opinion polls.,Ahmed Abdalaal;Mehmet Ercan Nergiz;Yücel Saygin;,https://doi.org/10.1016/j.cose.2013.03.008
compsec/compsec37,September 2013,September 2013,Security as a theoretical attribute construct.,Jennifer L. Bayuk;,https://doi.org/10.1016/j.cose.2013.03.006
compsec/compsec37,September 2013,September 2013,Enhancing IDS performance through comprehensive alert post-processing.,Georgios P. Spathoulas;Sokratis K. Katsikas;,https://doi.org/10.1016/j.cose.2013.03.005
compsec/compsec37,September 2013,September 2013,Onion routing circuit construction via latency graphs.,Sergio Castillo-Perez;Joaquín García-Alfaro;,https://doi.org/10.1016/j.cose.2013.03.003
compsec/compsec37,September 2013,September 2013,Secloud: A cloud-based comprehensive and lightweight security solution for smartphones.,Saman A. Zonouz;Amir Houmansadr;Robin Berthier;Nikita Borisov;William H. Sanders;,https://doi.org/10.1016/j.cose.2013.02.002
