compsec/compsec30,January 2011,Number 1,Editorial.,Eugene H. Spafford;,https://doi.org/10.1016/j.cose.2010.12.002
compsec/compsec30,January 2011,Number 1,"Security, technology, publishing, and ethics (part II).",Eugene H. Spafford;,https://doi.org/10.1016/j.cose.2010.12.003
compsec/compsec30,January 2011,Number 1,WhiteScript: Using social network analysis parameters to balance between browser usability and malware exposure.,Zac Sadan;David G. Schwartz;,https://doi.org/10.1016/j.cose.2010.10.001
compsec/compsec30,January 2011,Number 1,A study of self-propagating mal-packets in sensor networks: Attacks and defenses.,Qijun Gu;Christopher Ferguson;Rizwan Noorani;,https://doi.org/10.1016/j.cose.2010.10.002
compsec/compsec30,January 2011,Number 1,An efficient and non-interactive hierarchical key agreement protocol.,Hua Guo;Yi Mu;Zhoujun Li;Xiyong Zhang;,https://doi.org/10.1016/j.cose.2010.10.003
compsec/compsec30,January 2011,Number 1,Designing a cluster-based covert channel to evade disk investigation and forensics.,Hassan Khan;Mobin Javed;Syed Ali Khayam;Fauzan Mirza;,https://doi.org/10.1016/j.cose.2010.10.005
compsec/compsec30,January 2011,Number 1,Modeling vulnerability discovery process in Apache and IIS HTTP servers.,Sung-Whan Woo;HyunChul Joh;Omar H. Alhazmi;Yashwant K. Malaiya;,https://doi.org/10.1016/j.cose.2010.10.007
compsec/compsec30,January 2011,Number 1,A comparative evaluation of intrusion detection architectures for mobile ad hoc networks.,Christos Xenakis;Christoforos Panos;Ioannis Stavrakakis;,https://doi.org/10.1016/j.cose.2010.10.008
compsec/compsec30,March - May 2011,Numbers 2-3,Editorial.,Dimitris Gritzalis;James Joshi;,https://doi.org/10.1016/j.cose.2010.11.002
compsec/compsec30,March - May 2011,Numbers 2-3,Fine-grained integration of access control policies.,Prathima Rao;Dan Lin;Elisa Bertino;Ninghui Li;Jorge Lobo;,https://doi.org/10.1016/j.cose.2010.10.006
compsec/compsec30,March - May 2011,Numbers 2-3,Semantic web-based social network access control.,Barbara Carminati;Elena Ferrari;Raymond Heatherly;Murat Kantarcioglu;Bhavani M. Thuraisingham;,https://doi.org/10.1016/j.cose.2010.08.003
compsec/compsec30,March - May 2011,Numbers 2-3,Patient-centric authorization framework for electronic healthcare services.,Jing Jin;Gail-Joon Ahn;Hongxin Hu;Michael J. Covington;Xinwen Zhang;,https://doi.org/10.1016/j.cose.2010.09.001
compsec/compsec30,March - May 2011,Numbers 2-3,Security analysis of GTRBAC and its variants using model checking.,Samrat Mondal;Shamik Sural;Vijayalakshmi Atluri;,https://doi.org/10.1016/j.cose.2010.09.002
compsec/compsec30,March - May 2011,Numbers 2-3,Symbolic reachability analysis for parameterized administrative role-based access control.,Scott D. Stoller;Ping Yang;Mikhail I. Gofman;C. R. Ramakrishnan;,https://doi.org/10.1016/j.cose.2010.08.002
compsec/compsec30,June 2011,Number 4,Editorial.,Eugene H. Spafford;,https://doi.org/10.1016/j.cose.2011.03.003
compsec/compsec30,June 2011,Number 4,Universally composable and customizable post-processing for practical quantum key distribution.,Xiongfeng Ma;Chi-Hang Fred Fung;Jean-Christian Boileau;H. F. Chau;,https://doi.org/10.1016/j.cose.2010.11.001
compsec/compsec30,June 2011,Number 4,"Legally ""reasonable"" security requirements: A 10-year FTC retrospective.",Travis D. Breaux;David L. Baumer;,https://doi.org/10.1016/j.cose.2010.11.003
compsec/compsec30,June 2011,Number 4,Extending the enforcement power of truncation monitors using static analysis.,Hugues Chabot;Raphaël Khoury;Nadia Tawbi;,https://doi.org/10.1016/j.cose.2010.11.004
compsec/compsec30,June 2011,Number 4,User perceptions of security and usability of single-factor and two-factor authentication in automated telephone banking.,Nancie Gunson;Diarmid Marshall;Hazel Morton;Mervyn A. Jack;,https://doi.org/10.1016/j.cose.2010.12.001
compsec/compsec30,June 2011,Number 4,HMMPayl: An intrusion detection system based on Hidden Markov Models.,Davide Ariu;Roberto Tronci;Giorgio Giacinto;,https://doi.org/10.1016/j.cose.2010.12.004
compsec/compsec30,June 2011,Number 4,Modeling the behavior of users who are confronted with security mechanisms.,Sebastian Möller;Noam Ben-Asher;Klaus-Peter Engelbrecht;Roman Englert;Joachim Meyer;,https://doi.org/10.1016/j.cose.2011.01.001
compsec/compsec30,June 2011,Number 4,Quantitative analysis of a certified e-mail protocol in mobile environments: A probabilistic model checking approach.,Stylianos Basagiannis;Sophia G. Petridou;Nikolaos Alexiou;Georgios I. Papadimitriou;Panagiotis Katsaros;,https://doi.org/10.1016/j.cose.2011.02.001
compsec/compsec30,June 2011,Number 4,A secure multi-item e-auction mechanism with bid privacy.,Dong-Her Shih;David C. Yen;Chih-Hung Cheng;Ming-Hung Shih;,https://doi.org/10.1016/j.cose.2011.02.004
compsec/compsec30,July 2011,Number 5,Editorial: Advances in network and system security.,Yang Xiang;Jiankun Hu;Wanlei Zhou;,https://doi.org/10.1016/j.cose.2011.06.001
compsec/compsec30,July 2011,Number 5,Masquerade mimicry attack detection: A randomised approach.,Juan E. Tapiador;John A. Clark;,https://doi.org/10.1016/j.cose.2011.05.004
compsec/compsec30,July 2011,Number 5,A pitfall in fingerprint bio-cryptographic key generation.,Peng Zhang;Jiankun Hu;Cai Li;Mohammed Bennamoun;Vijayakumar Bhagavatula;,https://doi.org/10.1016/j.cose.2011.02.003
compsec/compsec30,July 2011,Number 5,Hierarchical attribute-based encryption and scalable user revocation for sharing data in cloud servers.,Guojun Wang;Qin Liu;Jie Wu;Minyi Guo;,https://doi.org/10.1016/j.cose.2011.05.006
compsec/compsec30,July 2011,Number 5,Injecting purpose and trust into data anonymisation.,Xiaoxun Sun;Hua Wang;Jiuyong Li;Yanchun Zhang;,https://doi.org/10.1016/j.cose.2011.05.005
compsec/compsec30,September - October 2011,Numbers 6-7,Editorial.,Eugene H. Spafford;,https://doi.org/10.1016/j.cose.2011.06.004
compsec/compsec30,September - October 2011,Numbers 6-7,Data preprocessing for anomaly based network intrusion detection: A review.,Jonathan J. Davis;Andrew J. Clark;,https://doi.org/10.1016/j.cose.2011.05.008
compsec/compsec30,September - October 2011,Numbers 6-7,Logic-based approach for digital forensic investigation in communication Networks.,Slim Rekhis;Noureddine Boudriga;,https://doi.org/10.1016/j.cose.2011.02.002
compsec/compsec30,September - October 2011,Numbers 6-7,Modeling behavioral considerations related to information security.,Ignacio J. Martinez-Moyano;Stephen H. Conrad;David F. Andersen;,https://doi.org/10.1016/j.cose.2011.03.001
compsec/compsec30,September - October 2011,Numbers 6-7,Compliance by design - Bridging the chasm between auditors and IT architects.,Klaus Julisch;Christophe Suter;Thomas Woitalla;Olaf Zimmermann;,https://doi.org/10.1016/j.cose.2011.03.005
compsec/compsec30,September - October 2011,Numbers 6-7,Unconstrained keystroke dynamics authentication with shared secret.,Romain Giot;Mohamad El-Abed;Baptiste Hemery;Christophe Rosenberger;,https://doi.org/10.1016/j.cose.2011.03.004
compsec/compsec30,September - October 2011,Numbers 6-7,PrivaKERB: A user privacy framework for Kerberos.,Fernando Pereñíguez-Garcia;Rafael Marín López;Georgios Kambourakis;Stefanos Gritzalis;Antonio Fernandez Gómez-Skarmeta;,https://doi.org/10.1016/j.cose.2011.04.001
compsec/compsec30,September - October 2011,Numbers 6-7,A survey of certified mail systems provided on the Internet.,Arne Tauber;,https://doi.org/10.1016/j.cose.2011.05.001
compsec/compsec30,September - October 2011,Numbers 6-7,Understanding the mindset of the abusive insider: An examination of insiders' causal reasoning following internal security changes.,Clay Posey;Rebecca J. Bennett;Tom L. Roberts;,https://doi.org/10.1016/j.cose.2011.05.002
compsec/compsec30,September - October 2011,Numbers 6-7,Rights violation detection in multi-level digital rights management system.,Amit Sachan;Sabu Emmanuel;,https://doi.org/10.1016/j.cose.2011.05.003
compsec/compsec30,September - October 2011,Numbers 6-7,Feature representation and selection in malicious code detection methods based on static system calls.,Yuxin Ding;Xuebing Yuan;Di Zhou;Li Dong;Zhanchao An;,https://doi.org/10.1016/j.cose.2011.05.007
compsec/compsec30,September - October 2011,Numbers 6-7,Toward cost-sensitive self-optimizing anomaly detection and response in autonomic networks.,Zonghua Zhang;Farid Naït-Abdesselam;Pin-Han Ho;Youki Kadobayashi;,https://doi.org/10.1016/j.cose.2011.06.002
compsec/compsec30,September - October 2011,Numbers 6-7,Correlating TCP/IP Packet contexts to detect stepping-stone intrusion.,Jianhua Yang;David Woolbright;,https://doi.org/10.1016/j.cose.2011.06.003
compsec/compsec30,November 2011,Number 8,Editorial for 30/8.,Eugene H. Spafford;,https://doi.org/10.1016/j.cose.2011.10.004
compsec/compsec30,November 2011,Number 8,Distributed Court System for intrusion detection in mobile ad hoc networks.,Da Zhang;Chai Kiat Yeo;,https://doi.org/10.1016/j.cose.2011.09.004
compsec/compsec30,November 2011,Number 8,Countering unauthorized code execution on commodity kernels: A survey of common interfaces allowing kernel code modification.,Trent Jaeger;Paul C. van Oorschot;Glenn Wurster;,https://doi.org/10.1016/j.cose.2011.09.003
compsec/compsec30,November 2011,Number 8,Fair digital signing: The structural reliability of signed documents.,Argyris Arnellos;Dimitrios Lekkas;Dimitrios Zissis;Thomas Spyrou;John Darzentas;,https://doi.org/10.1016/j.cose.2011.09.001
compsec/compsec30,November 2011,Number 8,An analysis of the statistical disclosure attack and receiver-bound cover.,Nayantara Mallesh;Matthew K. Wright;,https://doi.org/10.1016/j.cose.2011.08.011
compsec/compsec30,November 2011,Number 8,Analysis of update delays in signature-based network intrusion detection systems.,Hugo Gascon;Agustín Orfila;Jorge Blasco Alís;,https://doi.org/10.1016/j.cose.2011.08.010
compsec/compsec30,November 2011,Number 8,Swarm intelligence in intrusion detection: A survey.,Constantinos Kolias;Georgios Kambourakis;M. Maragoudakis;,https://doi.org/10.1016/j.cose.2011.08.009
compsec/compsec30,November 2011,Number 8,Constant round group key agreement protocols: A comparative study.,Eleftheria Makri;Elisavet Konstantinou;,https://doi.org/10.1016/j.cose.2011.08.008
compsec/compsec30,November 2011,Number 8,A taxonomy of self-modifying code for obfuscation.,Nikos Mavrogiannopoulos;Nessim Kisserli;Bart Preneel;,https://doi.org/10.1016/j.cose.2011.08.007
compsec/compsec30,November 2011,Number 8,Combining sketches and wavelet analysis for multi time-scale network anomaly detection.,Christian Callegari;Stefano Giordano;Michele Pagano;Teresa Pepe;,https://doi.org/10.1016/j.cose.2011.08.006
compsec/compsec30,November 2011,Number 8,Enforcing privacy in e-commerce by balancing anonymity and trust.,Giampaolo Bella;Rosario Giustolisi;Salvatore Riccobene;,https://doi.org/10.1016/j.cose.2011.08.005
compsec/compsec30,November 2011,Number 8,The cyber threat landscape: Challenges and future research directions.,Kim-Kwang Raymond Choo;,https://doi.org/10.1016/j.cose.2011.08.004
compsec/compsec30,November 2011,Number 8,Masquerade detection using profile hidden Markov models.,Lin Huang;Mark Stamp;,https://doi.org/10.1016/j.cose.2011.08.003
compsec/compsec30,November 2011,Number 8,Roles in information security - A survey and classification of the research area.,Ludwig Fuchs;Günther Pernul;Ravi S. Sandhu;,https://doi.org/10.1016/j.cose.2011.08.002
compsec/compsec30,November 2011,Number 8,Windows driver memory analysis: A reverse engineering methodology.,James S. Okolica;Gilbert L. Peterson;,https://doi.org/10.1016/j.cose.2011.08.001
compsec/compsec30,November 2011,Number 8,Enable delegation for RBAC with Secure Authorization Certificate.,GuangXu Zhou;R. Murat Demirer;Coskun Bayrak;Licheng Wang;,https://doi.org/10.1016/j.cose.2011.06.005
