compsec/compsec66,May 2017,May 2017,Quality of Private Information (QoPI) model for effective representation and prediction of privacy controls in mobile computing.,Seung-Hyun Kim;In-Young Ko;Soo-Hyung Kim;,https://doi.org/10.1016/j.cose.2017.01.002
compsec/compsec66,May 2017,May 2017,τ-safety: A privacy model for sequential publication with arbitrary updates.,Adeel Anjum;Guillaume Raschia;Marc Gelgon;Abid Khan;Saif Ur Rehman Malik;Naveed Ahmad;Mansoor Ahmed;Sabah Suhail;Masoom Alam;,https://doi.org/10.1016/j.cose.2016.12.014
compsec/compsec66,May 2017,May 2017,The Human Aspects of Information Security Questionnaire (HAIS-Q): Two further validation studies.,Kathryn Parsons;Dragana Calic;Malcolm Robert Pattinson;Marcus A. Butavicius;Agata McCormac;Tara Zwaans;,https://doi.org/10.1016/j.cose.2017.01.004
compsec/compsec66,May 2017,May 2017,An integrative model of information security policy compliance with psychological contract: Examining a bilateral perspective.,JinYoung Han;Yoo Jung Kim;Hyungjin Kim;,https://doi.org/10.1016/j.cose.2016.12.016
compsec/compsec66,May 2017,May 2017,Approaches to analyze cyber terrorist communities: Survey and challenges.,Firas Saidi;Zouheir Trabelsi;Khaled Salah;Henda Ben Ghézala;,https://doi.org/10.1016/j.cose.2016.12.017
compsec/compsec66,May 2017,May 2017,Why a counterfeit risk avoidance strategy fails.,Inez Miyamoto;Thomas Holzer;Shahryar Sarkani;,https://doi.org/10.1016/j.cose.2016.12.015
compsec/compsec66,May 2017,May 2017,Reverse engineering a Java Card memory management algorithm.,Abdelhak Mesbah;Jean-Louis Lanet;Mohamed Mezghiche;,https://doi.org/10.1016/j.cose.2017.01.005
compsec/compsec66,May 2017,May 2017,DRAW-A-PIN: Authentication using finger-drawn PIN on touch devices.,Toan Van Nguyen;Napa Sae-Bae;Nasir D. Memon;,https://doi.org/10.1016/j.cose.2017.01.008
compsec/compsec66,May 2017,May 2017,Familiarity with Internet threats: Beyond awareness.,Debora Jeske;Paul van Schaik;,https://doi.org/10.1016/j.cose.2017.01.010
compsec/compsec66,May 2017,May 2017,A forensic insight into Windows 10 Cortana search.,Bhupendra Singh;Upasna Singh;,https://doi.org/10.1016/j.cose.2017.01.007
compsec/compsec66,May 2017,May 2017,On designing a modified-UI based honeyword generation approach for overcoming the existing limitations.,Nilesh Chakraborty;Samrat Mondal;,https://doi.org/10.1016/j.cose.2017.01.011
compsec/compsec66,May 2017,May 2017,Secure and quality-of-service-supported service-oriented architecture for mobile cloud handoff process.,Abdul Razaque;Syed S. Rizvi;Meer J. Khan;Qassim B. Hani;Julius P. Dichter;Reza M. Parizi;,https://doi.org/10.1016/j.cose.2017.01.006
compsec/compsec66,May 2017,May 2017,Formal analysis of XACML policies using SMT.,Fatih Turkmen;Jerry den Hartog;Silvio Ranise;Nicola Zannone;,https://doi.org/10.1016/j.cose.2017.01.009
compsec/compsec66,May 2017,May 2017,Full autonomy: A novel individualized anonymity model for privacy preserving.,Junqing Le;Xiaofeng Liao;Bo Yang;,https://doi.org/10.1016/j.cose.2016.12.010
compsec/compsec66,May 2017,May 2017,Privilege or procedure: Evaluating the effect of employee status on intent to comply with socially interactive information security threats and controls.,Salvatore Aurigemma;Thomas Mattson;,https://doi.org/10.1016/j.cose.2017.02.006
