compsec/compsec62,September 2016,September 2016,Novel efficient techniques for real-time cloud security assessment.,Jolanda Modic;Rubén Trapero;Ahmed Taha;Jesus Luna;Miha Stopar;Neeraj Suri;,https://doi.org/10.1016/j.cose.2016.06.003
compsec/compsec62,September 2016,September 2016,Minimal contrast frequent pattern mining for malware detection.,Aya Hellal;Lotfi Ben Romdhane;,https://doi.org/10.1016/j.cose.2016.06.004
compsec/compsec62,September 2016,September 2016,On-demand bootstrapping mechanism for isolated cryptographic operations on commodity accelerators.,Yonggon Kim;Ohmin Kwon;Jin Soo Jang;Seongwook Jin;Hyeongboo Baek;Brent ByungHoon Kang;Hyunsoo Yoon;,https://doi.org/10.1016/j.cose.2016.06.006
compsec/compsec62,September 2016,September 2016,Automated border control e-gates and facial recognition systems.,Jose Sanchez del Rio Saez;Daniela Moctezuma;Cristina Conde;Isaac Martín de Diego;Enrique Cabello;,https://doi.org/10.1016/j.cose.2016.07.001
compsec/compsec62,September 2016,September 2016,A foresight model for intrusion response management.,Mohammad GhasemiGol;Hassan Takabi;Abbas Ghaemi Bafghi;,https://doi.org/10.1016/j.cose.2016.06.005
compsec/compsec62,September 2016,September 2016,Neurokey: Towards a new paradigm of cancelable biometrics-based key generation using electroencephalograms.,Garima Bajwa;Ram Dantu;,https://doi.org/10.1016/j.cose.2016.06.001
compsec/compsec62,September 2016,September 2016,PRIDE: A practical intrusion detection system for resource constrained wireless mesh networks.,Amin Hassanzadeh;Zhaoyan Xu;Radu Stoleru;Guofei Gu;Michalis Polychronakis;,https://doi.org/10.1016/j.cose.2016.06.007
compsec/compsec62,September 2016,September 2016,Robust image hashing via DCT and LLE.,Zhenjun Tang;Huan Lao;Xianquan Zhang;Kai Liu;,https://doi.org/10.1016/j.cose.2016.07.006
compsec/compsec62,September 2016,September 2016,Eliciting metrics for accountability of cloud systems.,David Nuñez;M. Carmen Fernández Gago;Jesus Luna;,https://doi.org/10.1016/j.cose.2016.07.003
compsec/compsec62,September 2016,September 2016,From old to new: Assessing cybersecurity risks for an evolving smart grid.,Lucie Langer;Florian Skopik;Paul Smith;Markus Kammerstetter;,https://doi.org/10.1016/j.cose.2016.07.008
compsec/compsec62,September 2016,September 2016,Exploring infrastructure support for app-based services on cloud platforms.,Hai Nguyen;Vinod Ganapathy;Abhinav Srivastava;Shivaramakrishnan Vaidyanathan;,https://doi.org/10.1016/j.cose.2016.07.009
compsec/compsec62,September 2016,September 2016,SDSS-MAC: Secure data sharing scheme in multi-authority cloud storage systems.,Rui Jiang;Xianglong Wu;Bharat K. Bhargava;,https://doi.org/10.1016/j.cose.2016.07.007
compsec/compsec62,September 2016,September 2016,A phish detector using lightweight search features.,Gaurav Varshney;Manoj Misra;Pradeep K. Atrey;,https://doi.org/10.1016/j.cose.2016.08.003
compsec/compsec62,September 2016,September 2016,Modelling cyber-security experts' decision making processes using aggregation operators.,Simon Miller;Christian Wagner;Uwe Aickelin;Jonathan M. Garibaldi;,https://doi.org/10.1016/j.cose.2016.08.001
compsec/compsec62,September 2016,September 2016,PRAC: Efficient privacy protection for vehicle-to-grid communications in the smart grid.,Zhiguo Wan;Wen Tao Zhu;Guilin Wang;,https://doi.org/10.1016/j.cose.2016.07.004
compsec/compsec62,September 2016,September 2016,A privacy enforcing framework for Android applications.,Ricardo Neisse;Gary Steri;Dimitris Geneiatakis;Igor Nai Fovino;,https://doi.org/10.1016/j.cose.2016.07.005
compsec/compsec62,September 2016,September 2016,Time between vulnerability disclosures: A measure of software product vulnerability.,Pontus Johnson;Dan Gorton;Robert Lagerström;Mathias Ekstedt;,https://doi.org/10.1016/j.cose.2016.08.004
compsec/compsec62,September 2016,September 2016,The simulated security assessment ecosystem: Does penetration testing need standardisation?,William Knowles;Alistair Baron;Tim McGarr;,https://doi.org/10.1016/j.cose.2016.08.002
compsec/compsec62,September 2016,September 2016,Access control lists in password capability environments.,Lanfranco Lopriore;,https://doi.org/10.1016/j.cose.2016.08.005
compsec/compsec62,September 2016,September 2016,Triangular data privacy-preserving model for authenticating all key stakeholders in a cloud environment.,Abdul Razaque;Syed S. Rizvi;,https://doi.org/10.1016/j.cose.2016.08.006
