compsec/compsec60,July 2016,July 2016,Formal security analysis of near field communication using model checking.,Nikolaos Alexiou;Stylianos Basagiannis;Sophia G. Petridou;,https://doi.org/10.1016/j.cose.2016.03.002
compsec/compsec60,July 2016,July 2016,Revocation and update of trust in autonomous delay tolerant networks.,Chris I. Djamaludin;Ernest Foo;Seyit Ahmet Çamtepe;Peter Corke;,https://doi.org/10.1016/j.cose.2016.03.008
compsec/compsec60,July 2016,July 2016,The Security Expertise Assessment Measure (SEAM): Developing a scale for hacker expertise.,Justin Scott Giboney;Jeffrey Gainer Proudfoot;Sanjay Goel;Joseph S. Valacich;,https://doi.org/10.1016/j.cose.2016.04.001
compsec/compsec60,July 2016,July 2016,Ts-RBAC: A RBAC model with transformation.,Gang Liu;Runnan Zhang;Huimin Song;Can Wang;Jinhui Liu;Aijun Liu;,https://doi.org/10.1016/j.cose.2016.03.006
compsec/compsec60,July 2016,July 2016,(U)SimMonitor: A mobile application for security evaluation of cellular networks.,Christos Xenakis;Christoforos Ntantogian;Orestis Panos;,https://doi.org/10.1016/j.cose.2016.03.005
compsec/compsec60,July 2016,July 2016,Mining temporal roles using many-valued concepts.,Barsha Mitra;Shamik Sural;Jaideep Vaidya;Vijayalakshmi Atluri;,https://doi.org/10.1016/j.cose.2016.04.002
compsec/compsec60,July 2016,July 2016,Development of two novel face-recognition CAPTCHAs: A security and usability study.,Guido Schryen;Gerit Wagner;Alexander Schlegel;,https://doi.org/10.1016/j.cose.2016.03.007
compsec/compsec60,July 2016,July 2016,Information assurance techniques: Perceived cost effectiveness.,Jose M. Such;Antonios Gouglidis;William Knowles;Gaurav Misra;Awais Rashid;,https://doi.org/10.1016/j.cose.2016.03.009
compsec/compsec60,July 2016,July 2016,Enhanced template update: Application to keystroke dynamics.,Paulo Henrique Pisani;Romain Giot;André C. P. L. F. de Carvalho;Ana Carolina Lorena;,https://doi.org/10.1016/j.cose.2016.04.004
compsec/compsec60,July 2016,July 2016,A problem shared is a problem halved: A survey on the dimensions of collective cyber defense through security information sharing.,Florian Skopik;Giuseppe Settanni;Roman Fiedler;,https://doi.org/10.1016/j.cose.2016.04.003
compsec/compsec60,July 2016,July 2016,MVPSys: Toward practical multi-view based false alarm reduction system in network intrusion detection.,Wenjuan Li;Weizhi Meng;Xiapu Luo;Lam-for Kwok;,https://doi.org/10.1016/j.cose.2016.04.007
compsec/compsec60,July 2016,July 2016,An autonomous privacy-preserving authentication scheme for intelligent transportation systems.,Victor Sucasas;Georgios Mantas;Firooz B. Saghezchi;Ayman Radwan;Jonathan Rodriguez;,https://doi.org/10.1016/j.cose.2016.04.006
compsec/compsec60,July 2016,July 2016,SQLiGoT: Detecting SQL injection attacks using graph of tokens and SVM.,Debabrata Kar;Suvasini Panigrahi;Srikanth Sundararajan;,https://doi.org/10.1016/j.cose.2016.04.005
