compsec/compsec68,July 2017,July 2017,Applications of social network analysis in behavioural information security research: Concepts and empirical analysis.,Duy Dang-Pham;Siddhi Pittayachawan;Vince Bruno;,https://doi.org/10.1016/j.cose.2017.03.010
compsec/compsec68,July 2017,July 2017,SOFIA: Software and control flow integrity architecture.,Ruan de Clercq;Johannes Götzfried;David Übler;Pieter Maene;Ingrid Verbauwhede;,https://doi.org/10.1016/j.cose.2017.03.013
compsec/compsec68,July 2017,July 2017,PIndroid: A novel Android malware detection system using ensemble learning methods.,Fauzia Idrees;Muttukrishnan Rajarajan;Mauro Conti;Thomas M. Chen;Yogachandran Rahulamathavan;,https://doi.org/10.1016/j.cose.2017.03.011
compsec/compsec68,July 2017,July 2017,Security importance assessment for system objects and malware detection.,Weixuan Mao;Zhongmin Cai;Don Towsley;Qian Feng;Xiaohong Guan;,https://doi.org/10.1016/j.cose.2017.02.009
compsec/compsec68,July 2017,July 2017,A simple model of separation of duty for access control models.,J. D. Ultra;Susan Pancho-Festin;,https://doi.org/10.1016/j.cose.2017.03.012
compsec/compsec68,July 2017,July 2017,"Cyber physical systems security: Analysis, challenges and solutions.",Yosef Ashibani;Qusay H. Mahmoud;,https://doi.org/10.1016/j.cose.2017.04.005
compsec/compsec68,July 2017,July 2017,RoppDroid: Robust permission re-delegation prevention in Android inter-component communication.,Ting Dai;Xiaolei Li;Behnaz Hassanshahi;Roland H. C. Yap;Zhenkai Liang;,https://doi.org/10.1016/j.cose.2017.04.002
compsec/compsec68,July 2017,July 2017,The Z-Wave routing protocol and its security implications.,Christopher W. Badenhop;Scott R. Graham;Benjamin W. P. Ramsey;Barry E. Mullins;Logan O. Mailloux;,https://doi.org/10.1016/j.cose.2017.04.004
compsec/compsec68,July 2017,July 2017,The cyber insurance market in Sweden.,Ulrik Franke;,https://doi.org/10.1016/j.cose.2017.04.010
compsec/compsec68,July 2017,July 2017,Prevention is better than cure! Designing information security awareness programs to overcome users' non-compliance with information security policies in banks.,Stefan Bauer;Edward W. N. Bernroider;Katharina Chudzikowski;,https://doi.org/10.1016/j.cose.2017.04.009
compsec/compsec68,July 2017,July 2017,"Phishing environments, techniques, and countermeasures: A survey.",Ahmed AlEroud;Lina Zhou;,https://doi.org/10.1016/j.cose.2017.04.006
