compsec/compsec67,June 2017,June 2017,"A knowledge-assisted visual malware analysis system: Design, validation, and reflection of KAMAS.",Markus Wagner;Alexander Rind;Niklas Thür;Wolfgang Aigner;,https://doi.org/10.1016/j.cose.2017.02.003
compsec/compsec67,June 2017,June 2017,Towards a system for complex analysis of security events in large-scale networks.,Andrey Sapegin;David Jaeger;Feng Cheng;Christoph Meinel;,https://doi.org/10.1016/j.cose.2017.02.001
compsec/compsec67,June 2017,June 2017,Data-driven analytics for cyber-threat intelligence and information sharing.,Sara Qamar;Zahid Anwar;Mohammad Ashiqur Rahman;Ehab Al-Shaer;Bei-tseng Chu;,https://doi.org/10.1016/j.cose.2017.02.005
compsec/compsec67,June 2017,June 2017,Providing robust security measures to Bloom filter based biometric template protection schemes.,Debanjan Sadhya;Sanjay Kumar Singh;,https://doi.org/10.1016/j.cose.2017.02.013
compsec/compsec67,June 2017,June 2017,A novel access control protocol using proxy signatures for cloud-based health information exchange.,Santosh Chandrasekhar;Ahmed Ibrahim;Mukesh Singhal;,https://doi.org/10.1016/j.cose.2017.02.008
compsec/compsec67,June 2017,June 2017,Invi-server: Reducing the attack surfaces by making protected server invisible on networks.,Jaehyun Park;Jiseong Noh;Myungchul Kim;Brent ByungHoon Kang;,https://doi.org/10.1016/j.cose.2017.02.012
compsec/compsec67,June 2017,June 2017,Authentication approach using one-time challenge generation based on user behavior patterns captured in transactional data sets.,Kristian Skracic;Predrag Pale;Zvonko Kostanjcar;,https://doi.org/10.1016/j.cose.2017.03.002
compsec/compsec67,June 2017,June 2017,Privacy policies verification in composite services using OWL.,Assadarat Khurat;Boontawee Suntisrivaraporn;Dieter Gollmann;,https://doi.org/10.1016/j.cose.2017.02.015
compsec/compsec67,June 2017,June 2017,Protecting personal trajectories of social media users through differential privacy.,Shuo Wang;Richard O. Sinnott;,https://doi.org/10.1016/j.cose.2017.02.002
compsec/compsec67,June 2017,June 2017,Measuring lower bounds of the financial abuse to online advertisers: A four year case study of the TDSS/TDL4 Botnet.,Yizheng Chen;Panagiotis Kintis;Manos Antonakakis;Yacin Nadji;David Dagon;Michael Farrell;,https://doi.org/10.1016/j.cose.2017.02.010
compsec/compsec67,June 2017,June 2017,Exploring the protection of private browsing in desktop browsers.,Nikolaos Tsalis;Alexios Mylonas;Antonia Nisioti;Dimitris Gritzalis;Vasilios Katos;,https://doi.org/10.1016/j.cose.2017.03.006
compsec/compsec67,June 2017,June 2017,A novel kill-chain framework for remote security log analysis with SIEM software.,Blake D. Bryant;Hossein Saiedian;,https://doi.org/10.1016/j.cose.2017.03.003
compsec/compsec67,June 2017,June 2017,Unified authentication factors and fuzzy service access using interaction provenance.,Ragib Hasan;Rasib Khan;,https://doi.org/10.1016/j.cose.2017.02.014
compsec/compsec67,June 2017,June 2017,Socialized policy administration.,Zeqing Guo;Weili Han;Liangxing Liu;Wenyuan Xu;Minyue Ni;Yunlei Zhao;Xiaoyang Sean Wang;,https://doi.org/10.1016/j.cose.2017.03.005
compsec/compsec67,June 2017,June 2017,Analyzing research trends in personal information privacy using topic modeling.,Hyo Shin Choi;Won-Sang Lee;So Young Sohn;,https://doi.org/10.1016/j.cose.2017.03.007
compsec/compsec67,June 2017,June 2017,Examining privacy concerns and ecommerce adoption in developing countries: The impact of culture in shaping individuals' perceptions toward technology.,Zareef A. Mohammed;Gurvirender P. Tejay;,https://doi.org/10.1016/j.cose.2017.03.001
compsec/compsec67,June 2017,June 2017,Editorial: 30th IFIP International Information Security Conference (IFIP SEC 2015).,Dominik Herrmann;Hannes Federrath;,https://doi.org/10.1016/j.cose.2017.04.003
compsec/compsec67,June 2017,June 2017,Practice-based discourse analysis of information security policies.,Fredrik Karlsson;Karin Hedström;Göran Goldkuhl;,https://doi.org/10.1016/j.cose.2016.12.012
compsec/compsec67,June 2017,June 2017,Challenges in IT security preparedness exercises: A case study.,Maria Bartnes;Nils Brede Moe;,https://doi.org/10.1016/j.cose.2016.11.017
compsec/compsec67,June 2017,June 2017,Trustworthy exams without trusted parties.,Giampaolo Bella;Rosario Giustolisi;Gabriele Lenzini;Peter Y. A. Ryan;,https://doi.org/10.1016/j.cose.2016.12.005
compsec/compsec67,June 2017,June 2017,Fast revocation of attribute-based credentials for both users and verifiers.,Wouter Lueks;Gergely Alpár;Jaap-Henk Hoepman;Pim Vullers;,https://doi.org/10.1016/j.cose.2016.11.018
compsec/compsec67,June 2017,June 2017,Enhanced PKI authentication with trusted product at claimant.,Asahiko Yamada;Tatsuro Ikeda;,https://doi.org/10.1016/j.cose.2017.01.001
compsec/compsec67,June 2017,June 2017,Automatic detection and demonstrator generation for information flow leaks in object-oriented programs.,Quoc Huy Do;Richard Bubel;Reiner Hähnle;,https://doi.org/10.1016/j.cose.2016.12.002
compsec/compsec67,June 2017,June 2017,Towards a causality based analysis of anonymity protection in indeterministic mix systems.,Dang Vinh Pham;Dogan Kesdogan;,https://doi.org/10.1016/j.cose.2017.02.011
