compsec/compsec25,February 2006,Number 1,Dilemmas and boundaries of digital rights management.,E. Eugene Schultz;,https://doi.org/10.1016/j.cose.2005.12.002
compsec/compsec25,February 2006,Number 1,Re-engineering enterprise security.,Robert Booker;,https://doi.org/10.1016/j.cose.2005.12.005
compsec/compsec25,February 2006,Number 1,Radio frequency identification (RFID).,C. M. Roberts;,https://doi.org/10.1016/j.cose.2005.12.003
compsec/compsec25,February 2006,Number 1,The challenges of understanding and using security: A survey of end-users.,Steven Furnell;Adila Jusoh;Dimitris Katsabas;,https://doi.org/10.1016/j.cose.2005.12.004
compsec/compsec25,February 2006,Number 1,Towards a location-based mandatory access control model.,Indrakshi Ray;Mahendra Kumar;,https://doi.org/10.1016/j.cose.2005.06.007
compsec/compsec25,February 2006,Number 1,An identity management protocol for Internet applications over 3G mobile networks.,Christos K. Dimitriadis;Despina Polemi;,https://doi.org/10.1016/j.cose.2005.11.001
compsec/compsec25,February 2006,Number 1,Cryptanalysis of two password-based authentication schemes using smart cards.,Raphael Chung-Wei Phan;,https://doi.org/10.1016/j.cose.2005.11.005
compsec/compsec25,February 2006,Number 1,Aligning the information security policy with the strategic information systems plan.,Neil F. Doherty;Heather Fulford;,https://doi.org/10.1016/j.cose.2005.09.009
compsec/compsec25,February 2006,Number 1,Steganography in games: A general methodology and its application to the game of Go.,Julio César Hernández Castro;Ignacio Blasco-Lopez;Juan M. Estévez-Tapiador;Arturo Ribagorda Garnacho;,https://doi.org/10.1016/j.cose.2005.12.001
compsec/compsec25,February 2006,Number 1,Efficient remote mutual authentication and key agreement.,Wen-Gong Shieh;Jian-Min Wang;,https://doi.org/10.1016/j.cose.2005.09.008
compsec/compsec25,March 2006,Number 2,"About ""Unofficial patches"".",E. Eugene Schultz;,https://doi.org/10.1016/j.cose.2006.01.001
compsec/compsec25,March 2006,Number 2,The metamorphosis of malware writers.,Danny Bradbury;,https://doi.org/10.1016/j.cose.2006.01.003
compsec/compsec25,March 2006,Number 2,Computer forensics and electronic discovery: The new management challenge.,Vicki Miller Luoma;,https://doi.org/10.1016/j.cose.2006.01.002
compsec/compsec25,March 2006,Number 2,Uncovering identities: A study into VPN tunnel fingerprinting.,Vafa D. Izadinia;Derrick G. Kourie;Jan H. P. Eloff;,https://doi.org/10.1016/j.cose.2005.12.008
compsec/compsec25,March 2006,Number 2,Provably secure authenticated key exchange protocols for low power computing clients.,Hsiang-An Wen;Chun-Li Lin;Tzonelih Hwang;,https://doi.org/10.1016/j.cose.2005.09.010
compsec/compsec25,March 2006,Number 2,A new protocol to counter online dictionary attacks.,Vipul Goyal;Virendra Kumar;Mayank Singh;Ajith Abraham;Sugata Sanyal;,https://doi.org/10.1016/j.cose.2005.09.003
compsec/compsec25,March 2006,Number 2,Layered security design for mobile ad hoc networks.,Nikos Komninos;Dimitris Vergados;Christos Douligeris;,https://doi.org/10.1016/j.cose.2005.09.005
compsec/compsec25,March 2006,Number 2,Security considerations for incremental hash functions based on pair block chaining.,Raphael Chung-Wei Phan;David A. Wagner;,https://doi.org/10.1016/j.cose.2005.12.006
compsec/compsec25,March 2006,Number 2,A framework and taxonomy for comparison of electronic voting schemes.,Krishna Sampigethaya;Radha Poovendran;,https://doi.org/10.1016/j.cose.2005.11.003
compsec/compsec25,May 2006,Number 3,Special systems: Overlooked sources of security risk?,E. Eugene Schultz;,https://doi.org/10.1016/j.cose.2006.03.003
