compsec/compsec42,May 2014,May 2014,Cancelable multi-biometrics: Mixing iris-codes based on adaptive bloom filters.,Christian Rathgeb;Christoph Busch;,https://doi.org/10.1016/j.cose.2013.12.005
compsec/compsec42,May 2014,May 2014,Covert Computation - Hiding code in code through compile-time obfuscation.,Sebastian Schrittwieser;Stefan Katzenbeisser;Peter Kieseberg;Markus Huber;Manuel Leithner;Martin Mulazzani;Edgar R. Weippl;,https://doi.org/10.1016/j.cose.2013.12.006
compsec/compsec42,May 2014,May 2014,Protecting organizational competitive advantage: A knowledge leakage perspective.,Atif Ahmad;Rachelle Bosua;Rens Scheepers;,https://doi.org/10.1016/j.cose.2014.01.001
compsec/compsec42,May 2014,May 2014,WorSE: A Workbench for Model-based Security Engineering.,Peter Amthor;Winfried E. Kühnhauser;Anja Pölck;,https://doi.org/10.1016/j.cose.2014.01.002
compsec/compsec42,May 2014,May 2014,Smartphone information security awareness: A victim of operational pressures.,Sean Allam;Stephen Flowerday;Ethan Flowerday;,https://doi.org/10.1016/j.cose.2014.01.005
compsec/compsec42,May 2014,May 2014,Evaluating the privacy of Android mobile applications under forensic analysis.,Christoforos Ntantogian;Dimitris Apostolopoulos;Giannis Marinakis;Christos Xenakis;,https://doi.org/10.1016/j.cose.2014.01.004
compsec/compsec42,May 2014,May 2014,An automated system for rapid and secure device sanitization.,Ralph LaBarge;Thomas A. Mazzuchi;Shahram Sarkani;,https://doi.org/10.1016/j.cose.2014.01.008
compsec/compsec42,May 2014,May 2014,Characterization and classification of malicious Web traffic.,Katerina Goseva-Popstojanova;Goce Anastasovski;Ana Dimitrijevikj;Risto Pantev;Brandon Miller;,https://doi.org/10.1016/j.cose.2014.01.006
compsec/compsec42,May 2014,May 2014,Trusted Online Social Network (OSN) services with optimal data management.,Joon S. Park;Kevin A. Kwiat;Charles A. Kamhoua;Jonathan White;Sookyung Kim;,https://doi.org/10.1016/j.cose.2014.02.004
compsec/compsec42,May 2014,May 2014,TinyLock: Affordable defense against smudge attacks on smartphone pattern lock systems.,Taekyoung Kwon;Sarang Na;,https://doi.org/10.1016/j.cose.2013.12.001
compsec/compsec42,May 2014,May 2014,"Achieving an effective, scalable and privacy-preserving data sharing service in cloud computing.",Xin Dong;Jiadi Yu;Yuan Luo;Yingying Chen;Guangtao Xue;Minglu Li;,https://doi.org/10.1016/j.cose.2013.12.002
compsec/compsec42,May 2014,May 2014,Determining employee awareness using the Human Aspects of Information Security Questionnaire (HAIS-Q).,Kathryn Parsons;Agata McCormac;Marcus A. Butavicius;Malcolm Robert Pattinson;Cate Jerram;,https://doi.org/10.1016/j.cose.2013.12.003
compsec/compsec42,May 2014,May 2014,"GARS: Real-time system for identification, assessment and control of cyber grooming attacks.",Dimitrios Michalopoulos;Ioannis Mavridis;Marija Jankovic;,https://doi.org/10.1016/j.cose.2013.12.004
compsec/compsec42,May 2014,May 2014,Automatic Defense Against Zero-day Polymorphic Worms in Communication Networks.,Nikos Virvilis;Dimitris Gritzalis;,https://doi.org/10.1016/j.cose.2014.01.007
