compsec/compsec59,June 2016,June 2016,Automated key exchange protocol evaluation in delay tolerant networks.,Sofia-Anna Menesidou;Dimitrios Vardalis;Vasilios Katos;,https://doi.org/10.1016/j.cose.2016.02.006
compsec/compsec59,June 2016,June 2016,Information system security commitment: A study of external influences on senior management.,Kevin A. Barton;Gurvirender P. Tejay;Michael Lane;Steve Terrell;,https://doi.org/10.1016/j.cose.2016.02.007
compsec/compsec59,June 2016,June 2016,"Shaping intention to resist social engineering through transformational leadership, information security culture and awareness.",Waldo Rocha Flores;Mathias Ekstedt;,https://doi.org/10.1016/j.cose.2016.01.004
compsec/compsec59,June 2016,June 2016,"Secure, efficient and revocable multi-authority access control system in cloud storage.",Qi Li;Jianfeng Ma;Rui Li;Ximeng Liu;Jinbo Xiong;Danwei Chen;,https://doi.org/10.1016/j.cose.2016.02.002
compsec/compsec59,June 2016,June 2016,Understanding information security stress: Focusing on the type of information security compliance activity.,Chunghun Lee;Choong C. Lee;Suhyun Kim;,https://doi.org/10.1016/j.cose.2016.02.004
compsec/compsec59,June 2016,June 2016,A network based document management model to prevent data extrusion.,Kamran Morovati;Sanjay Kadam;Ali Ghorbani;,https://doi.org/10.1016/j.cose.2016.02.003
compsec/compsec59,June 2016,June 2016,Dexteroid: Detecting malicious behaviors in Android apps using reverse-engineered life cycle models.,Mohsin Junaid;Donggang Liu;David Chenho Kung;,https://doi.org/10.1016/j.cose.2016.01.008
compsec/compsec59,June 2016,June 2016,PCA-based multivariate statistical network monitoring for anomaly detection.,José Camacho;Alejandro Pérez-Villegas;Pedro García-Teodoro;Gabriel Maciá-Fernández;,https://doi.org/10.1016/j.cose.2016.02.008
compsec/compsec59,June 2016,June 2016,Understanding online safety behaviors: A protection motivation theory perspective.,Hsin-Yi Sandy Tsai;Mengtian Jiang;Saleem Alhabash;Robert LaRose;Nora J. Rifon;Shelia R. Cotten;,https://doi.org/10.1016/j.cose.2016.02.009
compsec/compsec59,June 2016,June 2016,Security-by-construction in web applications development via database annotations.,Wassim El-Hajj;Ghassen Ben Brahim;Hazem M. Hajj;Haïdar Safa;Ralph Adaimy;,https://doi.org/10.1016/j.cose.2015.12.004
compsec/compsec59,June 2016,June 2016,Automated feature engineering for HTTP tunnel detection.,Jonathan J. Davis;Ernest Foo;,https://doi.org/10.1016/j.cose.2016.01.006
compsec/compsec59,June 2016,June 2016,"Social engineering attack examples, templates and scenarios.",Francois Mouton;Louise Leenen;H. S. Venter;,https://doi.org/10.1016/j.cose.2016.03.004
compsec/compsec59,June 2016,June 2016,A survey on touch dynamics authentication in mobile devices.,Pin Shen Teh;Ning Zhang;Andrew Beng Jin Teoh;Ke Chen;,https://doi.org/10.1016/j.cose.2016.03.003
compsec/compsec59,June 2016,June 2016,Adaptive evidence collection in the cloud using attack scenarios.,Liliana Pasquale;Sorren Hanvey;Mark Mcgloin;Bashar Nuseibeh;,https://doi.org/10.1016/j.cose.2016.03.001
