compsec/compsec56,February 2016,February 2016,A review of cyber security risk assessment methods for SCADA systems.,Yulia Cherdantseva;Pete Burnap;Andrew Blyth;Peter Eden;Kevin Jones;Hugh Soulsby;Kristan Stoddart;,https://doi.org/10.1016/j.cose.2015.09.009
compsec/compsec56,February 2016,February 2016,Exploratory security analytics for anomaly detection.,Fabio Pierazzi;Sara Casolari;Michele Colajanni;Mirco Marchetti;,https://doi.org/10.1016/j.cose.2015.10.003
compsec/compsec56,February 2016,February 2016,A flexible e-voting scheme for debate tools.,Diego A. López García;,https://doi.org/10.1016/j.cose.2015.10.004
compsec/compsec56,February 2016,February 2016,Interpreting information security culture: An organizational transformation case study.,Gurpreet Dhillon;Romilla Syed;Cristiane Pedron;,https://doi.org/10.1016/j.cose.2015.10.001
compsec/compsec56,February 2016,February 2016,Information security policy compliance model in organizations.,Nader Sohrabi Safa;Rossouw von Solms;Steven Furnell;,https://doi.org/10.1016/j.cose.2015.10.006
compsec/compsec56,February 2016,February 2016,Analysis of personal information security behavior and awareness.,Gizem Ögütçü;Özlem Müge Testik;Oumout Chouseinoglou;,https://doi.org/10.1016/j.cose.2015.10.002
compsec/compsec56,February 2016,February 2016,An adversary model to evaluate DRM protection of video contents on iOS devices.,Christian D'Orazio;Kim-Kwang Raymond Choo;,https://doi.org/10.1016/j.cose.2015.06.009
compsec/compsec56,February 2016,February 2016,A systematic review of IP traceback schemes for denial of service attacks.,Karanpreet Singh;Paramvir Singh;Krishan Kumar;,https://doi.org/10.1016/j.cose.2015.06.007
compsec/compsec56,February 2016,February 2016,Secure bimodal PIN-entry method using audio signals.,Mun-Kyu Lee;Hyeonjin Nam;Dong Kyue Kim;,https://doi.org/10.1016/j.cose.2015.06.006
compsec/compsec56,February 2016,February 2016,The challenges surrounding the regulation of anonymous communication provision in the United Kingdom.,Graeme Horsman;,https://doi.org/10.1016/j.cose.2015.06.005
