compsec/compsec43,June 2014,June 2014,Editorial.,Eugene H. Spafford;,https://doi.org/10.1016/S0167-4048(14)00070-4
compsec/compsec43,June 2014,June 2014,Mobile malware detection through analysis of deviations in application network behavior.,Asaf Shabtai;Lena Tenenboim-Chekina;Dudu Mimran;Lior Rokach;Bracha Shapira;Yuval Elovici;,https://doi.org/10.1016/j.cose.2014.02.009
compsec/compsec43,June 2014,June 2014,Evaluation model for knowledge sharing in information security professional virtual community.,Alireza Tamjidyamcholo;Mohd Sapiyan Bin Baba;Nor Liyana Mohd Shuib;Vala Ali Rohani;,https://doi.org/10.1016/j.cose.2014.02.010
compsec/compsec43,June 2014,June 2014,On fingerprinting probing activities.,Elias Bou-Harb;Mourad Debbabi;Chadi Assi;,https://doi.org/10.1016/j.cose.2014.02.005
compsec/compsec43,June 2014,June 2014,Static analysis based invariant detection for commodity operating systems.,Feng Zhu;Jinpeng Wei;,https://doi.org/10.1016/j.cose.2014.02.008
compsec/compsec43,June 2014,June 2014,An exploratory investigation of message-person congruence in information security awareness campaigns.,Mitchell Kajzer;John D'Arcy;Charles R. Crowell;Aaron Striegel;Dirk Van Bruggen;,https://doi.org/10.1016/j.cose.2014.03.003
compsec/compsec43,June 2014,June 2014,User identification and authentication using multi-modal behavioral biometrics.,Kyle O. Bailey;James S. Okolica;Gilbert L. Peterson;,https://doi.org/10.1016/j.cose.2014.03.005
compsec/compsec43,June 2014,June 2014,Information security knowledge sharing in organizations: Investigating the effect of behavioral information security governance and national culture.,Waldo Rocha Flores;Egil Antonsen;Mathias Ekstedt;,https://doi.org/10.1016/j.cose.2014.03.004
compsec/compsec43,June 2014,June 2014,"Nothing ventured, nothing gained. Profiles of online activity, cyber-crime exposure, and security measures of end-users in European Union.",Cosima Rughinis;Razvan Rughinis;,https://doi.org/10.1016/j.cose.2014.03.008
compsec/compsec43,June 2014,June 2014,On the adoption of anomaly detection for packed executable filtering.,Xabier Ugarte-Pedrero;Igor Santos;Iván García-Ferreira;Sergio Huerta;Borja Sanz;Pablo García Bringas;,https://doi.org/10.1016/j.cose.2014.03.012
compsec/compsec43,June 2014,June 2014,Obscuring users' identity in VoIP/IMS environments.,Nikos Vrakas;Dimitris Geneiatakis;Costas Lambrinoudakis;,https://doi.org/10.1016/j.cose.2014.04.001
compsec/compsec43,June 2014,June 2014,"SoNeUCONABC, an expressive usage control model for Web-Based Social Networks.",Lorena González-Manzano;Ana Isabel González-Tablas Ferreres;José María de Fuentes;Arturo Ribagorda;,https://doi.org/10.1016/j.cose.2014.03.009
compsec/compsec43,June 2014,June 2014,A Bug Hunter's Diary.,George Stergiopoulos;Dimitris Gritzalis;,https://doi.org/10.1016/j.cose.2014.02.001
compsec/compsec43,June 2014,June 2014,EFM: Enhancing the performance of signature-based network intrusion detection systems using enhanced filter mechanism.,Weizhi Meng;Wenjuan Li;Lam-for Kwok;,https://doi.org/10.1016/j.cose.2014.02.006
compsec/compsec43,June 2014,June 2014,Permission based Android security: Issues and countermeasures.,Zheran Fang;Weili Han;Yingjiu Li;,https://doi.org/10.1016/j.cose.2014.02.007
