asiacrypt/asiacrypt2004,2004,Block Ciphers,On Feistel Ciphers Using Optimal Diffusion Mappings Across Multiple Rounds.,Taizo Shirai;Bart Preneel;,https://doi.org/10.1007/978-3-540-30539-2_1
asiacrypt/asiacrypt2004,2004,Block Ciphers,Efficient Instantiations of Tweakable Blockciphers and Refinements to Modes OCB and PMAC.,Phillip Rogaway;,https://doi.org/10.1007/978-3-540-30539-2_2
asiacrypt/asiacrypt2004,2004,Block Ciphers,Eliminating Random Permutation Oracles in the Even-Mansour Cipher.,Craig Gentry;Zulfikar Ramzan;,https://doi.org/10.1007/978-3-540-30539-2_3
asiacrypt/asiacrypt2004,2004,Public Key Encryption,Towards Plaintext-Aware Public-Key Encryption Without Random Oracles.,Mihir Bellare;Adriana Palacio;,https://doi.org/10.1007/978-3-540-30539-2_4
asiacrypt/asiacrypt2004,2004,Public Key Encryption,OAEP 3-Round: A Generic and Secure Asymmetric Encryption Padding.,Duong Hieu Phan;David Pointcheval;,https://doi.org/10.1007/978-3-540-30539-2_5
asiacrypt/asiacrypt2004,2004,Invited Talk,Stream Ciphers: Dead or Alive?,Adi Shamir;,https://doi.org/10.1007/978-3-540-30539-2_6
asiacrypt/asiacrypt2004,2004,Number Theory and Algebra,On the Generalized Linear Equivalence of Functions Over Finite Fields.,Luca Breveglieri;Alessandra Cherubini;Marco Macchetti;,https://doi.org/10.1007/978-3-540-30539-2_7
asiacrypt/asiacrypt2004,2004,Number Theory and Algebra,Sieving Using Bucket Sort.,Kazumaro Aoki;Hiroki Ueda;,https://doi.org/10.1007/978-3-540-30539-2_8
asiacrypt/asiacrypt2004,2004,Number Theory and Algebra,Right-Invariance: A Property for Probabilistic Analysis of Cryptography Based on Infinite Groups.,Eonkyung Lee;,https://doi.org/10.1007/978-3-540-30539-2_9
asiacrypt/asiacrypt2004,2004,Secure Computation,Practical Two-Party Computation Based on the Conditional Gate.,Berry Schoenmakers;Pim Tuyls;,https://doi.org/10.1007/978-3-540-30539-2_10
asiacrypt/asiacrypt2004,2004,Secure Computation,Privacy in Non-private Environments.,Markus Bläser;Andreas Jakoby;Maciej Liskiewicz;Bodo Manthey;,https://doi.org/10.1007/978-3-540-30539-2_11
asiacrypt/asiacrypt2004,2004,Secure Computation,Asynchronous Proactive Cryptosystems Without Agreement (Extended Abstract).,Bartosz Przydatek;Reto Strobl;,https://doi.org/10.1007/978-3-540-30539-2_12
asiacrypt/asiacrypt2004,2004,Secure Computation,Lattice-Based Threshold-Changeability for Standard Shamir Secret-Sharing Schemes.,Ron Steinfeld;Huaxiong Wang;Josef Pieprzyk;,https://doi.org/10.1007/978-3-540-30539-2_13
asiacrypt/asiacrypt2004,2004,Hash Functions,Masking Based Domain Extenders for UOWHFs: Bounds and Constructions.,Palash Sarkar;,https://doi.org/10.1007/978-3-540-30539-2_14
asiacrypt/asiacrypt2004,2004,Hash Functions,Higher Order Universal One-Way Hash Functions.,Deukjo Hong;Bart Preneel;Sangjin Lee;,https://doi.org/10.1007/978-3-540-30539-2_15
asiacrypt/asiacrypt2004,2004,Hash Functions,The MD2 Hash Function Is Not One-Way.,Frédéric Muller;,https://doi.org/10.1007/978-3-540-30539-2_16
asiacrypt/asiacrypt2004,2004,Key Management,New Approaches to Password Authenticated Key Exchange Based on RSA.,Muxiang Zhang;,https://doi.org/10.1007/978-3-540-30539-2_17
asiacrypt/asiacrypt2004,2004,Key Management,Constant-Round Authenticated Group Key Exchange for Dynamic Groups.,Hyun-Jeong Kim;Su-Mi Lee;Dong Hoon Lee;,https://doi.org/10.1007/978-3-540-30539-2_18
