sp/spw2015,2015,2nd International Workshop on Genome Privacy and Security (GenoPri'15),Efficient Secure Outsourcing of Genome-Wide Association Studies.,Wenjie Lu;Yoshiji Yamada;Jun Sakuma;,https://doi.org/10.1109/SPW.2015.11
sp/spw2015,2015,2nd International Workshop on Genome Privacy and Security (GenoPri'15),Privacy-Preserving Statistical Analysis by Exact Logistic Regression.,David A. duVerle;Shohei Kawasaki;Yoshiji Yamada;Jun Sakuma;Koji Tsuda;,https://doi.org/10.1109/SPW.2015.14
sp/spw2015,2015,2nd International Workshop on Genome Privacy and Security (GenoPri'15),Passing Go with DNA Sequencing: Delivering Messages in a Covert Transgenic Channel.,Ji Young Chun;Hyelim Lee;Ji Won Yoon;,https://doi.org/10.1109/SPW.2015.10
sp/spw2015,2015,2nd International Workshop on Genome Privacy and Security (GenoPri'15),Privacy Threats and Practical Solutions for Genetic Risk Tests.,Ludovic Barman;Mohammed Taha Elgraini;Jean Louis Raisaro;Jean-Pierre Hubaux;Erman Ayday;,https://doi.org/10.1109/SPW.2015.12
sp/spw2015,2015,2nd International Workshop on Genome Privacy and Security (GenoPri'15),Quantifying Genomic Privacy via Inference Attack with High-Order SNV Correlations.,Sahel Shariati Samani;Zhicong Huang;Erman Ayday;Mark Elliot;Jacques Fellay;Jean-Pierre Hubaux;Zoltan Kutalik;,https://doi.org/10.1109/SPW.2015.21
sp/spw2015,2015,2nd International Workshop on Genome Privacy and Security (GenoPri'15),One Size Doesn't Fit All: Measuring Individual Privacy in Aggregate Genomic Data.,Sean Simmons;Bonnie Berger;,https://doi.org/10.1109/SPW.2015.25
sp/spw2015,2015,2nd International Workshop on Genome Privacy and Security (GenoPri'15),Genomic Privacy Metrics: A Systematic Comparison.,Isabel Wagner;,https://doi.org/10.1109/SPW.2015.15
sp/spw2015,2015,2nd International Workshop on Genome Privacy and Security (GenoPri'15),Genomic Privacy and Direct-to-Consumer Genetics: Big Consumer Genetic Data - What's in that Contract?,Andelka M. Phillips;,https://doi.org/10.1109/SPW.2015.19
sp/spw2015,2015,2nd International Workshop on Genome Privacy and Security (GenoPri'15),"Seeking a ""Race to the Top"" in Genomic Cloud Privacy?",Mark Phillips;Bartha M. Knoppers;Yann Joly;,https://doi.org/10.1109/SPW.2015.26
sp/spw2015,2015,Second Workshop on Language-Theoretic Security (LangSec'15),The Correctness-Security Gap in Compiler Optimization.,Vijay D'Silva;Mathias Payer;Dawn Xiaodong Song;,https://doi.org/10.1109/SPW.2015.33
sp/spw2015,2015,Second Workshop on Language-Theoretic Security (LangSec'15),Grammatical Inference and Language Frameworks for LANGSEC.,Kerry N. Wood;Richard E. Harang;,https://doi.org/10.1109/SPW.2015.17
sp/spw2015,2015,Second Workshop on Language-Theoretic Security (LangSec'15),Error-Correcting Codes as Source for Decoding Ambiguity.,Adrian Dabrowski;Isao Echizen;Edgar R. Weippl;,https://doi.org/10.1109/SPW.2015.28
sp/spw2015,2015,Second Workshop on Language-Theoretic Security (LangSec'15),Verification State-Space Reduction through Restricted Parsing Environments.,Jacob I. Torrey;Mark P. Bridgman;,https://doi.org/10.1109/SPW.2015.30
sp/spw2015,2015,Second Workshop on Language-Theoretic Security (LangSec'15),On the Generality and Convenience of Etypes.,W. Michael Petullo;Joseph Suh;,https://doi.org/10.1109/SPW.2015.16
sp/spw2015,2015,Second Workshop on Language-Theoretic Security (LangSec'15),"Protocol State Machines and Session Languages: Specification, implementation, and Security Flaws.",Erik Poll;Joeri de Ruiter;Aleksy Schubert;,https://doi.org/10.1109/SPW.2015.32
sp/spw2015,2015,Second Workshop on Language-Theoretic Security (LangSec'15),Towards More Security in Data Exchange: Defining Unparsers with Context-Sensitive Encoders for Context-Free Grammars.,Lars Hermerschmidt;Stephan Kugelmann;Bernhard Rumpe;,https://doi.org/10.1109/SPW.2015.29
sp/spw2015,2015,Second Workshop on Language-Theoretic Security (LangSec'15),"Nom, A Byte oriented, streaming, Zero copy, Parser Combinators Library in Rust.",Geoffroy Couprie;,https://doi.org/10.1109/SPW.2015.31
sp/spw2015,2015,2015 International Workshop on Privacy Engineering (IWPE'15),PRIPARE: Integrating Privacy Best Practices into a Privacy Engineering Methodology.,Nicolás Notario;Alberto Crespo;Yod-Samuel Martín;José M. del Álamo;Daniel Le Métayer;Thibaud Antignac;Antonio Kung;Inga Kroener;David Wright;,https://doi.org/10.1109/SPW.2015.22
sp/spw2015,2015,2015 International Workshop on Privacy Engineering (IWPE'15),Protection Goals for Privacy Engineering.,Marit Hansen;Meiko Jensen;Martin Rost;,https://doi.org/10.1109/SPW.2015.13
sp/spw2015,2015,2015 International Workshop on Privacy Engineering (IWPE'15),Privacy by Design in Federated Identity Management.,Rainer Hoerbe;Walter Hötzendorfer;,https://doi.org/10.1109/SPW.2015.24
sp/spw2015,2015,2015 International Workshop on Privacy Engineering (IWPE'15),"Extending the Power of Consent with User-Managed Access: A Standard Architecture for Asynchronous, Centralizable, Internet-Scalable Consent.",Eve Maler;,https://doi.org/10.1109/SPW.2015.34
sp/spw2015,2015,2015 International Workshop on Privacy Engineering (IWPE'15),Decentralizing Privacy: Using Blockchain to Protect Personal Data.,Guy Zyskind;Oz Nathan;Alex Pentland;,https://doi.org/10.1109/SPW.2015.27
sp/spw2015,2015,2015 International Workshop on Privacy Engineering (IWPE'15),Reviewing for Privacy in Internet and Web Standard-Setting.,Nick Doty;,https://doi.org/10.1109/SPW.2015.18
sp/spw2015,2015,2015 International Workshop on Privacy Engineering (IWPE'15),Privacy Principles for Sharing Cyber Security Data.,Gina Fisk;Calvin Ardi;Neale Pickett;John S. Heidemann;Mike Fisk;Christos Papadopoulos;,https://doi.org/10.1109/SPW.2015.23
sp/spw2015,2015,2015 International Workshop on Privacy Engineering (IWPE'15),Choose Wisely: A Comparison of Secure Two-Party Computation Frameworks.,Jan Henrik Ziegeldorf;Jan Metzke;Martin Henze;Klaus Wehrle;,https://doi.org/10.1109/SPW.2015.9
sp/spw2015,2015,2015 International Workshop on Privacy Engineering (IWPE'15),Tor Experimentation Tools.,Fatemeh Shirazi;Matthias Goehring;Claudia Díaz;,https://doi.org/10.1109/SPW.2015.20
