tdsc/tdsc7,January-March 2010,Number 1,Editorial.,Virgil D. Gligor;,https://doi.org/10.1109/TDSC.2010.9
tdsc/tdsc7,January-March 2010,Number 1,Editorial.,Ravi S. Sandhu;,https://doi.org/10.1109/TDSC.2010.8
tdsc/tdsc7,January-March 2010,Number 1,A Puzzle-Based Defense Strategy Against Flooding Attacks Using Game Theory.,Mehran S. Fallah;,https://doi.org/10.1109/TDSC.2008.13
tdsc/tdsc7,January-March 2010,Number 1,A Survey on the Encryption of Convergecast Traffic with In-Network Processing.,Steffen Peter;Dirk Westhoff;Claude Castelluccia;,https://doi.org/10.1109/TDSC.2008.23
tdsc/tdsc7,January-March 2010,Number 1,Layered Approach Using Conditional Random Fields for Intrusion Detection.,Kapil Kumar Gupta;Baikunth Nath;Kotagiri Ramamohanarao;,https://doi.org/10.1109/TDSC.2008.20
tdsc/tdsc7,January-March 2010,Number 1,Secure Data Objects Replication in Data Grid.,Manghui Tu;Peng Li;I-Ling Yen;Bhavani M. Thuraisingham;Latifur Khan;,https://doi.org/10.1109/TDSC.2008.19
tdsc/tdsc7,January-March 2010,Number 1,SigFree: A Signature-Free Buffer Overflow Attack Blocker.,Xinran Wang;Chi-Chun Pan;Peng Liu;Sencun Zhu;,https://doi.org/10.1109/TDSC.2008.30
tdsc/tdsc7,January-March 2010,Number 1,Steward: Scaling Byzantine Fault-Tolerant Replication to Wide Area Networks.,Yair Amir;Claudiu Danilov;Danny Dolev;Jonathan Kirsch;John Lane;Cristina Nita-Rotaru;Josh Olsen;David Zage;,https://doi.org/10.1109/TDSC.2008.53
tdsc/tdsc7,January-March 2010,Number 1,Using Underutilized CPU Resources to Enhance Its Reliability.,Avi Timor;Avi Mendelson;Yitzhak Birk;Neeraj Suri;,https://doi.org/10.1109/TDSC.2008.31
tdsc/tdsc7,April - June 2010,Number 2,An Advanced Hybrid Peer-to-Peer Botnet.,Ping Wang;Sherri Sparks;Cliff Changchun Zou;,https://doi.org/10.1109/TDSC.2008.35
tdsc/tdsc7,April - June 2010,Number 2,"A Rigorous, Compositional, and Extensible Framework for Dynamic Fault Tree Analysis.",Hichem Boudali;Pepijn Crouzen;Mariëlle Stoelinga;,https://doi.org/10.1109/TDSC.2009.45
tdsc/tdsc7,April - June 2010,Number 2,Conformance Testing of Temporal Role-Based Access Control Systems.,Ammar Masood;Arif Ghafoor;Aditya P. Mathur;,https://doi.org/10.1109/TDSC.2008.41
tdsc/tdsc7,April - June 2010,Number 2,Dual-Quorum: A Highly Available and Consistent Replication System for Edge Services.,Lei Gao;Michael Dahlin;Jiandan Zheng;Lorenzo Alvisi;Arun Iyengar;,https://doi.org/10.1109/TDSC.2008.36
tdsc/tdsc7,April - June 2010,Number 2,In-Depth Packet Inspection Using a Hierarchical Pattern Matching Algorithm.,Tzu-Fang Sheu;Nen-Fu Huang;Hsiao Ping Lee;,https://doi.org/10.1109/TDSC.2008.57
tdsc/tdsc7,April - June 2010,Number 2,Shifting Inference Control to User Side: Architecture and Protocol.,Yanjiang Yang;Yingjiu Li;Robert H. Deng;Feng Bao;,https://doi.org/10.1109/TDSC.2008.70
tdsc/tdsc7,April - June 2010,Number 2,Using Web-Referral Architectures to Mitigate Denial-of-Service Threats.,XiaoFeng Wang;Michael K. Reiter;,https://doi.org/10.1109/TDSC.2008.56
tdsc/tdsc7,April - June 2010,Number 2,On the Thermal Attack in Instruction Caches.,Joonho Kong;Johnsy K. John;Eui-Young Chung;Sung Woo Chung;Jie S. Hu;,https://doi.org/10.1109/TDSC.2009.16
tdsc/tdsc7,July - September 2010,Number 3,Editorial.,Ravi S. Sandhu;,https://doi.org/10.1109/TDSC.2010.32
tdsc/tdsc7,July - September 2010,Number 3,Differential Power Analysis Attacks to Precharged Buses: A General Analysis for Symmetric-Key Cryptographic Algorithms.,Massimo Alioto;Massimo Poli;Santina Rocchi;,https://doi.org/10.1109/TDSC.2009.1
tdsc/tdsc7,July - September 2010,Number 3,On the Effects of Process Variation in Network-on-Chip Architectures.,Chrysostomos Nicopoulos;Suresh Srinivasan;Aditya Yanamandra;Dongkook Park;Vijaykrishnan Narayanan;Chita R. Das;Mary Jane Irwin;,https://doi.org/10.1109/TDSC.2008.59
tdsc/tdsc7,July - September 2010,Number 3,On the General Applicability of Instruction-Set Randomization.,Stephen W. Boyd;Gaurav S. Kc;Michael E. Locasto;Angelos D. Keromytis;Vassilis Prevelakis;,https://doi.org/10.1109/TDSC.2008.58
tdsc/tdsc7,July - September 2010,Number 3,On the Quality of Service of Crash-Recovery Failure Detectors.,Tiejun Ma;Jane Hillston;Stuart Anderson;,https://doi.org/10.1109/TDSC.2009.35
tdsc/tdsc7,July - September 2010,Number 3,On the Survivability of Wireless Ad Hoc Networks with Node Misbehaviors and Failures.,Fei Xing;Wenye Wang;,https://doi.org/10.1109/TDSC.2008.71
tdsc/tdsc7,July - September 2010,Number 3,Role Engineering via Prioritized Subset Enumeration.,Jaideep Vaidya;Vijayalakshmi Atluri;Janice Warner;Qi Guo;,https://doi.org/10.1109/TDSC.2008.61
tdsc/tdsc7,July - September 2010,Number 3,Wavelet Codes for Algorithm-Based Fault Tolerance Applications.,G. Robert Redinbo;,https://doi.org/10.1109/TDSC.2009.14
tdsc/tdsc7,July - September 2010,Number 3,Cluster-Based Key Predistribution Using Deployment Knowledge.,Neeraj Mittal;Ramon Novales;,https://doi.org/10.1109/TDSC.2009.34
tdsc/tdsc7,October - December 2010,Number 4,A Large-Scale Study of Failures in High-Performance Computing Systems.,Bianca Schroeder;Garth A. Gibson;,https://doi.org/10.1109/TDSC.2009.4
tdsc/tdsc7,October - December 2010,Number 4,An Architectural Approach to Preventing Code Injection Attacks.,Ryan Riley;Xuxian Jiang;Dongyan Xu;,https://doi.org/10.1109/TDSC.2010.1
tdsc/tdsc7,October - December 2010,Number 4,Designing Dependable Storage Solutions for Shared Application Environments.,Shravan Gaonkar;Kimberly Keeton;Arif Merchant;William H. Sanders;,https://doi.org/10.1109/TDSC.2008.38
tdsc/tdsc7,October - December 2010,Number 4,Detecting Intrusions through System Call Sequence and Argument Analysis.,Federico Maggi;Matteo Matteucci;Stefano Zanero;,https://doi.org/10.1109/TDSC.2008.69
tdsc/tdsc7,October - December 2010,Number 4,Fault Localization via Risk Modeling.,Ramana Rao Kompella;Jennifer Yates;Albert G. Greenberg;Alex C. Snoeren;,https://doi.org/10.1109/TDSC.2009.37
tdsc/tdsc7,October - December 2010,Number 4,Greedy Receivers in IEEE 802.11 Hotspots: Impacts and Detection.,Mi Kyung Han;Lili Qiu;,https://doi.org/10.1109/TDSC.2010.2
tdsc/tdsc7,October - December 2010,Number 4,Proactive Detection of Computer Worms Using Model Checking.,Johannes Kinder;Stefan Katzenbeisser;Christian Schallhart;Helmut Veith;,https://doi.org/10.1109/TDSC.2008.74
tdsc/tdsc7,October - December 2010,Number 4,A Hybrid Approach for Detection and Correction of Transient Faults in SoCs.,Paolo Bernardi;Letícia Maria Veiras Bolzani Poehls;Michelangelo Grosso;Matteo Sonza Reorda;,https://doi.org/10.1109/TDSC.2010.33
