tdsc/tdsc10,January - February 2013,Number 1,Securing Class Initialization in Java-like Languages.,Willard Rafnsson;Keiko Nakata;Andrei Sabelfeld;,https://doi.org/10.1109/TDSC.2012.73
tdsc/tdsc10,January - February 2013,Number 1,SORT: A Self-ORganizing Trust Model for Peer-to-Peer Systems.,Ahmet Burak Can;Bharat K. Bhargava;,https://doi.org/10.1109/TDSC.2012.74
tdsc/tdsc10,January - February 2013,Number 1,The Foundational Work of Harrison-Ruzzo-Ullman Revisited.,Mahesh V. Tripunitara;Ninghui Li;,https://doi.org/10.1109/TDSC.2012.77
tdsc/tdsc10,January - February 2013,Number 1,Unprivileged Black-Box Detection of User-Space Keyloggers.,Stefano Ortolani;Cristiano Giuffrida;Bruno Crispo;,https://doi.org/10.1109/TDSC.2012.76
tdsc/tdsc10,March - April 2013,Number 2,Location-Aware and Safer Cards: Enhancing RFID Security and Privacy via Location Sensing.,Di Ma;Nitesh Saxena;Tuo Xiang;Yan Zhu;,https://doi.org/10.1109/TDSC.2012.89
tdsc/tdsc10,March - April 2013,Number 2,Malware Clearance for Secure Commitment of OS-Level Virtual Machines.,Zhiyong Shan;Xin Wang;Tzi-cker Chiueh;,https://doi.org/10.1109/TDSC.2012.88
tdsc/tdsc10,March - April 2013,Number 2,Non-Cooperative Location Privacy.,Julien Freudiger;Mohammad Hossein Manshaei;Jean-Pierre Hubaux;David C. Parkes;,https://doi.org/10.1109/TDSC.2012.85
tdsc/tdsc10,March - April 2013,Number 2,On Inference-Proof View Processing of XML Documents.,Joachim Biskup;Lan Li;,https://doi.org/10.1109/TDSC.2012.86
tdsc/tdsc10,March - April 2013,Number 2,Predicting Architectural Vulnerability on Multithreaded Processors under Resource Contention and Sharing.,Lide Duan;Lu Peng;Bin Li;,https://doi.org/10.1109/TDSC.2012.87
tdsc/tdsc10,May - June 2013,Number 3,A System for Timely and Controlled Information Sharing in Emergency Situations.,Barbara Carminati;Elena Ferrari;Michele Guglielmi;,https://doi.org/10.1109/TDSC.2013.11
tdsc/tdsc10,May - June 2013,Number 3,DNS for Massive-Scale Command and Control.,Kui Xu;Patrick Butler;Sudip Saha;Danfeng (Daphne) Yao;,https://doi.org/10.1109/TDSC.2013.10
tdsc/tdsc10,May - June 2013,Number 3,On the Privacy Risks of Virtual Keyboards: Automatic Reconstruction of Typed Input from Compromising Reflections.,Rahul Raguram;Andrew M. White;Yi Xu;Jan-Michael Frahm;Pierre Georgel;Fabian Monrose;,https://doi.org/10.1109/TDSC.2013.16
tdsc/tdsc10,May - June 2013,Number 3,To Lie or to Comply: Defending against Flood Attacks in Disruption Tolerant Networks.,Qinghua Li;Wei Gao;Sencun Zhu;Guohong Cao;,https://doi.org/10.1109/TDSC.2012.84
tdsc/tdsc10,May - June 2013,Number 3,WarningBird: A Near Real-Time Detection System for Suspicious URLs in Twitter Stream.,Sangho Lee;Jong Kim;,https://doi.org/10.1109/TDSC.2013.3
tdsc/tdsc10,July - August 2013,Number 4,"Guest Editors' Introduction: Special Section on Cloud Computing Assessment: Metrics, Algorithms, Policies, Models, and Evaluation Techniques.",Salvatore Distefano;Antonio Puliafito;Kishor S. Trivedi;,https://doi.org/10.1109/TDSC.2013.27
tdsc/tdsc10,July - August 2013,Number 4,NICE: Network Intrusion Detection and Countermeasure Selection in Virtual Network Systems.,Chun-Jen Chung;Pankaj Khatkar;Tianyi Xing;Jeongkeun Lee;Dijiang Huang;,https://doi.org/10.1109/TDSC.2013.8
tdsc/tdsc10,July - August 2013,Number 4,Security and Privacy-Enhancing Multicloud Architectures.,Jens-Matthias Bohli;Nils Gruschka;Meiko Jensen;Luigi Lo Iacono;Ninja Marnau;,https://doi.org/10.1109/TDSC.2013.6
tdsc/tdsc10,July - August 2013,Number 4,Entrusting Private Computation and Data to Untrusted Networks.,Yuriy Brun;Nenad Medvidovic;,https://doi.org/10.1109/TDSC.2013.13
tdsc/tdsc10,July - August 2013,Number 4,Toward Secure Multikeyword Top-k Retrieval over Encrypted Cloud Data.,Jiadi Yu;Peng Lu;Yanmin Zhu;Guangtao Xue;Minglu Li;,https://doi.org/10.1109/TDSC.2013.9
tdsc/tdsc10,September - October 2013,Number 5,"Guest Editors' Introduction: Special Section on Cloud Computing Assessment: Metrics, Algorithms, Policies, Models, and Evaluation Techniques.",Salvatore Distefano;Antonio Puliafito;Kishor S. Trivedi;,https://doi.org/10.1109/TDSC.2013.35
tdsc/tdsc10,September - October 2013,Number 5,A Hierarchical Approach for the Resource Management of Very Large Cloud Platforms.,Bernardetta Addis;Danilo Ardagna;Barbara Panicucci;Mark S. Squillante;Li Zhang;,https://doi.org/10.1109/TDSC.2013.4
tdsc/tdsc10,September - October 2013,Number 5,BtrPlace: A Flexible Consolidation Manager for Highly Available Applications.,Fabien Hermenier;Julia L. Lawall;Gilles Muller;,https://doi.org/10.1109/TDSC.2013.5
tdsc/tdsc10,September - October 2013,Number 5,A Cloud-Oriented Content Delivery Network Paradigm: Modeling and Assessment.,Chrysa A. Papagianni;Aris Leivadeas;Symeon Papavassiliou;,https://doi.org/10.1109/TDSC.2013.12
tdsc/tdsc10,September - October 2013,Number 5,On the Performance of Byzantine Fault-Tolerant MapReduce.,Pedro Costa;Marcelo Pasin;Alysson Neves Bessani;Miguel P. Correia;,https://doi.org/10.1109/TDSC.2013.7
tdsc/tdsc10,September - October 2013,Number 5,Orchestrating an Ensemble of MapReduce Jobs for Minimizing Their Makespan.,Abhishek Verma;Ludmila Cherkasova;Roy H. Campbell;,https://doi.org/10.1109/TDSC.2013.14
tdsc/tdsc10,November - December 2013,Number 6,Authorization Control for a Semantic Data Repository through an Inference Policy Engine.,Abdullah Alamri;Peter Bertók;James A. Thom;,https://doi.org/10.1109/TDSC.2013.20
tdsc/tdsc10,November - December 2013,Number 6,Discovery and Resolution of Anomalies in Web Access Control Policies.,Hongxin Hu;Gail-Joon Ahn;Ketan Kulkarni;,https://doi.org/10.1109/TDSC.2013.18
tdsc/tdsc10,November - December 2013,Number 6,Formal Analysis of Secure Neighbor Discovery in Wireless Networks.,Marcin Poturalski;Panos Papadimitratos;Jean-Pierre Hubaux;,https://doi.org/10.1109/TDSC.2013.17
tdsc/tdsc10,November - December 2013,Number 6,SafeStack: Automatically Patching Stack-Based Buffer Overflow Vulnerabilities.,Gang Chen;Hai Jin;Deqing Zou;Bing Bing Zhou;Zhenkai Liang;Weide Zheng;Xuanhua Shi;,https://doi.org/10.1109/TDSC.2013.25
tdsc/tdsc10,November - December 2013,Number 6,"Secure Encounter-Based Mobile Social Networks: Requirements, Designs, and Tradeoffs.",Abedelaziz Mohaisen;Denis Foo Kune;Eugene Y. Vasserman;Myungsun Kim;Yongdae Kim;,https://doi.org/10.1109/TDSC.2013.19
