tdsc/tdsc14,January - February 2017,Number 1,The State of the Journal Editorial.,Elisa Bertino;,https://doi.org/10.1109/TDSC.2016.2634638
tdsc/tdsc14,January - February 2017,Number 1,An Efficient Lattice Based Multi-Stage Secret Sharing Scheme.,Hossein Pilaram;Taraneh Eghlidos;,https://doi.org/10.1109/TDSC.2015.2432800
tdsc/tdsc14,January - February 2017,Number 1,Efficient and Privacy-Preserving Min and kth Min Computations in Mobile Sensing Systems.,Yuan Zhang;Qingjun Chen;Sheng Zhong;,https://doi.org/10.1109/TDSC.2015.2432814
tdsc/tdsc14,January - February 2017,Number 1,Generic Soft-Error Detection and Correction for Concurrent Data Structures.,Christoph Borchert;Horst Schirmeier;Olaf Spinczyk;,https://doi.org/10.1109/TDSC.2015.2427832
tdsc/tdsc14,January - February 2017,Number 1,High Performance and High Scalable Packet Classification Algorithm for Network Security Systems.,Wooguil Pak;Young-June Choi;,https://doi.org/10.1109/TDSC.2015.2443773
tdsc/tdsc14,January - February 2017,Number 1,Robustness-Driven Resilience Evaluation of Self-Adaptive Software Systems.,Javier Cámara;Rogério de Lemos;Nuno Laranjeiro;Rafael Ventura;Marco Vieira;,https://doi.org/10.1109/TDSC.2015.2429128
tdsc/tdsc14,January - February 2017,Number 1,Trapdoor Computational Fuzzy Extractors and Stateless Cryptographically-Secure Physical Unclonable Functions.,Charles Herder;Ling Ren;Marten van Dijk;Meng-Day (Mandel) Yu;Srinivas Devadas;,https://doi.org/10.1109/TDSC.2016.2536609
tdsc/tdsc14,January - February 2017,Number 1,Universally Composable RFID Mutual Authentication.,Chunhua Su;Bagus Santoso;Yingjiu Li;Robert H. Deng;Xinyi Huang;,https://doi.org/10.1109/TDSC.2015.2434376
tdsc/tdsc14,January - February 2017,Number 1,Using Virtual Machine Allocation Policies to Defend against Co-Resident Attacks in Cloud Computing.,Yi Han;Jeffrey Chan;Tansu Alpcan;Christopher Leckie;,https://doi.org/10.1109/TDSC.2015.2429132
tdsc/tdsc14,March - April 2017,Number 2,A Novel Class of Robust Covert Channels Using Out-of-Order Packets.,Adel El-Atawy;Qi Duan;Ehab Al-Shaer;,https://doi.org/10.1109/TDSC.2015.2443779
tdsc/tdsc14,March - April 2017,Number 2,CPV: Delay-Based Location Verification for the Internet.,AbdelRahman Abdou;Ashraf Matrawy;Paul C. van Oorschot;,https://doi.org/10.1109/TDSC.2015.2451614
tdsc/tdsc14,March - April 2017,Number 2,Detecting and Preventing Kernel Rootkit Attacks with Bus Snooping.,Hyungon Moon;Hojoon Lee;Ingoo Heo;Kihwan Kim;Yunheung Paek;Brent ByungHoon Kang;,https://doi.org/10.1109/TDSC.2015.2443803
tdsc/tdsc14,March - April 2017,Number 2,Large-Scale Automated Software Diversity - Program Evolution Redux.,Andrei Homescu;Todd Jackson;Stephen Crane;Stefan Brunthaler;Per Larsen;Michael Franz;,https://doi.org/10.1109/TDSC.2015.2433252
tdsc/tdsc14,March - April 2017,Number 2,Local Recovery for High Availability in Strongly Consistent Cloud Services.,James W. Anderson;Hein Meling;Alexander Rasmussen;Amin Vahdat;Keith Marzullo;,https://doi.org/10.1109/TDSC.2015.2443781
tdsc/tdsc14,March - April 2017,Number 2,MMBcloud-Tree: Authenticated Index for Verifiable Cloud Service Selection.,Jingwei Li;Anna Cinzia Squicciarini;Dan Lin;Smitha Sundareswaran;Chunfu Jia;,https://doi.org/10.1109/TDSC.2015.2445752
tdsc/tdsc14,March - April 2017,Number 2,My Privacy My Decision: Control of Photo Sharing on Online Social Networks.,Kaihe Xu;Yuanxiong Guo;Linke Guo;Yuguang Fang;Xiaolin Li;,https://doi.org/10.1109/TDSC.2015.2443795
tdsc/tdsc14,March - April 2017,Number 2,Optimized Identity-Based Encryption from Bilinear Pairing for Lightweight Devices.,Fuchun Guo;Yi Mu;Willy Susilo;Homer Hsing;Duncan S. Wong;Vijay Varadharajan;,https://doi.org/10.1109/TDSC.2015.2445760
tdsc/tdsc14,March - April 2017,Number 2,Secure and Private Data Aggregation for Energy Consumption Scheduling in Smart Grids.,Mohammad Ashiqur Rahman;Mohammad Hossein Manshaei;Ehab Al-Shaer;Mohamed Shehab;,https://doi.org/10.1109/TDSC.2015.2446492
tdsc/tdsc14,May - June 2017,Number 3,Emerging Embedded and Cyber Physical System Security Challenges and Innovations.,Kim-Kwang Raymond Choo;Mehran Mozaffari Kermani;Reza Azarderakhsh;Manimaran Govindarasu;,https://doi.org/10.1109/TDSC.2017.2664183
tdsc/tdsc14,May - June 2017,Number 3,On Emerging Family of Elliptic Curves to Secure Internet of Things: ECC Comes of Age.,Zhe Liu;Xinyi Huang;Zhi Hu;Muhammad Khurram Khan;Hwajeong Seo;Lu Zhou;,https://doi.org/10.1109/TDSC.2016.2577022
tdsc/tdsc14,May - June 2017,Number 3,Towards a Reliable Detection of Covert Timing Channels over Real-Time Network Traffic.,Fahimeh Rezaei;Michael Hempel;Hamid Sharif;,https://doi.org/10.1109/TDSC.2017.2656078
tdsc/tdsc14,May - June 2017,Number 3,SMA: A System-Level Mutual Authentication for Protecting Electronic Hardware and Firmware.,Ujjwal Guin;Swarup Bhunia;Domenic Forte;Mark Mohammad Tehranipoor;,https://doi.org/10.1109/TDSC.2016.2615609
tdsc/tdsc14,May - June 2017,Number 3,"Don't fool Me!: Detection, Characterisation and Diagnosis of Spoofed and Masked Events in Wireless Sensor Networks.",Vittorio P. Illiano;Luis Muñoz-González;Emil C. Lupu;,https://doi.org/10.1109/TDSC.2016.2614505
tdsc/tdsc14,May - June 2017,Number 3,A Traceback Attack on Freenet.,Guanyu Tian;Zhenhai Duan;Todd Baumeister;Yingfei Dong;,https://doi.org/10.1109/TDSC.2015.2453983
tdsc/tdsc14,May - June 2017,Number 3,Efficient and Confidentiality-Preserving Content-Based Publish/Subscribe with Prefiltering.,Raphaël Barazzutti;Pascal Felber;Hugues Mercier;Emanuel Onica;Etienne Riviere;,https://doi.org/10.1109/TDSC.2015.2449831
tdsc/tdsc14,May - June 2017,Number 3,Efficient Privacy-Preserving Facial Expression Classification.,Yogachandran Rahulamathavan;Muttukrishnan Rajarajan;,https://doi.org/10.1109/TDSC.2015.2453963
tdsc/tdsc14,May - June 2017,Number 3,Hardness of Firewall Analysis.,Ehab S. Elmallah;Mohamed G. Gouda;,https://doi.org/10.1109/TDSC.2015.2455532
tdsc/tdsc14,July - August 2017,Number 4,"A Secure, Usable, and Transparent Middleware for Permission Managers on Android.",Daibin Wang;Haixia Yao;Yingjiu Li;Hai Jin;Deqing Zou;Robert H. Deng;,https://doi.org/10.1109/TDSC.2015.2479613
tdsc/tdsc14,July - August 2017,Number 4,Dependable Structural Health Monitoring Using Wireless Sensor Networks.,Md. Zakirul Alam Bhuiyan;Guojun Wang;Jie Wu;Jiannong Cao;Xuefeng Liu;Tian Wang;,https://doi.org/10.1109/TDSC.2015.2469655
tdsc/tdsc14,July - August 2017,Number 4,Enabling Self-Healing Smart Grid Through Jamming Resilient Local Controller Switching.,Hongbo Liu;Yingying Chen;Mooi Choo Chuah;Jie Yang;H. Vincent Poor;,https://doi.org/10.1109/TDSC.2015.2479624
tdsc/tdsc14,July - August 2017,Number 4,JAMMY: A Distributed and Dynamic Solution to Selective Jamming Attack in TDMA WSNs.,Marco Tiloca;Domenico De Guglielmo;Gianluca Dini;Giuseppe Anastasi;Sajal K. Das;,https://doi.org/10.1109/TDSC.2015.2467391
tdsc/tdsc14,July - August 2017,Number 4,Location Based Handshake and Private Proximity Test with Location Tags.,Yao Zheng;Ming Li;Wenjing Lou;Y. Thomas Hou;,https://doi.org/10.1109/TDSC.2015.2472529
tdsc/tdsc14,July - August 2017,Number 4,Scalable Certificate Revocation Schemes for Smart Grid AMI Networks Using Bloom Filters.,Khaled Rabieh;Mohamed M. E. A. Mahmoud;Kemal Akkaya;Samet Tonyali;,https://doi.org/10.1109/TDSC.2015.2467385
tdsc/tdsc14,July - August 2017,Number 4,SPE: Security and Privacy Enhancement Framework for Mobile Devices.,Brian Krupp;Nigamanth Sridhar;Wenbing Zhao;,https://doi.org/10.1109/TDSC.2015.2465965
tdsc/tdsc14,July - August 2017,Number 4,Towards Detecting Compromised Accounts on Social Networks.,Manuel Egele;Gianluca Stringhini;Christopher Kruegel;Giovanni Vigna;,https://doi.org/10.1109/TDSC.2015.2479616
tdsc/tdsc14,July - August 2017,Number 4,"Comments on ""Verifiable and Exculpable Outsourced Attribute-Based Encryption for Access Control in Cloud Computing"".",Hu Xiong;Jianfei Sun;,https://doi.org/10.1109/TDSC.2017.2710119
tdsc/tdsc14,September - October 2017,Number 5,A Comprehensive Comparison of Multiparty Secure Additions with Differential Privacy.,Slawomir Goryczka;Li Xiong;,http://doi.ieeecomputersociety.org/10.1109/TDSC.2015.2484326
tdsc/tdsc14,September - October 2017,Number 5,Composability Verification of Multi-Service Workflows in a Policy-Driven Cloud Computing Environment.,Basit Shafiq;Sameera Ghayyur;Ammar Masood;Zahid Pervaiz;Abdulrahman Almutairi;M. Farrukh Khan;Arif Ghafoor;,http://doi.ieeecomputersociety.org/10.1109/TDSC.2015.2481881
tdsc/tdsc14,September - October 2017,Number 5,Mandatory Content Access Control for Privacy Protection in Information Centric Networks.,Qi Li;Ravi Sandhu;Xinwen Zhang;Mingwei Xu;,http://doi.ieeecomputersociety.org/10.1109/TDSC.2015.2494049
tdsc/tdsc14,September - October 2017,Number 5,On Efficient and Robust Anonymization for Privacy Protection on Massive Streaming Categorical Information.,Ji Zhang;Hongzhou Li;Xuemei Liu;Yonglong Luo;Fulong Chen;Hua Wang;Liang Chang;,http://doi.ieeecomputersociety.org/10.1109/TDSC.2015.2483503
tdsc/tdsc14,September - October 2017,Number 5,On Network Footprint of Traffic Inspection and Filtering at Global Scrubbing Centers.,Polina Zilberman;Rami Puzis;Yuval Elovici;,http://doi.ieeecomputersociety.org/10.1109/TDSC.2015.2494039
tdsc/tdsc14,September - October 2017,Number 5,"Zero-Sum Password Cracking Game: A Large-Scale Empirical Study on the Crackability, Correlation, and Security of Passwords.",Shouling Ji;Shukun Yang;Xin Hu;Weili Han;Zhigong Li;Raheem A. Beyah;,http://doi.ieeecomputersociety.org/10.1109/TDSC.2015.2481884
tdsc/tdsc14,September - October 2017,Number 5,Enabling Anonymous Authorization and Rewarding in the Smart Grid.,Tassos Dimitriou;Ghassan O. Karame;,http://doi.ieeecomputersociety.org/10.1109/TDSC.2015.2496211
tdsc/tdsc14,September - October 2017,Number 5,Security Analysis of Password-Authenticated Key Retrieval.,SeongHan Shin;Kazukuni Kobara;,http://doi.ieeecomputersociety.org/10.1109/TDSC.2015.2490064
