tdsc/tdsc2,January-March 2005,Number 1,Editorial: State of the Journal Address.,Ravishankar K. Iyer;,https://doi.org/10.1109/TDSC.2005.10
tdsc/tdsc2,January-March 2005,Number 1,"Database Security-Concepts, Approaches, and Challenges.",Elisa Bertino;Ravi S. Sandhu;,https://doi.org/10.1109/TDSC.2005.9
tdsc/tdsc2,January-March 2005,Number 1,Unification of Transactions and Replication in Three-Tier Architectures Based on CORBA.,Wenbing Zhao;Louise E. Moser;P. M. Melliar-Smith;,https://doi.org/10.1109/TDSC.2005.14
tdsc/tdsc2,January-March 2005,Number 1,Fingerprinting Relational Databases: Schemes and Specialties.,Yingjiu Li;Vipin Swarup;Sushil Jajodia;,https://doi.org/10.1109/TDSC.2005.12
tdsc/tdsc2,January-March 2005,Number 1,Simple and Efficient Oracle-Based Consensus Protocols for Asynchronous Byzantine Systems.,Roy Friedman;Achour Mostéfaoui;Michel Raynal;,https://doi.org/10.1109/TDSC.2005.13
tdsc/tdsc2,January-March 2005,Number 1,Fault Tolerance Design in JPEG 2000 Image Compression System.,Cung Nguyen;G. Robert Redinbo;,https://doi.org/10.1109/TDSC.2005.11
tdsc/tdsc2,April-June 2005,Number 2,Guest Editor's Introduction: 2005 IEEE Symposium on Security and Privacy.,Vern Paxson;Michael Waidner;,https://doi.org/10.1109/TDSC.2005.23
tdsc/tdsc2,April-June 2005,Number 2,Hardware-Assisted Circumvention of Self-Hashing Software Tamper Resistance.,Paul C. van Oorschot;Anil Somayaji;Glenn Wurster;,https://doi.org/10.1109/TDSC.2005.24
tdsc/tdsc2,April-June 2005,Number 2,Remote Physical Device Fingerprintin.,Tadayoshi Kohno;Andre Broido;Kimberly C. Claffy;,https://doi.org/10.1109/TDSC.2005.26
tdsc/tdsc2,April-June 2005,Number 2,Relating Symbolic and Cryptographic Secrecy.,Michael Backes;Birgit Pfitzmann;,https://doi.org/10.1109/TDSC.2005.25
tdsc/tdsc2,April-June 2005,Number 2,A Comprehensive Model for Software Rejuvenation.,Kalyanaraman Vaidyanathan;Kishor S. Trivedi;,https://doi.org/10.1109/TDSC.2005.15
tdsc/tdsc2,April-June 2005,Number 2,SPEK: A Storage Performance Evaluation Kernel Module for Block-Level Storage Systems under Faulty Conditions.,Xubin He;Ming Zhang;Qing Yang;,https://doi.org/10.1109/TDSC.2005.27
tdsc/tdsc2,April-June 2005,Number 2,A Low-Cost Concurrent BIST Scheme for Increased Dependability.,Ioannis Voyiatzis;Constantin Halatsis;,https://doi.org/10.1109/TDSC.2005.16
tdsc/tdsc2,April-June 2005,Number 2,An Analysis of Expressiveness and Design Issues for the Generalized Temporal Role-Based Access Control Model.,James Joshi;Elisa Bertino;Arif Ghafoor;,https://doi.org/10.1109/TDSC.2005.18
tdsc/tdsc2,July-September 2005,Number 3,Fault-Tolerant Cluster-Wise Clock Synchronization for Wireless Sensor Networks.,Kun Sun;Peng Ning;Cliff Wang;,https://doi.org/10.1109/TDSC.2005.36
