tdsc/tdsc5,January-March 2008,Number 1,A Precise Termination Condition of the Probabilistic Packet Marking Algorithm.,T. Y. Wong;Man Hon Wong;John C. S. Lui;,https://doi.org/10.1109/TDSC.2007.70229
tdsc/tdsc5,January-March 2008,Number 1,Controlling IP Spoofing through Interdomain Packet Filters.,Zhenhai Duan;Xin Yuan;Jaideep Chandrashekar;,https://doi.org/10.1109/TDSC.2007.70224
tdsc/tdsc5,January-March 2008,Number 1,Credit Card Fraud Detection Using Hidden Markov Model.,Abhinav Srivastava;Amlan Kundu;Shamik Sural;Arun K. Majumdar;,https://doi.org/10.1109/TDSC.2007.70228
tdsc/tdsc5,January-March 2008,Number 1,Trustworthy Computing under Resource Constraints with the DOWN Policy.,Mahalingam Ramkumar;,https://doi.org/10.1109/TDSC.2007.70227
tdsc/tdsc5,April-June,Number 2,An Efficient Time-Bound Hierarchical Key Management Scheme for Secure Broadcasting.,Elisa Bertino;Ning Shang;Samuel S. Wagstaff Jr.;,https://doi.org/10.1109/TDSC.2007.70241
tdsc/tdsc5,April-June,Number 2,Modeling and Automated Containment of Worms.,Sarah H. Sellke;Ness B. Shroff;Saurabh Bagchi;,https://doi.org/10.1109/TDSC.2007.70230
tdsc/tdsc5,April-June,Number 2,Practical Inference Control for Data Cubes.,Haibing Lu;Yingjiu Li;,https://doi.org/10.1109/TDSC.2007.70217
tdsc/tdsc5,April-June,Number 2,Temporal Partitioning of Communication Resources in an Integrated Architecture.,Roman Obermaisser;,https://doi.org/10.1109/TDSC.2007.70232
tdsc/tdsc5,April-June,Number 2,Toward Increasing FPGA Lifetime.,Suresh Srinivasan;Krishnan Ramakrishnan;Prasanth Mangalagiri;Yuan Xie;Vijaykrishnan Narayanan;Mary Jane Irwin;Karthik Sarpatwari;,https://doi.org/10.1109/TDSC.2007.70235
tdsc/tdsc5,July - September 2008,Number 3,Architectural Risk Analysis of Software Systems Based on Security Patterns.,Spyros T. Halkidis;Nikolaos Tsantalis;Alexander Chatzigeorgiou;George Stephanides;,https://doi.org/10.1109/TDSC.2007.70240
tdsc/tdsc5,July - September 2008,Number 3,Dynamic Path Management with Resilience Constraints under Multiple Link Failures in MPLS/GMPLS Networks.,Jong-Tae Park;Jae-Wook Nah;Wee-Hyuk Lee;,https://doi.org/10.1109/TDSC.2008.16
tdsc/tdsc5,July - September 2008,Number 3,Generalized Ring Signatures.,Jian Ren;Lein Harn;,https://doi.org/10.1109/TDSC.2008.22
tdsc/tdsc5,July - September 2008,Number 3,High-Level Side-Channel Attack Modeling and Simulation for Security-Critical Systems on Chips.,Francesco Menichelli;Renato Menicocci;Mauro Olivieri;Alessandro Trifiletti;,https://doi.org/10.1109/TDSC.2007.70234
tdsc/tdsc5,July - September 2008,Number 3,Multipath Key Establishment for Wireless Sensor Networks Using Just-Enough Redundancy Transmission.,Jing Deng;Yunghsiang S. Han;,https://doi.org/10.1109/TDSC.2007.70233
tdsc/tdsc5,October - December 2008,Number 4,A Computationally Sound Mechanized Prover for Security Protocols.,Bruno Blanchet;,https://doi.org/10.1109/TDSC.2007.1005
tdsc/tdsc5,October - December 2008,Number 4,Integrity Codes: Message Integrity Protection and Authentication over Insecure Channels.,Srdjan Capkun;Mario Cagalj;Ram Kumar Rengaswamy;Ilias Tsigkogiannis;Jean-Pierre Hubaux;Mani B. Srivastava;,https://doi.org/10.1109/TDSC.2008.11
tdsc/tdsc5,October - December 2008,Number 4,Theory and Techniques for Automatic Generation of Vulnerability-Based Signatures.,David Brumley;James Newsome;Dawn Song;Hao Wang;Somesh Jha;,https://doi.org/10.1109/TDSC.2008.55
tdsc/tdsc5,October - December 2008,Number 4,Towards Formal Verification of Role-Based Access Control Policies.,Somesh Jha;Ninghui Li;Mahesh V. Tripunitara;Qihua Wang;William H. Winsborough;,https://doi.org/10.1109/TDSC.2007.70225
