uss/cset2011,2011,None,Active Learning with the CyberCIEGE Video Game.,Michael F. Thompson;Cynthia E. Irvine;,https://www.usenix.org/conference/cset11/active-learning-cyberciege-video-game
uss/cset2011,2011,None,Investigating Energy and Security Trade-offs in the Classroom with the Atom LEAP Testbed.,Peter Peterson;Digvijay Singh;William J. Kaiser;Peter L. Reiher;,https://www.usenix.org/conference/cset11/investigating-energy-and-security-trade-offs-classroom-atom-leap-testbed
uss/cset2011,2011,None,Experiences in Cyber Security Education: The MIT Lincoln Laboratory Capture-the-Flag Exercise.,Joseph Werther;Michael Zhivich;Tim Leek;Nickolai Zeldovich;,https://www.usenix.org/conference/cset11/experiences-cyber-security-education-mit-lincoln-laboratory-capture-flag-exercise
uss/cset2011,2011,None,"On the Design and Execution of Cyber-Security User Studies: Methodology, Challenges, and Lessons Learned.",Malek Ben Salem;Salvatore J. Stolfo;,https://www.usenix.org/conference/cset11/design-and-execution-cyber-security-user-studies-methodology-challenges-and
uss/cset2011,2011,None,Experimental Challenges in Cyber Security: A Story of Provenance and Lineage for Malware.,Tudor Dumitras;Iulian Neamtiu;,https://www.usenix.org/conference/cset11/experimental-challenges-cyber-security-story-provenance-and-lineage-malware
uss/cset2011,2011,None,Challenges in Experimenting with Botnet Detection Systems.,Adam J. Aviv;Andreas Haeberlen;,https://www.usenix.org/conference/cset11/challenges-experimenting-botnet-detection-systems
uss/cset2011,2011,None,ExperimenTor: A Testbed for Safe and Realistic Tor Experimentation.,Kevin S. Bauer;Micah Sherr;Dirk Grunwald;,https://www.usenix.org/conference/cset11/experimentor-testbed-safe-and-realistic-tor-experimentation
uss/cset2011,2011,None,Salting Public Traces with Attack Traffic to Test Flow Classifiers.,Z. Berkay Celik;Jayaram Raghuram;George Kesidis;David J. Miller;,https://www.usenix.org/conference/cset11/salting-public-traces-attack-traffic-test-flow-classifiers
uss/cset2011,2011,None,Beyond Simulation: Large-Scale Distributed Emulation of P2P Protocols.,Nathan S. Evans;Christian Grothoff;,https://www.usenix.org/conference/cset11/beyond-simulation-large-scale-distributed-emulation-p2p-protocols
uss/cset2011,2011,None,Automating Network Monitoring on Experimental Testbeds.,Michael Golightly;Jack Brassil;,https://www.usenix.org/conference/cset11/automating-network-monitoring-experimental-testbeds
uss/cset2011,2011,None,Should Security Researchers Experiment More and Draw More Inferences?,Kevin S. Killourhy;Roy A. Maxion;,https://www.usenix.org/conference/cset11/should-security-researchers-experiment-more-and-draw-more-inferences
uss/cset2011,2011,None,No Plan Survives Contact: Experience with Cybercrime Measurement.,Chris Kanich;Neha Chachra;Damon McCoy;Chris Grier;David Y. Wang;Marti Motoyama;Kirill Levchenko;Stefan Savage;Geoffrey M. Voelker;,https://www.usenix.org/conference/cset11/no-plan-survives-contact-experience-cybercrime-measurement
