uss/healthsec2010,2010,None,Beefing Up a Health-Data Ecosystem: Struggles and Successes from Microsoft HealthVault.,Jim O'Leary;,https://www.usenix.org/conference/healthsec10/beefing-health-data-ecosystem-struggles-and-successes-microsoft-healthvault
uss/healthsec2010,2010,None,EBAM: Experience-Based Access Management for Healthcare.,Carl A. Gunter;David M. Liebovitz;Bradley Malin;,https://www.usenix.org/conference/healthsec10/ebam-experience-based-access-management-healthcare
uss/healthsec2010,2010,None,Fine-grained Sharing of Health Records using XSPA Profile for XACML - An Extended Abstract.,Ahmed A. L. Faresi;Bo Yu;Khaled Moidu;Angelos Stavrou;Duminda Wijesekera;Anoop Singhal;,https://www.usenix.org/conference/healthsec10/fine-grained-sharing-health-records-using-xspa-profile-xacml%E2%80%94-extended
uss/healthsec2010,2010,None,An Anonymous Health Care System.,Melissa Chase;Kristin E. Lauter;,https://www.usenix.org/conference/healthsec10/anonymous-health-care-system
uss/healthsec2010,2010,None,A Risk Management Framework for Health Care Data Anonymization.,Tyrone Grandison;Murat Kantarcioglu;,https://www.usenix.org/conference/healthsec10/risk-management-framework-health-care-data-anonymization
uss/healthsec2010,2010,None,On Resolving the Privacy Debate in Deidentified Neuroimages.,Nakeisha Schimke;Mary Kuehler;John Hale;,https://www.usenix.org/conference/healthsec10/resolving-privacy-debate-deidentified-neuroimages
uss/healthsec2010,2010,None,Securing Medical Research Data with a Rights Management System.,Mohammad Jafari;Reihaneh Safavi-Naini;Chad Saunders;Nicholas Paul Sheppard;,https://www.usenix.org/conference/healthsec10/securing-medical-research-data-rights-management-system
uss/healthsec2010,2010,None,Security That Is Meant to Be Skin Deep: Using Ultraviolet Micropigmentation to Store Emergency-Access Keys for Implantable Medical Devices.,Stuart E. Schechter;,https://www.usenix.org/conference/healthsec10/security-meant-be-skin-deep-using-ultraviolet-micropigmentation-store
uss/healthsec2010,2010,None,Privacy Challenges for Wireless Medical Devices.,Brent Lagesse;,https://www.usenix.org/conference/healthsec10/privacy-challenges-wireless-medical-devices
uss/healthsec2010,2010,None,Insulin Pump System Security.,Nathanael Paul;David C. Klonoff;,https://www.usenix.org/conference/healthsec10/insulin-pump-system-security
uss/healthsec2010,2010,None,Practical Health Information Exchange using a Personally Controlled Health Record.,Ben Adida;Isaac S. Kohane;Kenneth D. Mandl;,https://www.usenix.org/conference/healthsec10/practical-health-information-exchange-using-personally-controlled-health
uss/healthsec2010,2010,None,Policy Management for E-Health Records.,Maritza L. Johnson;Steven M. Bellovin;,https://www.usenix.org/conference/healthsec10/policy-management-e-health-records
uss/healthsec2010,2010,None,Dr. Jekyll or Mr. Hyde: Information Security in the Ecosystem of Healthcare.,Joseph Cooley;Sean W. Smith;,https://www.usenix.org/conference/healthsec10/dr-jekyll-or-mr-hyde-information-security-ecosystem-healthcare
uss/healthsec2010,2010,None,Privacy Challenges in Patient-centric Health Information Systems.,Anupam Datta;Nipun Dave;John C. Mitchell;Helen Nissenbaum;Divya Sharma;,https://www.usenix.org/conference/healthsec10/privacy-challenges-patient-centric-health-information-systems
uss/healthsec2010,2010,None,Protecting E-healthcare Client Devices against Malware and Physical Theft.,Daisuke Mashima;Abhinav Srivastava;Jonathon T. Giffin;Mustaque Ahamad;,https://www.usenix.org/conference/healthsec10/protecting-e-healthcare-client-devices-against-malware-and-physical-theft
uss/healthsec2010,2010,None,Using Trusted Sensors to Monitor Patients' Habits.,Alec Wolman;Stefan Saroiu;Victor Bahl;,https://www.usenix.org/conference/healthsec10/using-trusted-sensors-monitor-patients-habits
