uss/evt2007,2007,None,Ballot Casting Assurance via Voter-Initiated Poll Station Auditing.,Josh Benaloh;,https://www.usenix.org/conference/evt-07/ballot-casting-assurance-voter-initiated-poll-station-auditing
uss/evt2007,2007,None,Bare-Handed Electronic Voting with Pre-processing.,Ben Riva;Amnon Ta-Shma;,https://www.usenix.org/conference/evt-07/bare-handed-electronic-voting-pre-processing
uss/evt2007,2007,None,"Three Voting Protocols: ThreeBallot, VAV, and Twin.",Warren D. Smith;,https://www.usenix.org/conference/evt-07/three-voting-protocols-threeballot-vav-and-twin
uss/evt2007,2007,None,On the Difficulty of Validating Voting Machine Software with Software.,Ryan W. Gardner;Sujata Garera;Aviel D. Rubin;,https://www.usenix.org/conference/evt-07/difficulty-validating-voting-machine-software-software
uss/evt2007,2007,None,GEMS Tabulation Database Design Issues in Relation to Voting Systems Certification Standards.,Thomas P. Ryan;Candice Hoke;,https://www.usenix.org/conference/evt-07/gems-tabulation-database-design-issues-relation-voting-systems-certification
uss/evt2007,2007,None,An Authentication and Ballot Layout Attack Against an Optical Scan Voting Terminal.,Aggelos Kiayias;Laurent Michel;Alexander Russell;Narasimha Sashidar;Andrew See;Alexander A. Shvartsman;,https://www.usenix.org/conference/evt-07/authentication-and-ballot-layout-attack-against-optical-scan-voting-terminal
uss/evt2007,2007,None,Contractual Barriers to Transparency in Electronic Voting.,Joseph Lorenzo Hall;,https://www.usenix.org/conference/evt-07/contractual-barriers-transparency-electronic-voting
uss/evt2007,2007,None,On Estimating the Size and Confidence of a Statistical Audit.,Javed A. Aslam;Raluca A. Popa;Ronald L. Rivest;,https://www.usenix.org/conference/evt-07/estimating-size-and-confidence-statistical-audit
uss/evt2007,2007,None,Machine-Assisted Election Auditing.,Joseph A. Calandrino;,https://www.usenix.org/conference/evt-07/machine-assisted-election-auditing
uss/evt2007,2007,None,An Examination of the Auditability of Voter Verified Paper Audit Trail (VVPAT) Ballots.,Stephen N. Goggin;Michael D. Byrne;,https://www.usenix.org/conference/evt-07/examination-auditability-voter-verified-paper-audit-trail-vvpat-ballots
uss/evt2007,2007,None,Casting Votes in the Auditorium.,Daniel Sandler;Dan S. Wallach;,https://www.usenix.org/conference/evt-07/casting-votes-auditorium
uss/evt2007,2007,None,Extending Prerendered-Interface Voting Software to Support Accessibility and Other Ballot Features.,Ka-Ping Yee;,https://www.usenix.org/conference/evt-07/extending-prerendered-interface-voting-software-support-accessibility-and-other
uss/evt2007,2007,None,Verification-Centric Realization of Electronic Vote Counting.,Joseph R. Kiniry;Dermot Cochran;Patrick E. Tierney;,https://www.usenix.org/conference/evt-07/verification-centric-realization-electronic-vote-counting
uss/evt2007,2007,None,Studying the Nedap/Groenendaal ES3B Voting Computer: A Computer Security Perspective.,Rop Gonggrijp;Willem-Jan Hengeveld;,https://www.usenix.org/conference/evt-07/studying-nedapgroenendaal-es3b-voting-computer-computer-security-perspective
uss/evt2007,2007,None,Security Analysis of the Diebold AccuVote-TS Voting Machine.,Ariel J. Feldman;J. Alex Halderman;Edward W. Felten;,https://www.usenix.org/conference/evt-07/security-analysis-diebold-accuvote-ts-voting-machine
uss/evt2007,2007,None,An Analysis of the Hart Intercivic DAU eSlate.,Elliot Proebstel;Sean Riddle;Francis Hsu;Justin Cummins;Freddie Oakley;Tom Stanionis;Matt Bishop;,https://www.usenix.org/conference/evt-07/analysis-hart-intercivic-dau-eslate
