uss/evt-wote2010,2010,None,Towards Publishable Event Logs That Reveal Touchscreen Faults.,Andrea L. Mascher;Paul T. Cotton;Douglas W. Jones;,https://www.usenix.org/conference/evtwote-10/towards-publishable-event-logs-reveal-touchscreen-faults
uss/evt-wote2010,2010,None,Baseline Usability Data for a Non-Electronic Approach to Accessible Voting.,Gillian E. Piner;Michael D. Byrne;,https://www.usenix.org/conference/evtwote-10/baseline-usability-data-non-electronic-approach-accessible-voting
uss/evt-wote2010,2010,None,Performance Requirements for End-to-End Verifiable Elections.,Stefan Popoveniuc;John Kelsey;Andrew Regenscheid;Poorvi L. Vora;,https://www.usenix.org/conference/evtwote-10/performance-requirements-end-end-verifiable-elections
uss/evt-wote2010,2010,None,Parallel Shuffling and Its Application to Prêt à Voter.,Kim Ramchen;,https://www.usenix.org/conference/evtwote-10/parallel-shuffling-and-its-application-pr%C3%AAt-%C3%A0-voter
uss/evt-wote2010,2010,None,Eperio: Mitigating Technical Complexity in Cryptographic Election Verification.,Aleksander Essex;Carlisle Adams;,https://www.usenix.org/conference/evtwote-10/eperio-mitigating-technical-complexity-cryptographic-election-verification
uss/evt-wote2010,2010,None,Computational Complexity and Information Asymmetry in Election Audits with Low-Entropy Randomness.,Nadia Heninger;,https://www.usenix.org/conference/evtwote-10/computational-complexity-and-information-asymmetry-election-audits-low-entropy
uss/evt-wote2010,2010,None,Super-Simple Simultaneous Single-Ballot Risk-Limiting Audits.,Philip B. Stark;,https://www.usenix.org/conference/evtwote-10/super-simple-simultaneous-single-ballot-risk-limiting-audits
uss/evt-wote2010,2010,None,Single-Ballot Risk-Limiting Audits Using Convex Optimization.,Stephen Checkoway;Anand D. Sarwate;,https://www.usenix.org/conference/evtwote-10/single-ballot-risk-limiting-audits-using-convex-optimization
uss/evt-wote2010,2010,None,Determining the Causes of AccuVote Optical Scan Voting Terminal Memory Card Failures.,Tigran Antonyan;Nicolas C. Nicolaou;Alexander A. Shvartsman;Thérèse Smith;,https://www.usenix.org/conference/evtwote-10/determining-causes-accuvote-optical-scan-voting-terminal-memory-card-failures
uss/evt-wote2010,2010,None,Modeling and Analyzing Faults to Improve Election Process Robustness.,Borislava I. Simidchieva;Sophie Engle;Michael Clifford;Alicia Clay Jones;Sean Peisert;Matt Bishop;Lori A. Clarke;Leon J. Osterweil;,https://www.usenix.org/conference/evtwote-10/modeling-and-analyzing-faults-improve-election-process-robustness
uss/evt-wote2010,2010,None,Exploiting the Client Vulnerabilities in Internet E-voting Systems: Hacking Helios 2.0 as an Example.,Saghar Estehghari;Yvo Desmedt;,https://www.usenix.org/conference/evtwote-10/exploiting-client-vulnerabilities-internet-e-voting-systems-hacking-helios-20
uss/evt-wote2010,2010,None,On the Use of Financial Data as a Random Beacon.,Jeremy Clark;Urs Hengartner;,https://www.usenix.org/conference/evtwote-10/use-financial-data-random-beacon
uss/evt-wote2010,2010,None,"Queuing and Elections: Long Lines, DREs and Paper Ballots.",William A. Edelstein;Arthur D. Edelstein;,https://www.usenix.org/conference/evtwote-10/queuing-and-elections-long-lines-dres-and-paper-ballots
uss/evt-wote2010,2010,None,Efficient User-Guided Ballot Image Verification.,Arel Cordero;Theron Ji;Alan Tsai;Keaton Mowery;David A. Wagner;,https://www.usenix.org/conference/evtwote-10/efficient-user-guided-ballot-image-verification
uss/evt-wote2010,2010,None,OpenScan: A Fully Transparent Optical Scan Voting System.,Kai Wang;Eric Rescorla;Hovav Shacham;Serge J. Belongie;,https://www.usenix.org/conference/evtwote-10/openscan-fully-transparent-optical-scan-voting-system
