uss/deter2007,2007,None,A DETER Federation Architecture.,Ted Faber;John Wroclawski;Kevin Lahey;,https://www.usenix.org/conference/deter-2007/deter-federation-architecture
uss/deter2007,2007,None,Very Large Scale Cooperative Experiments in Emulab-Derived Systems.,Anthony D. Joseph;,https://www.usenix.org/conference/deter-2007/very-large-scale-cooperative-experiments-emulab-derived-systems
uss/deter2007,2007,None,Emulating an Embedded Firewall.,Deepak Dayama;,https://www.usenix.org/conference/deter-2007/emulating-embedded-firewall
uss/deter2007,2007,None,A Plan for Malware Containment in the DETER Testbed.,Ron Ostrenga;Stephen Schwab;,https://www.usenix.org/conference/deter-2007/plan-malware-containment-deter-testbed
uss/deter2007,2007,None,Distributed Change-Point Detection of DDoS Attacks: Experimental Results on DETER Testbed.,Yu Chen;Kai Hwang;Wei-Shinn Ku;,https://www.usenix.org/conference/deter-2007/distributed-change-point-detection-ddos-attacks-experimental-results-deter
uss/deter2007,2007,None,Dependency-based Distributed Intrusion Detection.,Ji Li;Dah-Yoh Lim;Karen R. Sollins;,https://www.usenix.org/conference/deter-2007/dependency-based-distributed-intrusion-detection
uss/deter2007,2007,None,Stress Testing Cluster Bro.,Nicholas Weaver;Robin Sommer;,https://www.usenix.org/conference/deter-2007/stress-testing-cluster-bro
uss/deter2007,2007,None,Automating DDoS Experimentation.,Jelena Mirkovic;Sonia Fahmy;Peter L. Reiher;Roshan K. Thomas;,https://www.usenix.org/conference/deter-2007/automating-ddos-experimentation
uss/deter2007,2007,None,Evaluation of Collaborative Worm Containments on DETER Testbed.,Lunquan Li;Peng Liu;Yoon-chan Jhi;George Kesidis;,https://www.usenix.org/conference/deter-2007/evaluation-collaborative-worm-containments-deter-testbed
uss/deter2007,2007,None,Design and Implementation of an Isolated Sandbox with Mimetic Internet Used to Analyze Malwares.,Shinsuke Miwa;Toshiyuki Miyachi;Masashi Eto;Masashi Yoshizumi;Yoichi Shinoda;,https://www.usenix.org/conference/deter-2007/design-and-implementation-isolated-sandbox-mimetic-internet-used-analyze
uss/deter2007,2007,None,"Design, Deployment, and Use of the DETER Testbed.",Terry Benzel;Robert Braden;Dongho Kim;Anthony D. Joseph;B. Clifford Neuman;Ron Ostrenga;Stephen Schwab;Keith Sklower;,https://www.usenix.org/conference/deter-2007/design-deployment-and-use-deter-testbed
uss/deter2007,2007,None,SEER: A Security Experimentation EnviRonment for DETER.,Brett Wilson;Calvin Ko;Alefiya Hussain;,https://www.usenix.org/conference/deter-2007/seer-security-experimentation-environment-deter
uss/deter2007,2007,None,A Hypervisor Based Security Testbed.,Dan Duchamp;Greg DeAngelis;,https://www.usenix.org/conference/deter-2007/hypervisor-based-security-testbed
