crypto/crypto2016-2,2016,Asymmetric Cryptography,Adversary-Dependent Lossy Trapdoor Function from Hardness of Factoring Semi-smooth RSA Subgroup Moduli.,Takashi Yamakawa;Shota Yamada;Goichiro Hanaoka;Noboru Kunihiro;,https://doi.org/10.1007/978-3-662-53008-5_1
crypto/crypto2016-2,2016,Asymmetric Cryptography,Optimal Security Proofs for Signatures from Identification Schemes.,Eike Kiltz;Daniel Masny;Jiaxin Pan;,https://doi.org/10.1007/978-3-662-53008-5_2
crypto/crypto2016-2,2016,Asymmetric Cryptography,FHE Circuit Privacy Almost for Free.,Florian Bourse;Rafaël Del Pino;Michele Minelli;Hoeteck Wee;,https://doi.org/10.1007/978-3-662-53008-5_3
crypto/crypto2016-2,2016,Symmetric Cryptography,Cryptanalysis of a Theorem: Decomposing the Only Known Solution to the Big APN Problem.,Léo Perrin;Aleksei Udovenko;Alex Biryukov;,https://doi.org/10.1007/978-3-662-53008-5_4
crypto/crypto2016-2,2016,Symmetric Cryptography,The SKINNY Family of Block Ciphers and Its Low-Latency Variant MANTIS.,Christof Beierle;Jérémy Jean;Stefan Kölbl;Gregor Leander;Amir Moradi;Thomas Peyrin;Yu Sasaki;Pascal Sasdrich;Siang Meng Sim;,https://doi.org/10.1007/978-3-662-53008-5_5
crypto/crypto2016-2,2016,Cryptanalytic Tools,Automatic Search of Meet-in-the-Middle and Impossible Differential Attacks.,Patrick Derbez;Pierre-Alain Fouque;,https://doi.org/10.1007/978-3-662-53008-5_6
crypto/crypto2016-2,2016,Cryptanalytic Tools,Memory-Efficient Algorithms for Finding Needles in Haystacks.,Itai Dinur;Orr Dunkelman;Nathan Keller;Adi Shamir;,https://doi.org/10.1007/978-3-662-53008-5_7
crypto/crypto2016-2,2016,Cryptanalytic Tools,Breaking Symmetric Cryptosystems Using Quantum Period Finding.,Marc Kaplan;Gaëtan Leurent;Anthony Leverrier;María Naya-Plasencia;,https://doi.org/10.1007/978-3-662-53008-5_8
crypto/crypto2016-2,2016,Hardware-Oriented Cryptography,Efficiently Computing Data-Independent Memory-Hard Functions.,Joël Alwen;Jeremiah Blocki;,https://doi.org/10.1007/978-3-662-53008-5_9
crypto/crypto2016-2,2016,Hardware-Oriented Cryptography,Towards Sound Fresh Re-keying with Hard (Physical) Learning Problems.,Stefan Dziembowski;Sebastian Faust;Gottfried Herold;Anthony Journault;Daniel Masny;François-Xavier Standaert;,https://doi.org/10.1007/978-3-662-53008-5_10
crypto/crypto2016-2,2016,Hardware-Oriented Cryptography,ParTI - Towards Combined Hardware Countermeasures Against Side-Channel and Fault-Injection Attacks.,Tobias Schneider;Amir Moradi;Tim Güneysu;,https://doi.org/10.1007/978-3-662-53008-5_11
crypto/crypto2016-2,2016,Secure Computation and Protocols,Network-Hiding Communication and Applications to Multi-party Protocols.,Martin Hirt;Ueli Maurer;Daniel Tschudi;Vassilis Zikas;,https://doi.org/10.1007/978-3-662-53008-5_12
crypto/crypto2016-2,2016,Secure Computation and Protocols,Network Oblivious Transfer.,Ranjit Kumaresan;Srinivasan Raghuraman;Adam Sealfon;,https://doi.org/10.1007/978-3-662-53008-5_13
crypto/crypto2016-2,2016,Secure Computation and Protocols,On the Power of Secure Two-Party Computation.,Carmit Hazay;Muthuramakrishnan Venkitasubramaniam;,https://doi.org/10.1007/978-3-662-53008-5_14
crypto/crypto2016-2,2016,Secure Computation and Protocols,Secure Protocol Transformations.,Yuval Ishai;Eyal Kushilevitz;Manoj Prabhakaran;Amit Sahai;Ching-Hua Yu;,https://doi.org/10.1007/978-3-662-53008-5_15
crypto/crypto2016-2,2016,Secure Computation and Protocols,On the Communication Required for Unconditionally Secure Multiplication.,Ivan Damgård;Jesper Buus Nielsen;Antigoni Polychroniadou;Michael A. Raskin;,https://doi.org/10.1007/978-3-662-53008-5_16
crypto/crypto2016-2,2016,Obfuscation,Universal Constructions and Robust Combiners for Indistinguishability Obfuscation and Witness Encryption.,Prabhanjan Ananth;Aayush Jain;Moni Naor;Amit Sahai;Eylon Yogev;,https://doi.org/10.1007/978-3-662-53008-5_17
crypto/crypto2016-2,2016,Obfuscation,Obfuscation Combiners.,Marc Fischlin;Amir Herzberg;Hod Bin Noon;Haya Shulman;,https://doi.org/10.1007/978-3-662-53008-5_18
crypto/crypto2016-2,2016,Obfuscation,On Statistically Secure Obfuscation with Approximate Correctness.,Zvika Brakerski;Christina Brzuska;Nils Fleischhacker;,https://doi.org/10.1007/978-3-662-53008-5_19
crypto/crypto2016-2,2016,Obfuscation,Revisiting the Cryptographic Hardness of Finding a Nash Equilibrium.,Sanjam Garg;Omkant Pandey;Akshayaram Srinivasan;,https://doi.org/10.1007/978-3-662-53008-5_20
crypto/crypto2016-2,2016,Asymmetric Cryptography and Cryptanalysis,Cryptanalysis of GGH15 Multilinear Maps.,Jean-Sébastien Coron;Moon Sung Lee;Tancrède Lepoint;Mehdi Tibouchi;,https://doi.org/10.1007/978-3-662-53008-5_21
crypto/crypto2016-2,2016,Asymmetric Cryptography and Cryptanalysis,Annihilation Attacks for Multilinear Maps: Cryptanalysis of Indistinguishability Obfuscation over GGH13.,Eric Miles;Amit Sahai;Mark Zhandry;,https://doi.org/10.1007/978-3-662-53008-5_22
crypto/crypto2016-2,2016,Asymmetric Cryptography and Cryptanalysis,Three's Compromised Too: Circular Insecurity for Any Cycle Length from (Ring-)LWE.,Navid Alamati;Chris Peikert;,https://doi.org/10.1007/978-3-662-53008-5_23
crypto/crypto2016-2,2016,Asymmetric Cryptography and Cryptanalysis,Circular Security Separations for Arbitrary Length Cycles from LWE.,Venkata Koppula;Brent Waters;,https://doi.org/10.1007/978-3-662-53008-5_24
